traj_cluster_ra,low,high,risk_diff,risk_ratio
1,0.05148403141705761,0.11591266499625937,0.06442863357920176,2.2514294589187
2,0.1708350041012017,0.15969544989024428,-0.011139554210957414,0.9347934911257507
3,0.2627485511956066,0.3513980275182762,0.08864947632266962,1.337392826408673
4,0.42301018071033225,0.4345785916667206,0.01156841095638833,1.0273478310544732
