pm25_5y_z,no2_5y_z,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,predicted_expected_rank
-2,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.3832122090829353
-1.9,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.3843116038171295
-1.8,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.3854112178429423
-1.7,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.386511050486937
-1.6,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.3876111010740826
-1.5,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.388711368927755
-1.4,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.3898118533697317
-1.2999999999999998,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.3909125537201907
-1.2,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.392013469297707
-1.1,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.3931145994192513
-1,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.3942159434001873
-0.8999999999999999,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.3953175005542655
-0.7999999999999998,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.396419270193628
-0.7,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.3975212516287994
-0.5999999999999999,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.398623444168689
-0.5,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.3997258471205853
-0.3999999999999999,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.400828459790155
-0.2999999999999998,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.401931281481441
-0.19999999999999996,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.4030343114968593
-0.09999999999999987,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.4041375491371966
0,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.405240993701609
0.10000000000000009,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.40634464448762
0.20000000000000018,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.407448500791116
0.30000000000000027,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.4085525619063475
0.40000000000000036,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.409656827125924
0.5,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.4107612957408135
0.6000000000000001,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.41186596704034
0.7000000000000002,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.412970840312181
0.8000000000000003,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.4140759148423667
0.9000000000000004,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.4151811899152746
1,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.416286664813633
1.1,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.417392338818515
1.2000000000000002,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.4184982112093376
1.3000000000000003,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.4196042812638585
1.4000000000000004,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.420710548258178
1.5,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.4218170114667323
1.6,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.422923670162295
1.7000000000000002,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.424030523615973
1.8000000000000003,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.4251375710972076
1.9000000000000004,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.4262448118737696
2,0,69.29575596816976,Female,Black or African American,2023,7.838196286472148,FALSE,2.4273522452117606
