site_name,stratum,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75
emory,1,age_years,NA,continuous,198,67.17676767676768,10.514870574792406,67,61,74
emory,2,age_years,NA,continuous,317,69.85488958990537,9.497388868528523,70,64,76
emory,3,age_years,NA,continuous,109,71.18348623853211,9.00531235974456,71,65,77
emory,4,age_years,NA,continuous,121,69.4297520661157,8.393277514655198,70,64,74
emory,NA,age_years,NA,continuous,9,71.55555555555556,11.748522365718072,73,66,81
emory,1,icu_los_hours,NA,continuous,198,95.43569023569023,141.28036189483439,50.733333333333334,28.687500000000004,94.67916666666667
emory,2,icu_los_hours,NA,continuous,317,122.917087276551,206.08677670808822,64.8,39.833333333333336,124.15
emory,3,icu_los_hours,NA,continuous,109,156.7862385321101,122.9782722127796,118.76666666666667,81.23333333333333,185.56666666666666
emory,4,icu_los_hours,NA,continuous,121,225.38140495867768,254.87691926320485,149.86666666666667,56.583333333333336,294.43333333333334
emory,NA,icu_los_hours,NA,continuous,9,6.968518518518518,5.1883847601881925,5.783333333333333,4.583333333333333,6.95
emory,1,imv_hours_icu,NA,continuous,198,3.8383838383838382,29.729988644228076,0,0,0
emory,2,imv_hours_icu,NA,continuous,317,3.826498422712934,31.100361093860474,0,0,0
emory,3,imv_hours_icu,NA,continuous,109,2.5137614678899083,11.36565218582912,0,0,0
emory,4,imv_hours_icu,NA,continuous,121,56.83471074380165,65.48070289627803,29,15,75
emory,NA,imv_hours_icu,NA,continuous,9,0,0,0,0,0
emory,1,imv_hours_72h,NA,continuous,198,0.19696969696969696,1.3765958562197291,0,0,0
emory,2,imv_hours_72h,NA,continuous,317,0.305993690851735,1.6160964573483043,0,0,0
emory,3,imv_hours_72h,NA,continuous,109,0.21100917431192662,0.8614522030055997,0,0,0
emory,4,imv_hours_72h,NA,continuous,121,22,12.226337690957719,21,15,28
emory,NA,imv_hours_72h,NA,continuous,9,0,0,0,0,0
emory,1,escalations_icu,NA,continuous,198,1.9393939393939394,4.445537731500722,0,0,2
emory,2,escalations_icu,NA,continuous,317,7.55205047318612,10.447940740593976,4,2,8
emory,3,escalations_icu,NA,continuous,109,10.357798165137615,13.092635006114314,6,3,12
emory,4,escalations_icu,NA,continuous,121,8.12396694214876,16.87333707753838,3,0,8
emory,NA,escalations_icu,NA,continuous,9,0,0,0,0,0
emory,1,deescalations_icu,NA,continuous,198,2.2373737373737375,4.264029358157089,1,0,3
emory,2,deescalations_icu,NA,continuous,317,7.6025236593059935,10.13702294154049,4,2,9
emory,3,deescalations_icu,NA,continuous,109,10.53211009174312,12.78857187125623,6,3,13
emory,4,deescalations_icu,NA,continuous,121,8.694214876033058,17.266462181160435,3,0,8
emory,NA,deescalations_icu,NA,continuous,9,0,0,0,0,0
emory,1,vaso_hours_72h,NA,continuous,198,1.1616161616161615,4.957089105527918,0,0,0
emory,2,vaso_hours_72h,NA,continuous,317,3.053627760252366,8.610063351197365,0,0,0
emory,3,vaso_hours_72h,NA,continuous,109,1.8256880733944953,8.002134017106112,0,0,0
emory,4,vaso_hours_72h,NA,continuous,121,21.09917355371901,19.682227583396855,18,2,35
