traj_cluster_ra,h,rs,n,prop
1,30,LOW_O2,21,0.10606060606060606
1,30,NIV,3,0.015151515151515152
1,30,OTHER,8,0.04040404040404041
1,30,ROOM AIR,166,0.8383838383838383
1,31,LOW_O2,18,0.09090909090909091
1,31,NIV,2,0.010101010101010102
1,31,OTHER,6,0.030303030303030304
1,31,ROOM AIR,172,0.8686868686868687
1,32,LOW_O2,18,0.09090909090909091
1,32,NIV,2,0.010101010101010102
1,32,OTHER,7,0.03535353535353535
1,32,ROOM AIR,171,0.8636363636363636
1,33,LOW_O2,20,0.10101010101010101
1,33,NIV,2,0.010101010101010102
1,33,OTHER,7,0.03535353535353535
1,33,ROOM AIR,169,0.8535353535353535
1,34,IMV,1,0.005050505050505051
1,34,LOW_O2,15,0.07575757575757576
1,34,NIV,4,0.020202020202020204
1,34,OTHER,6,0.030303030303030304
1,34,ROOM AIR,172,0.8686868686868687
1,35,IMV,1,0.005050505050505051
1,35,LOW_O2,11,0.05555555555555555
1,35,NIV,4,0.020202020202020204
1,35,OTHER,4,0.020202020202020204
1,35,ROOM AIR,178,0.898989898989899
1,36,IMV,1,0.005050505050505051
1,36,LOW_O2,7,0.03535353535353535
1,36,NIV,4,0.020202020202020204
1,36,OTHER,5,0.025252525252525252
1,36,ROOM AIR,181,0.9141414141414141
1,37,IMV,1,0.005050505050505051
1,37,LOW_O2,9,0.045454545454545456
1,37,NIV,4,0.020202020202020204
1,37,OTHER,3,0.015151515151515152
1,37,ROOM AIR,181,0.9141414141414141
1,38,IMV,1,0.005050505050505051
1,38,LOW_O2,7,0.03535353535353535
1,38,NIV,5,0.025252525252525252
1,38,OTHER,2,0.010101010101010102
1,38,ROOM AIR,183,0.9242424242424242
1,39,IMV,1,0.005050505050505051
1,39,LOW_O2,10,0.050505050505050504
1,39,NIV,3,0.015151515151515152
1,39,OTHER,2,0.010101010101010102
1,39,ROOM AIR,182,0.9191919191919192
1,40,IMV,1,0.005050505050505051
1,40,LOW_O2,9,0.045454545454545456
1,40,NIV,2,0.010101010101010102
1,40,OTHER,4,0.020202020202020204
1,40,ROOM AIR,182,0.9191919191919192
1,41,LOW_O2,7,0.03535353535353535
1,41,NIV,2,0.010101010101010102
1,41,OTHER,2,0.010101010101010102
1,41,ROOM AIR,187,0.9444444444444444
1,42,LOW_O2,7,0.03535353535353535
1,42,NIV,2,0.010101010101010102
1,42,ROOM AIR,189,0.9545454545454546
1,43,LOW_O2,8,0.04040404040404041
1,43,NIV,1,0.005050505050505051
1,43,ROOM AIR,189,0.9545454545454546
1,44,LOW_O2,8,0.04040404040404041
1,44,NIV,2,0.010101010101010102
1,44,OTHER,2,0.010101010101010102
1,44,ROOM AIR,186,0.9393939393939394
1,45,LOW_O2,11,0.05555555555555555
1,45,NIV,2,0.010101010101010102
1,45,OTHER,3,0.015151515151515152
1,45,ROOM AIR,182,0.9191919191919192
1,46,LOW_O2,8,0.04040404040404041
1,46,NIV,3,0.015151515151515152
1,46,OTHER,4,0.020202020202020204
1,46,ROOM AIR,183,0.9242424242424242
1,47,LOW_O2,8,0.04040404040404041
1,47,NIV,3,0.015151515151515152
1,47,OTHER,4,0.020202020202020204
1,47,ROOM AIR,183,0.9242424242424242
1,48,LOW_O2,3,0.015151515151515152
1,48,NIV,5,0.025252525252525252
1,48,OTHER,3,0.015151515151515152
1,48,ROOM AIR,187,0.9444444444444444
1,49,LOW_O2,5,0.025252525252525252
1,49,NIV,5,0.025252525252525252
1,49,OTHER,3,0.015151515151515152
1,49,ROOM AIR,185,0.9343434343434344
1,50,LOW_O2,6,0.030303030303030304
1,50,NIV,5,0.025252525252525252
1,50,OTHER,2,0.010101010101010102
1,50,ROOM AIR,185,0.9343434343434344
1,51,LOW_O2,5,0.025252525252525252
1,51,NIV,5,0.025252525252525252
1,51,OTHER,4,0.020202020202020204
1,51,ROOM AIR,184,0.9292929292929293
1,52,LOW_O2,5,0.025252525252525252
1,52,NIV,5,0.025252525252525252
1,52,OTHER,5,0.025252525252525252
1,52,ROOM AIR,183,0.9242424242424242
1,53,LOW_O2,5,0.025252525252525252
1,53,NIV,5,0.025252525252525252
1,53,OTHER,4,0.020202020202020204
1,53,ROOM AIR,184,0.9292929292929293
1,54,LOW_O2,6,0.030303030303030304
1,54,NIV,5,0.025252525252525252
1,54,OTHER,2,0.010101010101010102
1,54,ROOM AIR,185,0.9343434343434344
1,55,LOW_O2,4,0.020202020202020204
1,55,NIV,5,0.025252525252525252
1,55,OTHER,3,0.015151515151515152
1,55,ROOM AIR,186,0.9393939393939394
1,56,LOW_O2,5,0.025252525252525252
1,56,NIV,7,0.03535353535353535
1,56,OTHER,2,0.010101010101010102
1,56,ROOM AIR,184,0.9292929292929293
1,57,LOW_O2,3,0.015151515151515152
1,57,NIV,7,0.03535353535353535
1,57,OTHER,4,0.020202020202020204
1,57,ROOM AIR,184,0.9292929292929293
1,58,LOW_O2,4,0.020202020202020204
1,58,NIV,5,0.025252525252525252
1,58,OTHER,5,0.025252525252525252
1,58,ROOM AIR,184,0.9292929292929293
1,59,IMV,1,0.005050505050505051
1,59,LOW_O2,3,0.015151515151515152
1,59,NIV,4,0.020202020202020204
1,59,OTHER,5,0.025252525252525252
1,59,ROOM AIR,185,0.9343434343434344
1,60,IMV,1,0.005050505050505051
1,60,LOW_O2,3,0.015151515151515152
1,60,NIV,4,0.020202020202020204
1,60,OTHER,3,0.015151515151515152
1,60,ROOM AIR,187,0.9444444444444444
1,61,IMV,1,0.005050505050505051
1,61,LOW_O2,3,0.015151515151515152
1,61,NIV,3,0.015151515151515152
1,61,OTHER,5,0.025252525252525252
1,61,ROOM AIR,186,0.9393939393939394
1,62,IMV,1,0.005050505050505051
1,62,LOW_O2,5,0.025252525252525252
1,62,NIV,4,0.020202020202020204
1,62,OTHER,6,0.030303030303030304
1,62,ROOM AIR,182,0.9191919191919192
1,63,IMV,1,0.005050505050505051
1,63,LOW_O2,5,0.025252525252525252
1,63,NIV,5,0.025252525252525252
1,63,OTHER,6,0.030303030303030304
1,63,ROOM AIR,181,0.9141414141414141
1,64,IMV,1,0.005050505050505051
1,64,LOW_O2,5,0.025252525252525252
1,64,NIV,4,0.020202020202020204
1,64,OTHER,7,0.03535353535353535
1,64,ROOM AIR,181,0.9141414141414141
1,65,IMV,1,0.005050505050505051
1,65,LOW_O2,4,0.020202020202020204
1,65,NIV,4,0.020202020202020204
1,65,OTHER,8,0.04040404040404041
1,65,ROOM AIR,181,0.9141414141414141
1,66,IMV,1,0.005050505050505051
1,66,LOW_O2,1,0.005050505050505051
1,66,NIV,4,0.020202020202020204
1,66,OTHER,8,0.04040404040404041
1,66,ROOM AIR,184,0.9292929292929293
1,67,IMV,1,0.005050505050505051
1,67,LOW_O2,2,0.010101010101010102
1,67,NIV,5,0.025252525252525252
1,67,OTHER,9,0.045454545454545456
1,67,ROOM AIR,181,0.9141414141414141
1,68,IMV,1,0.005050505050505051
1,68,LOW_O2,3,0.015151515151515152
1,68,NIV,5,0.025252525252525252
1,68,OTHER,10,0.050505050505050504
1,68,ROOM AIR,179,0.9040404040404041
1,69,IMV,1,0.005050505050505051
1,69,LOW_O2,7,0.03535353535353535
1,69,NIV,5,0.025252525252525252
1,69,OTHER,8,0.04040404040404041
1,69,ROOM AIR,177,0.8939393939393939
1,70,IMV,1,0.005050505050505051
1,70,LOW_O2,6,0.030303030303030304
1,70,NIV,5,0.025252525252525252
1,70,OTHER,8,0.04040404040404041
1,70,ROOM AIR,178,0.898989898989899
1,71,IMV,1,0.005050505050505051
1,71,LOW_O2,6,0.030303030303030304
1,71,NIV,5,0.025252525252525252
1,71,OTHER,9,0.045454545454545456
1,71,ROOM AIR,177,0.8939393939393939
1,72,IMV,1,0.005050505050505051
1,72,LOW_O2,8,0.04040404040404041
1,72,NIV,5,0.025252525252525252
1,72,OTHER,6,0.030303030303030304
1,72,ROOM AIR,178,0.898989898989899
2,0,IMV,5,0.015772870662460567
2,0,LOW_O2,188,0.5930599369085173
2,0,NIV,61,0.19242902208201892
2,0,OTHER,42,0.13249211356466878
2,0,ROOM AIR,21,0.06624605678233439
2,1,IMV,5,0.015772870662460567
2,1,LOW_O2,185,0.583596214511041
2,1,NIV,61,0.19242902208201892
2,1,OTHER,46,0.14511041009463724
2,1,ROOM AIR,20,0.06309148264984227
2,2,IMV,5,0.015772870662460567
2,2,LOW_O2,181,0.5709779179810726
2,2,NIV,59,0.1861198738170347
2,2,OTHER,51,0.1608832807570978
2,2,ROOM AIR,21,0.06624605678233439
2,3,IMV,5,0.015772870662460567
2,3,LOW_O2,191,0.6025236593059937
2,3,NIV,59,0.1861198738170347
2,3,OTHER,46,0.14511041009463724
2,3,ROOM AIR,16,0.050473186119873815
2,4,IMV,5,0.015772870662460567
2,4,LOW_O2,189,0.5962145110410094
2,4,NIV,61,0.19242902208201892
2,4,OTHER,44,0.138801261829653
2,4,ROOM AIR,18,0.056782334384858045
2,5,IMV,6,0.01892744479495268
2,5,LOW_O2,191,0.6025236593059937
2,5,NIV,56,0.17665615141955837
2,5,OTHER,44,0.138801261829653
2,5,ROOM AIR,20,0.06309148264984227
2,6,IMV,6,0.01892744479495268
2,6,LOW_O2,191,0.6025236593059937
2,6,NIV,56,0.17665615141955837
2,6,OTHER,42,0.13249211356466878
2,6,ROOM AIR,22,0.0694006309148265
2,7,IMV,6,0.01892744479495268
2,7,LOW_O2,199,0.6277602523659306
2,7,NIV,54,0.17034700315457413
2,7,OTHER,37,0.1167192429022082
2,7,ROOM AIR,21,0.06624605678233439
2,8,IMV,6,0.01892744479495268
2,8,LOW_O2,198,0.6246056782334385
2,8,NIV,49,0.15457413249211358
2,8,OTHER,40,0.12618296529968454
2,8,ROOM AIR,24,0.07570977917981073
2,9,IMV,6,0.01892744479495268
2,9,LOW_O2,192,0.6056782334384858
2,9,NIV,45,0.14195583596214512
2,9,OTHER,50,0.15772870662460567
2,9,ROOM AIR,24,0.07570977917981073
2,10,IMV,5,0.015772870662460567
2,10,LOW_O2,196,0.6182965299684543
2,10,NIV,45,0.14195583596214512
2,10,OTHER,47,0.14826498422712933
2,10,ROOM AIR,24,0.07570977917981073
2,11,IMV,3,0.00946372239747634
2,11,LOW_O2,196,0.6182965299684543
2,11,NIV,48,0.15141955835962145
2,11,OTHER,41,0.12933753943217666
2,11,ROOM AIR,29,0.0914826498422713
2,12,IMV,4,0.012618296529968454
2,12,LOW_O2,186,0.5867507886435331
2,12,NIV,46,0.14511041009463724
2,12,OTHER,57,0.17981072555205047
2,12,ROOM AIR,24,0.07570977917981073
2,13,IMV,4,0.012618296529968454
2,13,LOW_O2,190,0.5993690851735016
2,13,NIV,47,0.14826498422712933
2,13,OTHER,50,0.15772870662460567
2,13,ROOM AIR,26,0.08201892744479496
2,14,IMV,3,0.00946372239747634
2,14,LOW_O2,188,0.5930599369085173
2,14,NIV,48,0.15141955835962145
2,14,OTHER,53,0.167192429022082
2,14,ROOM AIR,25,0.07886435331230283
2,15,IMV,2,0.006309148264984227
2,15,LOW_O2,188,0.5930599369085173
2,15,NIV,49,0.15457413249211358
2,15,OTHER,48,0.15141955835962145
2,15,ROOM AIR,30,0.0946372239747634
2,16,IMV,1,0.0031545741324921135
2,16,LOW_O2,181,0.5709779179810726
2,16,NIV,44,0.138801261829653
2,16,OTHER,59,0.1861198738170347
2,16,ROOM AIR,32,0.10094637223974763
2,17,IMV,1,0.0031545741324921135
2,17,LOW_O2,188,0.5930599369085173
2,17,NIV,39,0.12302839116719243
2,17,OTHER,59,0.1861198738170347
2,17,ROOM AIR,30,0.0946372239747634
2,18,IMV,1,0.0031545741324921135
2,18,LOW_O2,199,0.6277602523659306
2,18,NIV,40,0.12618296529968454
2,18,OTHER,54,0.17034700315457413
2,18,ROOM AIR,23,0.07255520504731862
2,19,LOW_O2,199,0.6277602523659306
2,19,NIV,44,0.138801261829653
2,19,OTHER,52,0.1640378548895899
2,19,ROOM AIR,22,0.0694006309148265
2,20,LOW_O2,201,0.6340694006309149
2,20,NIV,46,0.14511041009463724
2,20,OTHER,50,0.15772870662460567
2,20,ROOM AIR,20,0.06309148264984227
2,21,LOW_O2,194,0.61198738170347
2,21,NIV,47,0.14826498422712933
2,21,OTHER,58,0.1829652996845426
2,21,ROOM AIR,18,0.056782334384858045
2,22,LOW_O2,200,0.6309148264984227
2,22,NIV,45,0.14195583596214512
2,22,OTHER,55,0.17350157728706625
2,22,ROOM AIR,17,0.05362776025236593
2,23,LOW_O2,197,0.6214511041009464
2,23,NIV,42,0.13249211356466878
2,23,OTHER,58,0.1829652996845426
2,23,ROOM AIR,20,0.06309148264984227
2,24,LOW_O2,197,0.6214511041009464
2,24,NIV,37,0.1167192429022082
2,24,OTHER,62,0.19558359621451105
2,24,ROOM AIR,21,0.06624605678233439
2,25,LOW_O2,200,0.6309148264984227
2,25,NIV,38,0.11987381703470032
2,25,OTHER,59,0.1861198738170347
2,25,ROOM AIR,20,0.06309148264984227
2,26,IMV,1,0.0031545741324921135
2,26,LOW_O2,203,0.6403785488958991
2,26,NIV,32,0.10094637223974763
2,26,OTHER,61,0.19242902208201892
2,26,ROOM AIR,20,0.06309148264984227
2,27,IMV,2,0.006309148264984227
2,27,LOW_O2,198,0.6246056782334385
2,27,NIV,25,0.07886435331230283
2,27,OTHER,71,0.22397476340694006
2,27,ROOM AIR,21,0.06624605678233439
2,28,IMV,2,0.006309148264984227
2,28,LOW_O2,194,0.61198738170347
2,28,NIV,23,0.07255520504731862
2,28,OTHER,77,0.24290220820189273
2,28,ROOM AIR,21,0.06624605678233439
2,29,IMV,2,0.006309148264984227
2,29,LOW_O2,194,0.61198738170347
2,29,NIV,24,0.07570977917981073
2,29,OTHER,72,0.22712933753943218
2,29,ROOM AIR,25,0.07886435331230283
2,30,IMV,1,0.0031545741324921135
2,30,LOW_O2,199,0.6277602523659306
2,30,NIV,26,0.08201892744479496
2,30,OTHER,63,0.19873817034700317
2,30,ROOM AIR,28,0.08832807570977919
2,31,IMV,1,0.0031545741324921135
2,31,LOW_O2,203,0.6403785488958991
2,31,NIV,25,0.07886435331230283
2,31,OTHER,56,0.17665615141955837
2,31,ROOM AIR,32,0.10094637223974763
2,32,IMV,1,0.0031545741324921135
2,32,LOW_O2,207,0.6529968454258676
2,32,NIV,22,0.0694006309148265
2,32,OTHER,55,0.17350157728706625
2,32,ROOM AIR,32,0.10094637223974763
2,33,IMV,1,0.0031545741324921135
2,33,LOW_O2,195,0.6151419558359621
2,33,NIV,28,0.08832807570977919
2,33,OTHER,63,0.19873817034700317
2,33,ROOM AIR,30,0.0946372239747634
2,34,IMV,1,0.0031545741324921135
2,34,LOW_O2,197,0.6214511041009464
2,34,NIV,26,0.08201892744479496
2,34,OTHER,64,0.20189274447949526
2,34,ROOM AIR,29,0.0914826498422713
2,35,IMV,1,0.0031545741324921135
2,35,LOW_O2,202,0.637223974763407
2,35,NIV,25,0.07886435331230283
2,35,OTHER,61,0.19242902208201892
2,35,ROOM AIR,28,0.08832807570977919
2,36,IMV,1,0.0031545741324921135
2,36,LOW_O2,198,0.6246056782334385
2,36,NIV,25,0.07886435331230283
2,36,OTHER,63,0.19873817034700317
2,36,ROOM AIR,30,0.0946372239747634
2,37,IMV,1,0.0031545741324921135
2,37,LOW_O2,203,0.6403785488958991
2,37,NIV,23,0.07255520504731862
2,37,OTHER,59,0.1861198738170347
2,37,ROOM AIR,31,0.09779179810725552
2,38,IMV,1,0.0031545741324921135
2,38,LOW_O2,197,0.6214511041009464
2,38,NIV,19,0.05993690851735016
2,38,OTHER,65,0.20504731861198738
2,38,ROOM AIR,35,0.11041009463722397
2,39,IMV,2,0.006309148264984227
2,39,LOW_O2,202,0.637223974763407
2,39,NIV,15,0.0473186119873817
2,39,OTHER,70,0.22082018927444794
2,39,ROOM AIR,28,0.08832807570977919
2,40,IMV,3,0.00946372239747634
2,40,LOW_O2,206,0.6498422712933754
2,40,NIV,17,0.05362776025236593
2,40,OTHER,65,0.20504731861198738
2,40,ROOM AIR,26,0.08201892744479496
2,41,IMV,3,0.00946372239747634
2,41,LOW_O2,203,0.6403785488958991
2,41,NIV,21,0.06624605678233439
2,41,OTHER,72,0.22712933753943218
2,41,ROOM AIR,18,0.056782334384858045
2,42,IMV,3,0.00946372239747634
2,42,LOW_O2,206,0.6498422712933754
2,42,NIV,21,0.06624605678233439
2,42,OTHER,67,0.2113564668769716
2,42,ROOM AIR,20,0.06309148264984227
2,43,IMV,3,0.00946372239747634
2,43,LOW_O2,214,0.6750788643533123
2,43,NIV,23,0.07255520504731862
2,43,OTHER,61,0.19242902208201892
2,43,ROOM AIR,16,0.050473186119873815
2,44,IMV,3,0.00946372239747634
2,44,LOW_O2,218,0.6876971608832808
2,44,NIV,22,0.0694006309148265
2,44,OTHER,64,0.20189274447949526
2,44,ROOM AIR,10,0.031545741324921134
2,45,IMV,3,0.00946372239747634
2,45,LOW_O2,218,0.6876971608832808
2,45,NIV,19,0.05993690851735016
2,45,OTHER,64,0.20189274447949526
2,45,ROOM AIR,13,0.04100946372239748
2,46,IMV,3,0.00946372239747634
2,46,LOW_O2,217,0.6845425867507886
2,46,NIV,19,0.05993690851735016
2,46,OTHER,65,0.20504731861198738
2,46,ROOM AIR,13,0.04100946372239748
2,47,IMV,3,0.00946372239747634
2,47,LOW_O2,212,0.668769716088328
2,47,NIV,16,0.050473186119873815
2,47,OTHER,69,0.21766561514195584
2,47,ROOM AIR,17,0.05362776025236593
2,48,IMV,3,0.00946372239747634
2,48,LOW_O2,206,0.6498422712933754
2,48,NIV,19,0.05993690851735016
2,48,OTHER,72,0.22712933753943218
2,48,ROOM AIR,17,0.05362776025236593
2,49,IMV,3,0.00946372239747634
2,49,LOW_O2,207,0.6529968454258676
2,49,NIV,21,0.06624605678233439
2,49,OTHER,69,0.21766561514195584
2,49,ROOM AIR,17,0.05362776025236593
2,50,IMV,4,0.012618296529968454
2,50,LOW_O2,202,0.637223974763407
2,50,NIV,17,0.05362776025236593
2,50,OTHER,77,0.24290220820189273
2,50,ROOM AIR,17,0.05362776025236593
2,51,IMV,4,0.012618296529968454
2,51,LOW_O2,213,0.6719242902208202
2,51,NIV,15,0.0473186119873817
2,51,OTHER,69,0.21766561514195584
2,51,ROOM AIR,16,0.050473186119873815
2,52,IMV,4,0.012618296529968454
2,52,LOW_O2,215,0.6782334384858044
2,52,NIV,13,0.04100946372239748
2,52,OTHER,69,0.21766561514195584
2,52,ROOM AIR,16,0.050473186119873815
2,53,IMV,4,0.012618296529968454
2,53,LOW_O2,209,0.6593059936908517
2,53,NIV,15,0.0473186119873817
2,53,OTHER,67,0.2113564668769716
2,53,ROOM AIR,22,0.0694006309148265
2,54,IMV,4,0.012618296529968454
2,54,LOW_O2,201,0.6340694006309149
2,54,NIV,13,0.04100946372239748
2,54,OTHER,78,0.24605678233438485
2,54,ROOM AIR,21,0.06624605678233439
2,55,IMV,4,0.012618296529968454
2,55,LOW_O2,203,0.6403785488958991
2,55,NIV,19,0.05993690851735016
2,55,OTHER,65,0.20504731861198738
2,55,ROOM AIR,26,0.08201892744479496
2,56,IMV,5,0.015772870662460567
2,56,LOW_O2,201,0.6340694006309149
2,56,NIV,14,0.04416403785488959
2,56,OTHER,66,0.2082018927444795
2,56,ROOM AIR,31,0.09779179810725552
2,57,IMV,5,0.015772870662460567
2,57,LOW_O2,189,0.5962145110410094
2,57,NIV,16,0.050473186119873815
2,57,OTHER,75,0.23659305993690852
2,57,ROOM AIR,32,0.10094637223974763
2,58,IMV,5,0.015772870662460567
2,58,LOW_O2,192,0.6056782334384858
2,58,NIV,14,0.04416403785488959
2,58,OTHER,75,0.23659305993690852
2,58,ROOM AIR,31,0.09779179810725552
2,59,IMV,6,0.01892744479495268
2,59,LOW_O2,189,0.5962145110410094
2,59,NIV,17,0.05362776025236593
2,59,OTHER,71,0.22397476340694006
2,59,ROOM AIR,34,0.10725552050473186
2,60,IMV,7,0.022082018927444796
2,60,LOW_O2,190,0.5993690851735016
2,60,NIV,13,0.04100946372239748
2,60,OTHER,74,0.2334384858044164
2,60,ROOM AIR,33,0.10410094637223975
2,61,IMV,6,0.01892744479495268
2,61,LOW_O2,192,0.6056782334384858
2,61,NIV,17,0.05362776025236593
2,61,OTHER,65,0.20504731861198738
2,61,ROOM AIR,37,0.1167192429022082
2,62,IMV,6,0.01892744479495268
2,62,LOW_O2,187,0.5899053627760252
2,62,NIV,21,0.06624605678233439
2,62,OTHER,62,0.19558359621451105
2,62,ROOM AIR,41,0.12933753943217666
2,63,IMV,7,0.022082018927444796
2,63,LOW_O2,188,0.5930599369085173
2,63,NIV,18,0.056782334384858045
2,63,OTHER,69,0.21766561514195584
2,63,ROOM AIR,35,0.11041009463722397
2,64,IMV,7,0.022082018927444796
2,64,LOW_O2,189,0.5962145110410094
2,64,NIV,21,0.06624605678233439
2,64,OTHER,65,0.20504731861198738
2,64,ROOM AIR,35,0.11041009463722397
2,65,IMV,6,0.01892744479495268
2,65,LOW_O2,182,0.5741324921135647
2,65,NIV,22,0.0694006309148265
2,65,OTHER,71,0.22397476340694006
2,65,ROOM AIR,36,0.11356466876971609
2,66,IMV,6,0.01892744479495268
2,66,LOW_O2,175,0.5520504731861199
2,66,NIV,20,0.06309148264984227
2,66,OTHER,78,0.24605678233438485
2,66,ROOM AIR,38,0.11987381703470032
2,67,IMV,6,0.01892744479495268
2,67,LOW_O2,181,0.5709779179810726
2,67,NIV,20,0.06309148264984227
2,67,OTHER,72,0.22712933753943218
2,67,ROOM AIR,38,0.11987381703470032
2,68,IMV,6,0.01892744479495268
2,68,LOW_O2,171,0.5394321766561514
2,68,NIV,22,0.0694006309148265
2,68,OTHER,72,0.22712933753943218
2,68,ROOM AIR,46,0.14511041009463724
2,69,IMV,6,0.01892744479495268
2,69,LOW_O2,167,0.526813880126183
2,69,NIV,22,0.0694006309148265
2,69,OTHER,81,0.2555205047318612
2,69,ROOM AIR,41,0.12933753943217666
