site_name,stratum,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75
emory,Overall,age_years,NA,continuous,754,69.29575596816976,9.643378534546661,70,64,76
emory,Overall,icu_los_hours,NA,continuous,754,135.65590185676393,193.95185983085472,73.50833333333333,40.3625,158.05833333333334
emory,Overall,imv_hours_icu,NA,continuous,754,12.10079575596817,41.501345432078516,0,0,0
emory,Overall,imv_hours_72h,NA,continuous,754,3.7413793103448274,9.451671224266628,0,0,0
emory,Overall,escalations_icu,NA,continuous,754,6.485411140583555,11.39979377755196,3,0,7
emory,Overall,deescalations_icu,NA,continuous,754,6.701591511936339,11.301720895779097,3,1,8
emory,Overall,vaso_hours_72h,NA,continuous,754,5.241379310344827,12.53997956950523,0,0,0
emory,Overall,vaso_mean_72h,NA,continuous,754,0.2493368700265252,0.43291634104828053,0,0,0
emory,Overall,pm25_1y,NA,continuous,754,9.35358453745551,0.7591586836818546,9.7605619430542,8.771331071853638,9.93530559539795
emory,Overall,pm25_3y,NA,continuous,754,8.714166819996585,0.6968741103337946,8.891330401102701,8.22592846552531,9.29116153717041
emory,Overall,pm25_5y,NA,continuous,754,8.330608717136737,0.5947265565423416,8.595948791503906,7.965831518173219,8.71501808166504
emory,Overall,no2_1y,NA,continuous,754,5.486708888640771,1.601253305523282,5.955532550811768,4.667080402374268,6.856433391571045
emory,Overall,no2_3y,NA,continuous,754,5.551203293519985,1.6160552749378398,6.107431411743164,4.72501786549886,6.865105628967285
emory,Overall,no2_5y,NA,continuous,754,5.547651635733115,1.614916311942276,6.006486892700195,4.654309940338135,6.919096279144287
emory,Overall,charlson_score,NA,continuous,754,7.838196286472148,3.184094757525264,8,5,10
emory,Overall,sofa_total,NA,continuous,754,3.9257294429708223,3.679713751354516,3,1,5
emory,Overall,sofa_resp,NA,continuous,754,1.0371352785145889,1.4061901719669745,0,0,2
emory,Overall,sofa_cv,NA,continuous,754,1.0450928381962865,1.3520270765799087,1,0,1
emory,Overall,sofa_renal,NA,continuous,754,0.5026525198938993,0.9077610585332421,0,0,1
emory,Overall,sofa_liver,NA,continuous,754,0.14323607427055704,0.48964103714593177,0,0,0
emory,Overall,sofa_coag,NA,continuous,754,0.4389920424403183,0.868279452961965,0,0,1
emory,Overall,sofa_cns,NA,continuous,754,0.7586206896551724,1.155889684832559,0,0,1
