traj_cluster_ra,pct_room_air,pct_low_o2,pct_niv,pct_imv,pct_other,pct_no_arf,pct_hypox,pct_hyper,pct_mixed,pct_vaso,transition_count,n_cluster
1,0.8450255984502559,0.0965822609658226,0.0175729901757299,0.0057423550574235505,0.03507679535076795,0.9941192749411928,0.00242147502421475,0.0034592500345925,0,0.015912550159125502,2.6464646464646466,198
2,0.0815867940019878,0.6166976362300678,0.09550149086037768,0.010932976103020612,0.19528110280454603,0.9712199127090445,0.009852642496002765,0.014562897022600578,0.004364547772352102,0.04183051726373104,9.523659305993691,317
3,0.033052658036948596,0.07691340957647354,0.8030664823425914,0.007666205856478572,0.07930124418750785,0.9131582254618574,0.05014452683172049,0.025135101168782203,0.011562146537639813,0.025009425662938293,7.8807339449541285,109
4,0.02309521114004302,0.050718895052643494,0.061587229706781384,0.834597531982339,0.03000113211819314,0.8231631382316313,0.09883391826106645,0.022642363862787274,0.055360579644514886,0.28902977470847957,2.7768595041322315,121
