site_name,stratum,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75
RUSH,Q1,age_years,NA,continuous,930,60.51827956989247,16.75834028326944,63,51,72
RUSH,Q2,age_years,NA,continuous,930,62.479569892473116,16.36117223055114,64,53,74
RUSH,Q3,age_years,NA,continuous,929,61.61356297093649,17.156551889705128,64,52,74
RUSH,Q4,age_years,NA,continuous,929,56.96232508073197,15.771526114091955,59,46,68
RUSH,Q1,icu_los_hours,NA,continuous,930,173.99829749103944,279.01645645895513,93.16666666666666,47.57083333333334,192.6
RUSH,Q2,icu_los_hours,NA,continuous,930,156.92566308243727,195.552564149289,89.51666666666667,45.20833333333334,193.75416666666666
RUSH,Q3,icu_los_hours,NA,continuous,929,152.94745245783997,267.3831033805018,77.71666666666667,42.266666666666666,156.46666666666667
RUSH,Q4,icu_los_hours,NA,continuous,929,170.741855041263,304.14411691040925,78.83333333333333,39.583333333333336,188.96666666666667
RUSH,Q1,imv_hours_icu,NA,continuous,930,15.727956989247312,38.5240921518342,0,0,14
RUSH,Q2,imv_hours_icu,NA,continuous,930,13.3,33.009495649191514,0,0,11
RUSH,Q3,imv_hours_icu,NA,continuous,929,12.925726587728741,48.07359967941211,0,0,7
RUSH,Q4,imv_hours_icu,NA,continuous,929,13.045209903121636,34.65697206166218,0,0,6
RUSH,Q1,imv_hours_72h,NA,continuous,930,5.859139784946237,8.530862561985352,0,0,11
RUSH,Q2,imv_hours_72h,NA,continuous,930,4.967741935483871,8.196393983692733,0,0,8
RUSH,Q3,imv_hours_72h,NA,continuous,929,4.179763186221744,7.799410037087256,0,0,4
RUSH,Q4,imv_hours_72h,NA,continuous,929,3.931108719052745,7.607674703509439,0,0,3
RUSH,Q1,escalations_icu,NA,continuous,930,2.1666666666666665,3.3745655808867867,1,0,3
RUSH,Q2,escalations_icu,NA,continuous,930,2.229032258064516,4.451172258730453,1,0,3
RUSH,Q3,escalations_icu,NA,continuous,929,1.9860064585575887,3.5921997156856458,1,0,2
RUSH,Q4,escalations_icu,NA,continuous,929,2.032292787944026,3.3542676137314493,1,0,3
RUSH,Q1,deescalations_icu,NA,continuous,930,2.8440860215053765,3.4626085839616256,2,1,4
RUSH,Q2,deescalations_icu,NA,continuous,930,2.878494623655914,4.394838676068621,2,1,3
RUSH,Q3,deescalations_icu,NA,continuous,929,2.707212055974166,3.6789770995705915,2,1,3
RUSH,Q4,deescalations_icu,NA,continuous,929,2.7545748116254036,3.3771613540778493,2,1,3
RUSH,Q1,vaso_hours_72h,NA,continuous,930,4.858064516129033,10.363120029461488,0,0,4
RUSH,Q2,vaso_hours_72h,NA,continuous,930,5.496774193548387,11.087696724138913,0,0,5
RUSH,Q3,vaso_hours_72h,NA,continuous,929,4.034445640473628,9.534471134022112,0,0,1
RUSH,Q4,vaso_hours_72h,NA,continuous,929,2.341227125941873,7.151593670436123,0,0,0
RUSH,Q1,vaso_mean_72h,NA,continuous,930,0.3010752688172043,0.45897218061003653,0,0,1
RUSH,Q2,vaso_mean_72h,NA,continuous,930,0.32365591397849464,0.4681222020040501,0,0,1
RUSH,Q3,vaso_mean_72h,NA,continuous,929,0.2529601722282024,0.4349424748011824,0,0,1
RUSH,Q4,vaso_mean_72h,NA,continuous,929,0.15931108719052745,0.3661630606119125,0,0,0
RUSH,Q1,pm25_1y,NA,continuous,930,9.296889264096496,1.202851688637771,9.460368156433104,8.756443738937378,10.45326328277588
RUSH,Q2,pm25_1y,NA,continuous,930,10.45326328277588,0,10.45326328277588,10.45326328277588,10.45326328277588
RUSH,Q3,pm25_1y,NA,continuous,929,9.72193555452082,0.8462053948011042,10.45326328277588,8.759417533874512,10.45326328277588
RUSH,Q4,pm25_1y,NA,continuous,929,8.304608484643909,0.605861709339186,7.932501316070557,7.621982097625732,8.911922454833984
RUSH,Q1,pm25_3y,NA,continuous,930,8.60706238579104,1.0614953563699303,8.637066523234049,7.824780464172363,9.888648033142092
