traj_cluster_ra,low,high,risk_diff,risk_ratio
1,0.011557485081586457,0.012296975889574508,7.394908079880504e-4,1.063983712958991
2,0.12806014762824378,0.17193320726370948,0.0438730596354657,1.3425972907889219
3,0.018817557564804327,0.033480576864210056,0.014663019299405729,1.7792201112662414
4,0.018165813927650584,0.022489775749536353,0.004323961821885769,1.2380274200268104
5,0.05373166707033485,0.0778341645651743,0.02410249749483944,1.4485715558255288
