traj_cluster_ra,h,arf,n,prop
1,0,ARF_HYPER,14,0.010980392156862745
1,0,ARF_HYPOX,9,0.007058823529411765
1,0,ARF_MIXED,2,0.001568627450980392
1,0,NO_ARF,1250,0.9803921568627451
1,1,ARF_HYPER,34,0.02666666666666667
1,1,ARF_HYPOX,15,0.011764705882352941
1,1,ARF_MIXED,2,0.001568627450980392
1,1,NO_ARF,1224,0.96
1,2,ARF_HYPER,40,0.03137254901960784
1,2,ARF_HYPOX,19,0.014901960784313726
1,2,ARF_MIXED,4,0.003137254901960784
1,2,NO_ARF,1212,0.9505882352941176
1,3,ARF_HYPER,41,0.03215686274509804
1,3,ARF_HYPOX,21,0.01647058823529412
1,3,ARF_MIXED,4,0.003137254901960784
1,3,NO_ARF,1209,0.9482352941176471
1,4,ARF_HYPER,45,0.03529411764705882
1,4,ARF_HYPOX,22,0.017254901960784313
1,4,ARF_MIXED,4,0.003137254901960784
1,4,NO_ARF,1204,0.9443137254901961
1,5,ARF_HYPER,48,0.03764705882352941
1,5,ARF_HYPOX,24,0.018823529411764704
1,5,ARF_MIXED,4,0.003137254901960784
1,5,NO_ARF,1199,0.9403921568627451
1,6,ARF_HYPER,48,0.03764705882352941
1,6,ARF_HYPOX,25,0.0196078431372549
1,6,ARF_MIXED,4,0.003137254901960784
1,6,NO_ARF,1198,0.9396078431372549
1,7,ARF_HYPER,36,0.02823529411764706
1,7,ARF_HYPOX,17,0.013333333333333334
1,7,ARF_MIXED,2,0.001568627450980392
1,7,NO_ARF,1220,0.9568627450980393
1,8,ARF_HYPER,20,0.01568627450980392
1,8,ARF_HYPOX,12,0.009411764705882352
1,8,ARF_MIXED,2,0.001568627450980392
1,8,NO_ARF,1241,0.9733333333333334
1,9,ARF_HYPER,14,0.010980392156862745
1,9,ARF_HYPOX,8,0.006274509803921568
1,9,NO_ARF,1253,0.9827450980392157
1,10,ARF_HYPER,13,0.01019607843137255
1,10,ARF_HYPOX,7,0.005490196078431373
1,10,NO_ARF,1255,0.984313725490196
1,11,ARF_HYPER,12,0.009411764705882352
1,11,ARF_HYPOX,7,0.005490196078431373
1,11,NO_ARF,1256,0.9850980392156863
1,12,ARF_HYPER,10,0.00784313725490196
1,12,ARF_HYPOX,6,0.004705882352941176
1,12,NO_ARF,1259,0.9874509803921568
1,13,ARF_HYPER,11,0.008627450980392156
1,13,ARF_HYPOX,5,0.00392156862745098
1,13,ARF_MIXED,1,7.84313725490196e-4
1,13,NO_ARF,1258,0.9866666666666667
1,14,ARF_HYPER,10,0.00784313725490196
1,14,ARF_HYPOX,5,0.00392156862745098
1,14,ARF_MIXED,1,7.84313725490196e-4
1,14,NO_ARF,1259,0.9874509803921568
1,15,ARF_HYPER,7,0.005490196078431373
1,15,ARF_HYPOX,5,0.00392156862745098
1,15,ARF_MIXED,1,7.84313725490196e-4
1,15,NO_ARF,1262,0.9898039215686274
1,16,ARF_HYPER,7,0.005490196078431373
1,16,ARF_HYPOX,5,0.00392156862745098
1,16,ARF_MIXED,2,0.001568627450980392
1,16,NO_ARF,1261,0.9890196078431372
1,17,ARF_HYPER,7,0.005490196078431373
1,17,ARF_HYPOX,4,0.003137254901960784
1,17,ARF_MIXED,2,0.001568627450980392
1,17,NO_ARF,1262,0.9898039215686274
1,18,ARF_HYPER,6,0.004705882352941176
1,18,ARF_HYPOX,2,0.001568627450980392
1,18,ARF_MIXED,2,0.001568627450980392
1,18,NO_ARF,1265,0.9921568627450981
1,19,ARF_HYPER,7,0.005490196078431373
1,19,ARF_HYPOX,2,0.001568627450980392
1,19,ARF_MIXED,2,0.001568627450980392
1,19,NO_ARF,1264,0.9913725490196078
1,20,ARF_HYPER,6,0.004705882352941176
1,20,ARF_HYPOX,2,0.001568627450980392
1,20,ARF_MIXED,2,0.001568627450980392
1,20,NO_ARF,1265,0.9921568627450981
1,21,ARF_HYPER,5,0.00392156862745098
1,21,ARF_HYPOX,1,7.84313725490196e-4
1,21,ARF_MIXED,2,0.001568627450980392
1,21,NO_ARF,1267,0.9937254901960785
1,22,ARF_HYPER,5,0.00392156862745098
1,22,ARF_MIXED,2,0.001568627450980392
1,22,NO_ARF,1268,0.9945098039215686
1,23,ARF_HYPER,5,0.00392156862745098
1,23,ARF_MIXED,2,0.001568627450980392
1,23,NO_ARF,1268,0.9945098039215686
1,24,ARF_HYPER,5,0.00392156862745098
1,24,ARF_MIXED,2,0.001568627450980392
1,24,NO_ARF,1268,0.9945098039215686
1,25,ARF_HYPER,5,0.00392156862745098
1,25,ARF_MIXED,2,0.001568627450980392
1,25,NO_ARF,1268,0.9945098039215686
1,26,ARF_HYPER,3,0.002352941176470588
1,26,ARF_MIXED,2,0.001568627450980392
1,26,NO_ARF,1270,0.996078431372549
1,27,ARF_HYPER,3,0.002352941176470588
1,27,ARF_MIXED,1,7.84313725490196e-4
1,27,NO_ARF,1271,0.9968627450980392
1,28,ARF_HYPER,2,0.001568627450980392
1,28,ARF_MIXED,1,7.84313725490196e-4
1,28,NO_ARF,1272,0.9976470588235294
1,29,ARF_HYPER,2,0.001568627450980392
1,29,NO_ARF,1273,0.9984313725490196
1,30,ARF_HYPER,2,0.001568627450980392
1,30,NO_ARF,1273,0.9984313725490196
1,31,ARF_HYPER,1,7.84313725490196e-4
