site_name,stratum,pooled_cluster_label,variable,level,summary_type,n,denom,prop,pooled_cluster
pooled,1,Cluster 1: Room air / No ARF,device_t0,ROOM AIR,categorical,5490,27800,0.1974820143884892,1
pooled,1,Cluster 1: Room air / No ARF,device_t0,TRACH COLLAR,categorical,28,27093,0.0010334772819547485,1
pooled,1,Cluster 1: Room air / No ARF,device_t0,Unknown,categorical,4018,27800,0.14453237410071942,1
pooled,1,Cluster 1: Room air / No ARF,device_t0,,categorical,584,27800,0.021007194244604316,1
pooled,1,Cluster 1: Room air / No ARF,ethnicity_category,Hispanic,categorical,1359,27800,0.048884892086330935,1
pooled,1,Cluster 1: Room air / No ARF,ethnicity_category,Non-Hispanic,categorical,25177,27800,0.9056474820143885,1
pooled,1,Cluster 1: Room air / No ARF,ethnicity_category,Unknown,categorical,1256,24620,0.05101543460601137,1
pooled,1,Cluster 1: Room air / No ARF,ethnicity_category,,categorical,10,970,0.010309278350515464,1
pooled,1,Cluster 1: Room air / No ARF,hospice_discharge,0,categorical,26712,27800,0.960863309352518,1
pooled,1,Cluster 1: Room air / No ARF,hospice_discharge,1,categorical,1088,27800,0.039136690647482014,1
pooled,1,Cluster 1: Room air / No ARF,malignant_pleural_effusion_poa,0,categorical,27234,27800,0.9796402877697842,1
pooled,1,Cluster 1: Room air / No ARF,malignant_pleural_effusion_poa,1,categorical,566,27800,0.020359712230215828,1
pooled,1,Cluster 1: Room air / No ARF,metastatic_cancer_poa,0,categorical,23407,27800,0.841978417266187,1
pooled,1,Cluster 1: Room air / No ARF,metastatic_cancer_poa,1,categorical,4393,27800,0.15802158273381295,1
pooled,1,Cluster 1: Room air / No ARF,race_category,American Indian or Alaska Native,categorical,115,26830,0.004286246738725307,1
pooled,1,Cluster 1: Room air / No ARF,race_category,Asian,categorical,1137,27800,0.04089928057553957,1
pooled,1,Cluster 1: Room air / No ARF,race_category,Black or African American,categorical,10043,27800,0.3612589928057554,1
pooled,1,Cluster 1: Room air / No ARF,race_category,Native Hawaiian or Other Pacific Islander,categorical,53,24981,0.002121612425443337,1
pooled,1,Cluster 1: Room air / No ARF,race_category,Other,categorical,1274,27800,0.0458273381294964,1
pooled,1,Cluster 1: Room air / No ARF,race_category,Unknown,categorical,534,26830,0.019903093551994037,1
pooled,1,Cluster 1: Room air / No ARF,race_category,White,categorical,14646,27800,0.5268345323741007,1
pooled,1,Cluster 1: Room air / No ARF,severity_rank,1,categorical,8861,8861,1,1
pooled,1,Cluster 1: Room air / No ARF,severity_rank,2,categorical,7431,7431,1,1
pooled,1,Cluster 1: Room air / No ARF,severity_rank,3,categorical,11508,11508,1,1
pooled,1,Cluster 1: Room air / No ARF,sex_category,Female,categorical,12155,27800,0.4372302158273381,1
pooled,1,Cluster 1: Room air / No ARF,sex_category,Male,categorical,15644,27800,0.5627338129496403,1
pooled,1,Cluster 1: Room air / No ARF,sex_category,Unknown,categorical,1,465,0.002150537634408602,1
pooled,1,Cluster 1: Room air / No ARF,traj_cluster_ra,1,categorical,2612,2612,1,1
pooled,1,Cluster 1: Room air / No ARF,traj_cluster_ra,2,categorical,1849,1849,1,1
pooled,1,Cluster 1: Room air / No ARF,traj_cluster_ra,3,categorical,4150,4150,1,1
pooled,1,Cluster 1: Room air / No ARF,traj_cluster_ra,4,categorical,15512,15512,1,1
pooled,1,Cluster 1: Room air / No ARF,traj_cluster_ra,5,categorical,3677,3677,1,1
pooled,1,Cluster 1: Room air / No ARF,vaso_any_72h,0,categorical,21401,27800,0.7698201438848921,1
pooled,1,Cluster 1: Room air / No ARF,vaso_any_72h,1,categorical,6399,27800,0.2301798561151079,1
pooled,2,Cluster 2: Low-flow oxygen / No ARF,advanced_cancer_any_poa,0,categorical,28912,35845,0.8065839029153299,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,advanced_cancer_any_poa,1,categorical,6933,35845,0.1934160970846701,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,any_imv_72h,0,categorical,28665,35845,0.7996931231692007,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,any_imv_72h,1,categorical,7180,35845,0.20030687683079929,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,any_imv_icu,0,categorical,26970,35845,0.7524061933324034,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,any_imv_icu,1,categorical,8875,35845,0.2475938066675966,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,cachexia_poa,0,categorical,33604,35845,0.937480820198075,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,cachexia_poa,1,categorical,2241,35845,0.06251917980192495,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,death_in_hosp,0,categorical,31889,35845,0.8896359324870973,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,death_in_hosp,1,categorical,3956,35845,0.11036406751290277,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,death_or_hospice,0,categorical,29492,35845,0.8227646812665643,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,death_or_hospice,1,categorical,6353,35845,0.17723531873343562,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,device_t0,CPAP,categorical,94,34132,0.002754013828665182,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,device_t0,FACE MASK,categorical,3070,35845,0.08564653368670665,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,device_t0,HIGH FLOW NC,categorical,2672,35845,0.07454317199051472,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,device_t0,IMV,categorical,3769,35845,0.10514716138931511,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,device_t0,NASAL CANNULA,categorical,13603,35845,0.37949504812386664,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,device_t0,NIPPV,categorical,5499,35845,0.1534105175059283,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,device_t0,Other,categorical,403,19628,0.02053189321377624,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,device_t0,ROOM AIR,categorical,1860,35845,0.051890082298786444,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,device_t0,TRACH COLLAR,categorical,366,35845,0.010210629097503138,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,device_t0,Unknown,categorical,3921,35845,0.1093876412330869,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,device_t0,,categorical,588,35845,0.016403961500906682,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,ethnicity_category,Hispanic,categorical,1705,35845,0.04756590877388757,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,ethnicity_category,Non-Hispanic,categorical,32987,35845,0.9202678197796066,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,ethnicity_category,Unknown,categorical,1150,31646,0.036339505782721354,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,ethnicity_category,,categorical,10,1713,0.005837711617046118,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,hospice_discharge,0,categorical,33448,35845,0.9331287487794672,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,hospice_discharge,1,categorical,2397,35845,0.06687125122053285,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,malignant_pleural_effusion_poa,0,categorical,33867,35845,0.9448179662435486,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,malignant_pleural_effusion_poa,1,categorical,1978,35845,0.055182033756451386,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,metastatic_cancer_poa,0,categorical,31553,35845,0.8802622402008649,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,metastatic_cancer_poa,1,categorical,4292,35845,0.11973775979913516,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,race_category,American Indian or Alaska Native,categorical,190,34132,0.0055666236962381346,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,race_category,Asian,categorical,1441,35845,0.04020086483470498,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,race_category,Black or African American,categorical,10354,35845,0.2888547914632445,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,race_category,Native Hawaiian or Other Pacific Islander,categorical,60,34132,0.001757881167233095,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,race_category,Other,categorical,1838,35845,0.051276328637187896,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,race_category,Unknown,categorical,676,35845,0.01885897614730088,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,race_category,White,categorical,21295,35845,0.5940856465336867,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,severity_rank,1,categorical,9601,9601,1,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,severity_rank,2,categorical,25464,25464,1,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,severity_rank,3,categorical,780,780,1,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,sex_category,Female,categorical,17144,35845,0.47828148974752405,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,sex_category,Male,categorical,18701,35845,0.521718510252476,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,traj_cluster_ra,1,categorical,14702,14702,1,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,traj_cluster_ra,2,categorical,1713,1713,1,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,traj_cluster_ra,3,categorical,14361,14361,1,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,traj_cluster_ra,4,categorical,4289,4289,1,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,traj_cluster_ra,5,categorical,780,780,1,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,vaso_any_72h,0,categorical,26253,35845,0.7324034035430325,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,vaso_any_72h,1,categorical,9592,35845,0.2675965964569675,2
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,advanced_cancer_any_poa,0,categorical,11740,14444,0.8127942398227638,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,advanced_cancer_any_poa,1,categorical,2704,14444,0.18720576017723622,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,any_imv_72h,0,categorical,12817,14444,0.8873580725560787,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,any_imv_72h,1,categorical,1627,14444,0.11264192744392135,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,any_imv_icu,0,categorical,11076,14444,0.7668235945721407,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,any_imv_icu,1,categorical,3368,14444,0.2331764054278593,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,cachexia_poa,0,categorical,13552,14444,0.9382442536693437,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,cachexia_poa,1,categorical,892,14444,0.06175574633065633,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,death_in_hosp,0,categorical,10669,14444,0.7386458044862919,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,death_in_hosp,1,categorical,3775,14444,0.2613541955137081,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,death_or_hospice,0,categorical,9702,14444,0.6716975906950983,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,death_or_hospice,1,categorical,4742,14444,0.3283024093049017,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,device_t0,CPAP,categorical,140,13788,0.010153756890049319,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,device_t0,FACE MASK,categorical,1490,14444,0.10315702021600665,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,device_t0,HIGH FLOW NC,categorical,5688,14444,0.39379673220714484,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,device_t0,IMV,categorical,447,14444,0.030947106064801996,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,device_t0,NASAL CANNULA,categorical,1601,14444,0.11084187205760178,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,device_t0,NIPPV,categorical,2930,14444,0.2028523954583218,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,device_t0,Other,categorical,134,10230,0.013098729227761487,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,device_t0,ROOM AIR,categorical,185,14444,0.012808086402658543,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,device_t0,TRACH COLLAR,categorical,10,10421,9.59600806064677e-4,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,device_t0,Unknown,categorical,1710,14444,0.11838825810024924,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,device_t0,,categorical,110,13780,0.007982583454281567,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,ethnicity_category,Hispanic,categorical,1019,14444,0.07054832456383274,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,ethnicity_category,Non-Hispanic,categorical,12969,14444,0.8978814732761008,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,ethnicity_category,Unknown,categorical,454,12954,0.03504708970202254,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,ethnicity_category,,categorical,10,656,0.01524390243902439,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,hospice_discharge,0,categorical,13477,14444,0.9330517862088065,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,hospice_discharge,1,categorical,967,14444,0.06694821379119358,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,malignant_pleural_effusion_poa,0,categorical,13573,14444,0.9396981445582941,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,malignant_pleural_effusion_poa,1,categorical,871,14444,0.060301855441705896,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,metastatic_cancer_poa,0,categorical,12702,14444,0.8793962891165882,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,metastatic_cancer_poa,1,categorical,1742,14444,0.12060371088341179,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,race_category,American Indian or Alaska Native,categorical,45,13788,0.0032637075718015664,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,race_category,Asian,categorical,735,14444,0.050886181113265025,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,race_category,Black or African American,categorical,3800,14444,0.26308501800055384,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,race_category,Native Hawaiian or Other Pacific Islander,categorical,31,12000,0.0025833333333333333,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,race_category,Other,categorical,874,14177,0.061649150031741554,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,race_category,Unknown,categorical,388,13788,0.028140411952422395,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,race_category,White,categorical,8583,14444,0.5942259761838826,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,severity_rank,1,categorical,3236,3236,1,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,severity_rank,2,categorical,656,656,1,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,severity_rank,3,categorical,10552,10552,1,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sex_category,Female,categorical,6555,14444,0.4538216560509554,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sex_category,Male,categorical,7886,14444,0.5459706452506231,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sex_category,Unknown,categorical,3,4102,7.313505607020966e-4,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,traj_cluster_ra,2,categorical,5247,5247,1,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,traj_cluster_ra,3,categorical,1466,1466,1,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,traj_cluster_ra,5,categorical,7731,7731,1,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,vaso_any_72h,0,categorical,11776,14444,0.8152866242038217,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,vaso_any_72h,1,categorical,2668,14444,0.18471337579617833,3
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,advanced_cancer_any_poa,0,categorical,27836,31786,0.875731454099289,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,advanced_cancer_any_poa,1,categorical,3950,31786,0.124268545900711,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,any_imv_72h,0,categorical,24,20112,0.0011933174224343676,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,any_imv_72h,1,categorical,31762,31786,0.9992449506071855,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,any_imv_icu,0,categorical,24,20112,0.0011933174224343676,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,any_imv_icu,1,categorical,31762,31786,0.9992449506071855,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,cachexia_poa,0,categorical,29908,31786,0.9409173850122695,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,cachexia_poa,1,categorical,1878,31786,0.059082614987730445,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,death_in_hosp,0,categorical,19594,31786,0.6164349084502612,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,death_in_hosp,1,categorical,12192,31786,0.3835650915497389,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,death_or_hospice,0,categorical,18048,31786,0.5677971433964638,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,death_or_hospice,1,categorical,13738,31786,0.43220285660353613,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,device_t0,CPAP,categorical,20,29533,6.772085463718552e-4,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,device_t0,FACE MASK,categorical,639,31786,0.020103190083684642,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,device_t0,HIGH FLOW NC,categorical,504,31786,0.01585603724910338,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,device_t0,IMV,categorical,19417,31786,0.6108664191782546,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,device_t0,NASAL CANNULA,categorical,1214,31786,0.03819291511986409,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,device_t0,NIPPV,categorical,851,31786,0.026772793053545588,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,device_t0,Other,categorical,41,16991,0.0024130421988111353,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,device_t0,ROOM AIR,categorical,1028,31786,0.03234128232555213,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,device_t0,TRACH COLLAR,categorical,41,31786,0.001289876046058013,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,device_t0,Unknown,categorical,7813,31786,0.24580003775246964,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,device_t0,,categorical,226,30520,0.007404980340760157,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,ethnicity_category,Hispanic,categorical,1936,31786,0.060907317687032024,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,ethnicity_category,Non-Hispanic,categorical,27852,31786,0.8762348203611653,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,ethnicity_category,Unknown,categorical,1981,28658,0.06912554958475818,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,ethnicity_category,,categorical,17,1567,0.010848755583918315,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,hospice_discharge,0,categorical,30240,31786,0.9513622349462028,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,hospice_discharge,1,categorical,1546,31786,0.04863776505379727,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,malignant_pleural_effusion_poa,0,categorical,31188,31786,0.9811866859623734,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,malignant_pleural_effusion_poa,1,categorical,598,31786,0.01881331403762663,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,metastatic_cancer_poa,0,categorical,29663,31786,0.9332095891272888,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,metastatic_cancer_poa,1,categorical,2123,31786,0.06679041087271126,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,race_category,American Indian or Alaska Native,categorical,119,30219,0.0039379198517488995,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,race_category,Asian,categorical,1567,31786,0.04929843327250991,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,race_category,Black or African American,categorical,11853,31786,0.3729000188762348,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,race_category,Native Hawaiian or Other Pacific Islander,categorical,86,27590,0.003117071402682131,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,race_category,Other,categorical,1729,31786,0.054395016674007424,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,race_category,Unknown,categorical,1233,31786,0.038790662555842195,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,race_category,White,categorical,15199,31786,0.4781664883911156,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,severity_rank,4,categorical,9390,9390,1,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,severity_rank,5,categorical,22396,22396,1,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sex_category,Female,categorical,13761,31786,0.43292644560498333,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sex_category,Male,categorical,18024,31786,0.5670420940036494,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sex_category,Unknown,categorical,1,580,0.0017241379310344827,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,traj_cluster_ra,1,categorical,14109,14109,1,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,traj_cluster_ra,2,categorical,686,686,1,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,traj_cluster_ra,3,categorical,8673,8673,1,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,traj_cluster_ra,4,categorical,8318,8318,1,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,vaso_any_72h,0,categorical,11314,31786,0.35594286792927704,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,vaso_any_72h,1,categorical,20472,31786,0.644057132070723,4
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,advanced_cancer_any_poa,0,categorical,19799,21954,0.9018402113510067,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,advanced_cancer_any_poa,1,categorical,2155,21954,0.09815978864899334,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,any_imv_72h,0,categorical,499,18414,0.027098946453785164,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,any_imv_72h,1,categorical,21455,21954,0.9772706568279129,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,any_imv_icu,0,categorical,436,18414,0.023677636580862388,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,any_imv_icu,1,categorical,21518,21954,0.9801402933406212,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,cachexia_poa,0,categorical,21024,21954,0.9576386990981143,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,cachexia_poa,1,categorical,930,21954,0.04236130090188576,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,death_in_hosp,0,categorical,14733,21954,0.6710849959005193,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,death_in_hosp,1,categorical,7221,21954,0.3289150040994807,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,death_or_hospice,0,categorical,14142,21954,0.6441650724241597,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,death_or_hospice,1,categorical,7812,21954,0.3558349275758404,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,device_t0,CPAP,categorical,26,19456,0.0013363486842105264,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,device_t0,FACE MASK,categorical,796,21954,0.03625762958914093,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,device_t0,HIGH FLOW NC,categorical,1489,21954,0.06782363122893323,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,device_t0,IMV,categorical,11507,21954,0.5241413865354833,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,device_t0,NASAL CANNULA,categorical,1463,21954,0.06663933679511706,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,device_t0,NIPPV,categorical,1284,21760,0.05900735294117647,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,device_t0,Other,categorical,51,11729,0.004348196777218859,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,device_t0,ROOM AIR,categorical,528,21954,0.02405028696365127,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,device_t0,TRACH COLLAR,categorical,42,21954,0.0019130910084722602,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,device_t0,Unknown,categorical,4600,21954,0.2095290152136285,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,device_t0,,categorical,177,21760,0.008134191176470589,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,ethnicity_category,Hispanic,categorical,1435,21954,0.06536394278946889,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,ethnicity_category,Non-Hispanic,categorical,19108,21954,0.8703653092830463,5
