term_group,model,term_clean,effect_type,k,estimate_fixed,std_error_fixed,conf_low_fixed,conf_high_fixed,estimate_random,std_error_random,conf_low_random,conf_high_random,tau2,q,i2,pooled_effect_random,pooled_conf_low_random,pooled_conf_high_random,covariate_label,site_included
Mortality,glm_mortality,race_categoryBlack or African American,OR,9,-0.1316451067621787,0.1158768442017835,-0.3587637213976743,0.09547350787331696,-0.1316451067621787,0.1158768442017835,-0.3587637213976743,0.09547350787331696,0,6.94443968552848,0,0.8766520577663098,0.6985393817630208,1.100179675548522,Black race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Mortality,glm_mortality,charlson_score,OR,9,0.07615691699738834,0.003262485686536332,0.06976244505177713,0.08255138894299956,0.079993599858101,0.005980069517348061,0.06827266360409881,0.0917145361121032,1.840219755334525e-4,22.196466936722206,0.6395822802427774,1.0832801345061946,1.0706571979334936,1.0960518941830848,"Charlson score, per point",Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Mortality,glm_mortality,sex_categoryMale,OR,9,0.0255110174527422,0.017111544121111683,-0.008027609024636697,0.05904964393012109,0.02486581174691704,0.017598759192040736,-0.009627756269482802,0.059359379763316886,9.894811135778419e-5,8.279387946078979,0.03374499998049897,1.025177544510295,0.9904184421945158,1.0611565304048995,Male sex,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Mortality,glm_mortality,race_categoryNative Hawaiian or Other Pacific Islander,OR,9,0.23003773357310842,0.2372623073671789,-0.2349963888665622,0.6950718560127791,0.23003773357310842,0.2372623073671789,-0.2349963888665622,0.6950718560127791,0,7.42666709931907,0,1.2586475023009895,0.7905737044907202,2.0038530576589837,Native Hawaiian or Pacific Islander race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Mortality,glm_mortality,race_categoryOther,OR,9,0.06747671876776103,0.14648223309953684,-0.21962845810733117,0.3545818956428532,0.06781128109383637,0.14949761570590508,-0.22520404568973756,0.36082660787741033,0.004708621614482232,8.177265672012146,0.021677866309133466,1.0701633293678006,0.7983533015885922,1.434514705763372,Other race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Mortality,glm_mortality,race_categoryUnknown,OR,9,0.44170075708257694,0.12557805461953547,0.19556777002828743,0.6878337441368665,0.44170075708257694,0.12557805461953547,0.19556777002828743,0.6878337441368665,0,7.346079097014137,0,1.5553502432448094,1.2160011995655153,1.9894013098227639,Unknown race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Mortality,glm_mortality,sex_categoryUnknown,OR,4,1.213349408884776,0.9589743714875626,-0.6662403592308466,3.0929391770003987,1.213349408884776,0.9589743714875626,-0.6662403592308466,3.0929391770003987,0,0.8158562273178328,0,3.364735675458945,0.5136360392284511,22.041767518323795,Unknown sex,Emory; NU; Penn; UCSF
Mortality,glm_mortality,race_categoryWhite,OR,9,0.0016063627558457658,0.10628657184299693,-0.2067153180564282,0.20992804356811975,0.0016063627558457658,0.10628657184299693,-0.2067153180564282,0.20992804356811975,0,7.320229289432216,0,1.0016076536476184,0.8132511349499226,1.233589292079208,White race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Post-72h survival,cox72_landmark,advanced_cancer_any_poaTRUE,HR,9,0.4929220133443149,0.021223201840755802,0.45132453773643355,0.5345194889521963,0.49114681197316057,0.0312592763680231,0.42987863029183526,0.5524149936544859,0.003412918583841343,14.105750869506338,0.43285543080912375,1.6341892535437996,1.5370709583731836,1.7374438713125795,Advanced cancer present on admission,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Post-72h survival,cox72_landmark,age_years,HR,9,0.021441409795792406,5.61327946647375e-4,0.02034120702036355,0.02254161257122126,0.021565131204141115,9.739327442638366e-4,0.019656223025383994,0.023474039382898236,4.642669516784723e-6,20.243315812272133,0.60480782525014265,1.021799339191507,1.0198506785747024,1.023751723175153,"Age, per year",Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Post-72h survival,cox72_landmark,race_categoryAsian,HR,8,0.06767580582102888,0.13114241441201593,-0.18936332642652232,0.3247149380685801,0.14710125208452834,0.19314135778355512,-0.2314558091712397,0.5256583133402963,0.0921881848053644,10.901948113022641,0.35791292277035053,1.1584712547211478,0.7933777547489723,1.6915720663731257,Asian race,Emory; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Post-72h survival,cox72_landmark,race_categoryBlack or African American,HR,9,-0.14689049291395395,0.1047863449836064,-0.35227172908182247,0.05849074325391457,-0.11853356448586212,0.1443488003274331,-0.401457213127631,0.16439008415590678,0.04612445947626514,11.137177416183194,0.2816851432773827,0.8882220024416313,0.6693439582215546,1.1786740074828324,Black race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Post-72h survival,cox72_landmark,charlson_score,HR,9,0.03600918989847357,0.0027834821459941468,0.030553564892325042,0.041464814904622095,0.03817199933596808,0.00403200363708183,0.03026927220728769,0.04607472646464847,5.5850695882427795e-5,13.879363089570589,0.42360467491397613,1.0389099093264769,1.0307320440815897,1.0471526580494197,"Charlson score, per point",Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Post-72h survival,cox72_landmark,sex_categoryMale,HR,9,0.003330912249350731,0.01570972180325604,-0.027460142485031105,0.03412196698373257,0.0024104376517785544,0.017090069717776813,-0.031086098995063996,0.03590697429862111,2.689356565554818e-4,8.898453471522032,0.1009673730831293,1.0024133450922137,0.969392105796721,1.0365594153390727,Male sex,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Post-72h survival,cox72_landmark,race_categoryNative Hawaiian or Other Pacific Islander,HR,9,0.2477399343753702,0.21791375736201707,-0.17937103005418323,0.6748508988049237,0.2873278453068409,0.2765534515371672,-0.2547169197060068,0.8293726103196886,0.16213413637336754,10.769457242541415,0.2571584788508682,1.332861114114784,0.7751358926028287,2.2918803870040523,Native Hawaiian or Pacific Islander race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Post-72h survival,cox72_landmark,race_categoryOther,HR,9,0.052879323738874204,0.13507822311781156,-0.21187399357203646,0.3176326410497849,0.07895292472741028,0.19518615664036476,-0.30361194228770466,0.4615177917425252,0.09646666546916693,11.862799349899136,0.3256229188376165,1.0821533782059631,0.7381472546143921,1.5864801049410353,Other race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Post-72h survival,cox72_landmark,race_categoryUnknown,HR,9,0.18486769341439285,0.11328844539338614,-0.03717765955664398,0.4069130463854297,0.24012276037393693,0.1512961343451539,-0.05641766294256473,0.5366631836904385,0.053432681556510785,11.28508849501177,0.2910999321329065,1.271405218921789,0.9451443016921364,1.7102904051873535,Unknown race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Post-72h survival,cox72_landmark,sex_categoryUnknown,HR,4,1.727833929290283,0.5874637932718592,0.5764048944774389,2.879262964103127,1.727833929290283,0.5874637932718592,0.5764048944774389,2.879262964103127,0,2.9822899341407547,0,5.6284490762503205,1.7796289623851498,17.80114825816539,Unknown sex,Emory; NU; Penn; UCSF
Post-72h survival,cox72_landmark,race_categoryWhite,HR,9,-0.08825339439811726,0.09485515128415799,-0.2741694909150669,0.09766270211883239,-0.05798752676324571,0.12397390638297316,-0.3009763832738731,0.1850013297473817,0.02901949497284489,10.41367461719226,0.2317793387943435,0.9436617178794137,0.7400952511671699,1.2032200401053295,White race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Trajectory severity,polr_severity_rank,admit_year,Ordinal_OR,9,0.03557624738284701,1.5281717706048785e-5,0.03554629521614315,0.03560619954955087,0.025515363616626867,0.03408552226168284,-0.0412922600162715,0.09232298724952523,0.010456402293266734,37827773.68584452,0.9999997885151776,1.0258436668181907,0.959548651259012,1.096718991132142,"Admission year, per year",Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Trajectory severity,polr_severity_rank,advanced_cancer_any_poaTRUE,Ordinal_OR,9,-0.29400029418155194,0.019940891223270044,-0.33308444097916123,-0.25491614738394264,-0.29073191676678956,0.03871535229045923,-0.3666140072560896,-0.21484982627748947,0.008429495512778839,25.356311966246462,0.6844967039903377,0.7477161013017902,0.6930771161579236,0.8066625706028331,Advanced cancer present on admission,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Trajectory severity,polr_severity_rank,age_years,Ordinal_OR,9,-0.010134369091722207,4.0199972633008353e-4,-0.01092228855532917,-0.009346449628115244,-0.010436015989415499,0.0012146559965974545,-0.01281674174274651,-0.008055290236084488,1.1132539342957097e-5,65.84984842157465,0.8785114895210764,0.9896182502868178,0.9872650429145604,0.9919770666745839,"Age, per year",Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Trajectory severity,polr_severity_rank,race_categoryAsian,Ordinal_OR,8,0.7742183014005746,0.0021302690597289394,0.7700429740435059,0.7783936287576433,0.059517130420364654,0.1544489443086563,-0.24320280042460168,0.362237061265331,0.18980047520071883,24448.24193679616,0.9997136808438785,1.0613239417490792,0.7841124793022346,1.4365394494577746,Asian race,Emory; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Trajectory severity,polr_severity_rank,race_categoryBlack or African American,Ordinal_OR,9,0.057437858809570676,0.008983809050967177,0.03982959306967501,0.07504612454946634,-0.06233041952987253,0.1088712455873662,-0.2757180608811103,0.15105722182136522,0.10474589142864048,917.3920165292488,0.991279627622806,0.9395723824306775,0.7590268999720704,1.1630632087728952,Black race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Trajectory severity,polr_severity_rank,charlson_score,Ordinal_OR,9,-0.02135474185870694,0.0024473365748584304,-0.026151521545429463,-0.016557962171984415,-0.021189698821183187,0.004475369925190368,-0.02996142387455631,-0.012417973767810066,1.0629543445378067e-4,22.72986046640508,0.6480400743407965,0.9790332255039984,0.9704829702992244,0.9876588111023025,"Charlson score, per point",Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Trajectory severity,polr_severity_rank,sex_categoryMale,Ordinal_OR,9,0.09730223353518593,0.012463613880578903,0.07287355032925127,0.12173091674112058,0.09714695158213146,0.019352993285469647,0.05921508474261095,0.13507881842165198,0.0015881564100655038,16.53071402202032,0.5160523623272825,1.1020223056439942,1.0610034218480395,1.144626998489401,Male sex,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Trajectory severity,polr_severity_rank,race_categoryNative Hawaiian or Other Pacific Islander,Ordinal_OR,9,-13.223493349559153,3.0600671016231944e-9,-13.223493355556885,-13.22349334356142,-1.5346413359319506,3.3055347382077853,-8.01348942281921,4.944206750955309,98.33903644686715,41694495868.65432,0.9999999998081281,0.2155329812441791,3.3096781504806966e-4,140.359466666741,Native Hawaiian or Pacific Islander race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Trajectory severity,polr_severity_rank,race_categoryOther,Ordinal_OR,9,-0.05560203696370984,5.533114189205007e-4,-0.05668652734479402,-0.05451754658262566,0.09393386921563977,0.12642412761248017,-0.15385742090482135,0.3417251593361009,0.14270934734426519,59563.63083998141,0.9998656898532345,1.0984870997016118,0.8573942587946044,1.407373440903722,Other race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Trajectory severity,polr_severity_rank,race_categoryUnknown,Ordinal_OR,9,0.8269693427306081,0.0012188521889418297,0.8245803924402821,0.829358293020934,0.383526906871393,0.20592072255455204,-0.020077709335528993,0.787131523078315,0.38103433437418627,133435.98349015662,0.9999400461570354,1.4674510364338613,0.9801225056786724,2.1970850907455826,Unknown race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
Trajectory severity,polr_severity_rank,sex_categoryUnknown,Ordinal_OR,4,0.4286654851905483,7.540055750931012e-6,0.42865070668127647,0.42868026369982015,0.33002636155791093,0.28104441006440806,-0.2208206821683289,0.8808734052841507,0.31594376667631435,2629742987.038432,0.9999999988592041,1.3910047970339692,0.8018604552772437,2.4130063187896242,Unknown sex,Emory; NU; Penn; UCSF
Trajectory severity,polr_severity_rank,race_categoryWhite,Ordinal_OR,9,-0.13010530626816244,0.01184420124089603,-0.15331994070031865,-0.10689067183600623,-0.119545569944246,0.13900301795248637,-0.39199148513111925,0.15290034524262727,0.17191699242928382,1035.5776356793526,0.9922748428274507,0.8873235716120331,0.675709867517054,1.1652088545509711,White race,Emory; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
