pooled_cluster,pooled_cluster_label,h,arf,n,prop
2,Cluster 2: Low-flow oxygen / No ARF,11,Hypercapnic ARF,467,0.013682175084964256
2,Cluster 2: Low-flow oxygen / No ARF,11,Hypoxemic ARF,2120,0.062111801242236024
2,Cluster 2: Low-flow oxygen / No ARF,11,Mixed ARF,488,0.01429743349349584
2,Cluster 2: Low-flow oxygen / No ARF,11,No ARF,31057,0.9099085901793039
2,Cluster 2: Low-flow oxygen / No ARF,12,Hypercapnic ARF,481,0.014092347357318645
2,Cluster 2: Low-flow oxygen / No ARF,12,Hypoxemic ARF,2022,0.059240595335755306
2,Cluster 2: Low-flow oxygen / No ARF,12,Mixed ARF,461,0.013506386968240946
2,Cluster 2: Low-flow oxygen / No ARF,12,No ARF,31168,0.9131606703386851
2,Cluster 2: Low-flow oxygen / No ARF,13,Hypercapnic ARF,457,0.013389194890425407
2,Cluster 2: Low-flow oxygen / No ARF,13,Hypoxemic ARF,1945,0.056984647837806164
2,Cluster 2: Low-flow oxygen / No ARF,13,Mixed ARF,473,0.013857963201687565
2,Cluster 2: Low-flow oxygen / No ARF,13,No ARF,31257,0.9157681940700808
2,Cluster 2: Low-flow oxygen / No ARF,14,Hypercapnic ARF,440,0.012891128559709364
2,Cluster 2: Low-flow oxygen / No ARF,14,Hypoxemic ARF,1852,0.054259932028594866
2,Cluster 2: Low-flow oxygen / No ARF,14,Mixed ARF,437,0.012803234501347708
2,Cluster 2: Low-flow oxygen / No ARF,14,No ARF,31403,0.9200457049103481
2,Cluster 2: Low-flow oxygen / No ARF,15,Hypercapnic ARF,421,0.01233446619008555
2,Cluster 2: Low-flow oxygen / No ARF,15,Hypoxemic ARF,1702,0.04986522911051213
2,Cluster 2: Low-flow oxygen / No ARF,15,Mixed ARF,414,0.012129380053908356
2,Cluster 2: Low-flow oxygen / No ARF,15,No ARF,31595,0.9256709246454939
2,Cluster 2: Low-flow oxygen / No ARF,16,Hypercapnic ARF,411,0.012041485995546702
2,Cluster 2: Low-flow oxygen / No ARF,16,Hypoxemic ARF,1544,0.045236142036798314
2,Cluster 2: Low-flow oxygen / No ARF,16,Mixed ARF,414,0.012129380053908356
2,Cluster 2: Low-flow oxygen / No ARF,16,No ARF,31763,0.9305929919137467
2,Cluster 2: Low-flow oxygen / No ARF,17,Hypercapnic ARF,401,0.011748505801007851
2,Cluster 2: Low-flow oxygen / No ARF,17,Hypoxemic ARF,1517,0.04444509551154342
2,Cluster 2: Low-flow oxygen / No ARF,17,Mixed ARF,396,0.011602015703738427
2,Cluster 2: Low-flow oxygen / No ARF,17,No ARF,31818,0.9322043829837103
2,Cluster 2: Low-flow oxygen / No ARF,18,Hypercapnic ARF,357,0.010459392945036915
2,Cluster 2: Low-flow oxygen / No ARF,18,Hypoxemic ARF,1502,0.044005625219735146
2,Cluster 2: Low-flow oxygen / No ARF,18,Mixed ARF,329,0.009639048400328138
2,Cluster 2: Low-flow oxygen / No ARF,18,No ARF,31944,0.9358959334348999
2,Cluster 2: Low-flow oxygen / No ARF,19,Hypercapnic ARF,308,0.009023789991796555
2,Cluster 2: Low-flow oxygen / No ARF,19,Hypoxemic ARF,1544,0.045236142036798314
2,Cluster 2: Low-flow oxygen / No ARF,19,Mixed ARF,313,0.00917028008906598
2,Cluster 2: Low-flow oxygen / No ARF,19,No ARF,31967,0.9365697878823391
2,Cluster 2: Low-flow oxygen / No ARF,20,Hypercapnic ARF,291,0.00852572366108051
2,Cluster 2: Low-flow oxygen / No ARF,20,Hypoxemic ARF,1467,0.04298019453884917
2,Cluster 2: Low-flow oxygen / No ARF,20,Mixed ARF,324,0.009492558303058713
2,Cluster 2: Low-flow oxygen / No ARF,20,No ARF,32050,0.9390015234970116
2,Cluster 2: Low-flow oxygen / No ARF,21,Hypercapnic ARF,272,0.007969061291456697
2,Cluster 2: Low-flow oxygen / No ARF,21,Hypoxemic ARF,1319,0.038644087659674205
2,Cluster 2: Low-flow oxygen / No ARF,21,Mixed ARF,348,0.010195710769951951
2,Cluster 2: Low-flow oxygen / No ARF,21,No ARF,32193,0.9431911402789172
2,Cluster 2: Low-flow oxygen / No ARF,22,Hypercapnic ARF,257,0.007529590999648424
2,Cluster 2: Low-flow oxygen / No ARF,22,Hypoxemic ARF,1342,0.039317942107113556
2,Cluster 2: Low-flow oxygen / No ARF,22,Mixed ARF,329,0.009639048400328138
2,Cluster 2: Low-flow oxygen / No ARF,22,No ARF,32204,0.9435134184929099
2,Cluster 2: Low-flow oxygen / No ARF,23,Hypercapnic ARF,231,0.006767842493847416
2,Cluster 2: Low-flow oxygen / No ARF,23,Hypoxemic ARF,1264,0.037032696589710534
2,Cluster 2: Low-flow oxygen / No ARF,23,Mixed ARF,244,0.00714871674674792
2,Cluster 2: Low-flow oxygen / No ARF,23,No ARF,32393,0.9490507441696941
2,Cluster 2: Low-flow oxygen / No ARF,24,Hypercapnic ARF,218,0.006386968240946912
2,Cluster 2: Low-flow oxygen / No ARF,24,Hypoxemic ARF,1318,0.03861478964022032
2,Cluster 2: Low-flow oxygen / No ARF,24,Mixed ARF,235,0.006885034571662956
2,Cluster 2: Low-flow oxygen / No ARF,24,No ARF,32361,0.9481132075471698
2,Cluster 2: Low-flow oxygen / No ARF,25,Hypercapnic ARF,204,0.005976795968592523
2,Cluster 2: Low-flow oxygen / No ARF,25,Hypoxemic ARF,1241,0.03635884214227118
2,Cluster 2: Low-flow oxygen / No ARF,25,Mixed ARF,230,0.006738544474393531
2,Cluster 2: Low-flow oxygen / No ARF,25,No ARF,32457,0.9509258174147428
2,Cluster 2: Low-flow oxygen / No ARF,26,Hypercapnic ARF,197,0.005771709832415328
2,Cluster 2: Low-flow oxygen / No ARF,26,Hypoxemic ARF,1196,0.03504043126684636
2,Cluster 2: Low-flow oxygen / No ARF,26,Mixed ARF,185,0.005420133598968709
2,Cluster 2: Low-flow oxygen / No ARF,26,No ARF,32554,0.9537677253017696
2,Cluster 2: Low-flow oxygen / No ARF,27,Hypercapnic ARF,199,0.005830305871323099
2,Cluster 2: Low-flow oxygen / No ARF,27,Hypoxemic ARF,1157,0.03389780850814485
2,Cluster 2: Low-flow oxygen / No ARF,27,Mixed ARF,152,0.004453298956990507
2,Cluster 2: Low-flow oxygen / No ARF,27,No ARF,32624,0.9558185866635416
2,Cluster 2: Low-flow oxygen / No ARF,28,Hypercapnic ARF,226,0.006621352396577991
2,Cluster 2: Low-flow oxygen / No ARF,28,Hypoxemic ARF,1153,0.033780616430329306
2,Cluster 2: Low-flow oxygen / No ARF,28,Mixed ARF,116,0.0033985702566506504
2,Cluster 2: Low-flow oxygen / No ARF,28,No ARF,32637,0.956199460916442
2,Cluster 2: Low-flow oxygen / No ARF,29,Hypercapnic ARF,223,0.006533458338216337
2,Cluster 2: Low-flow oxygen / No ARF,29,Hypoxemic ARF,1029,0.03014766201804758
2,Cluster 2: Low-flow oxygen / No ARF,29,Mixed ARF,105,0.0030762920426579163
2,Cluster 2: Low-flow oxygen / No ARF,29,No ARF,32775,0.9602425876010782
2,Cluster 2: Low-flow oxygen / No ARF,30,Hypercapnic ARF,221,0.006474862299308567
2,Cluster 2: Low-flow oxygen / No ARF,30,Hypoxemic ARF,1040,0.030469940232040315
2,Cluster 2: Low-flow oxygen / No ARF,30,Mixed ARF,101,0.0029590999648423768
2,Cluster 2: Low-flow oxygen / No ARF,30,No ARF,32770,0.9600960975038088
2,Cluster 2: Low-flow oxygen / No ARF,31,Hypercapnic ARF,208,0.006093988046408063
2,Cluster 2: Low-flow oxygen / No ARF,31,Hypoxemic ARF,1076,0.03152466893238017
2,Cluster 2: Low-flow oxygen / No ARF,31,Mixed ARF,95,0.0027833118481190673
2,Cluster 2: Low-flow oxygen / No ARF,31,No ARF,32753,0.9595980311730927
2,Cluster 2: Low-flow oxygen / No ARF,32,Hypercapnic ARF,206,0.006035392007500293
2,Cluster 2: Low-flow oxygen / No ARF,32,Hypoxemic ARF,1125,0.032960271885620535
2,Cluster 2: Low-flow oxygen / No ARF,32,Mixed ARF,91,0.0026661197703035273
2,Cluster 2: Low-flow oxygen / No ARF,32,No ARF,32710,0.9583382163365757
2,Cluster 2: Low-flow oxygen / No ARF,33,Hypercapnic ARF,169,0.004951365287706551
2,Cluster 2: Low-flow oxygen / No ARF,33,Hypoxemic ARF,879,0.02575295909996484
2,Cluster 2: Low-flow oxygen / No ARF,33,Mixed ARF,82,0.002402437595218563
2,Cluster 2: Low-flow oxygen / No ARF,33,No ARF,33002,0.96689323801711
2,Cluster 2: Low-flow oxygen / No ARF,34,Hypercapnic ARF,149,0.0043654048986288526
2,Cluster 2: Low-flow oxygen / No ARF,34,Hypoxemic ARF,960,0.02812609867572952
2,Cluster 2: Low-flow oxygen / No ARF,34,Mixed ARF,77,0.002255947497949139
2,Cluster 2: Low-flow oxygen / No ARF,34,No ARF,32946,0.9652525489276925
2,Cluster 2: Low-flow oxygen / No ARF,35,Hypercapnic ARF,121,0.003545060353920075
2,Cluster 2: Low-flow oxygen / No ARF,35,Hypoxemic ARF,1037,0.030382046173678658
2,Cluster 2: Low-flow oxygen / No ARF,35,Mixed ARF,104,0.0030469940232040315
2,Cluster 2: Low-flow oxygen / No ARF,35,No ARF,32870,0.9630258994491973
2,Cluster 2: Low-flow oxygen / No ARF,36,Hypercapnic ARF,115,0.0033692722371967657
2,Cluster 2: Low-flow oxygen / No ARF,36,Hypoxemic ARF,1023,0.029971873901324272
2,Cluster 2: Low-flow oxygen / No ARF,36,Mixed ARF,113,0.0033106761982889957
2,Cluster 2: Low-flow oxygen / No ARF,36,No ARF,32881,0.9633481776631899
2,Cluster 2: Low-flow oxygen / No ARF,37,Hypercapnic ARF,112,0.003281378178835111
2,Cluster 2: Low-flow oxygen / No ARF,37,Hypoxemic ARF,945,0.027686628383921247
2,Cluster 2: Low-flow oxygen / No ARF,37,Mixed ARF,146,0.004277510840267198
2,Cluster 2: Low-flow oxygen / No ARF,37,No ARF,32929,0.9647544825969765
2,Cluster 2: Low-flow oxygen / No ARF,38,Hypercapnic ARF,115,0.0033692722371967657
2,Cluster 2: Low-flow oxygen / No ARF,38,Hypoxemic ARF,874,0.025606469002695417
2,Cluster 2: Low-flow oxygen / No ARF,38,Mixed ARF,138,0.004043126684636119
2,Cluster 2: Low-flow oxygen / No ARF,38,No ARF,33005,0.96698113207547165
2,Cluster 2: Low-flow oxygen / No ARF,39,Hypercapnic ARF,149,0.0043654048986288526
2,Cluster 2: Low-flow oxygen / No ARF,39,Hypoxemic ARF,785,0.02299894527129966
2,Cluster 2: Low-flow oxygen / No ARF,39,Mixed ARF,142,0.004160318762451658
2,Cluster 2: Low-flow oxygen / No ARF,39,No ARF,33056,0.9684753310676198
2,Cluster 2: Low-flow oxygen / No ARF,40,Hypercapnic ARF,182,0.005332239540607055
2,Cluster 2: Low-flow oxygen / No ARF,40,Hypoxemic ARF,773,0.02264736903785304
2,Cluster 2: Low-flow oxygen / No ARF,40,Mixed ARF,130,0.0038087425290050394
2,Cluster 2: Low-flow oxygen / No ARF,40,No ARF,33047,0.9682116488925349
2,Cluster 2: Low-flow oxygen / No ARF,41,Hypercapnic ARF,178,0.005215047462791516
2,Cluster 2: Low-flow oxygen / No ARF,41,Hypoxemic ARF,615,0.018018281964139224
2,Cluster 2: Low-flow oxygen / No ARF,41,Mixed ARF,124,0.00363295441228173
2,Cluster 2: Low-flow oxygen / No ARF,41,No ARF,33215,0.9731337161607875
2,Cluster 2: Low-flow oxygen / No ARF,42,Hypercapnic ARF,179,0.0052443454822454
2,Cluster 2: Low-flow oxygen / No ARF,42,Hypoxemic ARF,551,0.01614320871909059
2,Cluster 2: Low-flow oxygen / No ARF,42,Mixed ARF,118,0.0034571662955584204
2,Cluster 2: Low-flow oxygen / No ARF,42,No ARF,33284,0.9751552795031055
2,Cluster 2: Low-flow oxygen / No ARF,43,Hypercapnic ARF,179,0.0052443454822454
2,Cluster 2: Low-flow oxygen / No ARF,43,Hypoxemic ARF,548,0.016055314660728934
2,Cluster 2: Low-flow oxygen / No ARF,43,Mixed ARF,118,0.0034571662955584204
2,Cluster 2: Low-flow oxygen / No ARF,43,No ARF,33287,0.9752431735614673
2,Cluster 2: Low-flow oxygen / No ARF,44,Hypercapnic ARF,177,0.00518574944333763
2,Cluster 2: Low-flow oxygen / No ARF,44,Hypoxemic ARF,558,0.016348294855267783
2,Cluster 2: Low-flow oxygen / No ARF,44,Mixed ARF,92,0.0026954177897574125
2,Cluster 2: Low-flow oxygen / No ARF,44,No ARF,33305,0.9757705379116371
2,Cluster 2: Low-flow oxygen / No ARF,45,Hypercapnic ARF,167,0.004892769248798781
2,Cluster 2: Low-flow oxygen / No ARF,45,Hypoxemic ARF,547,0.01602601664127505
2,Cluster 2: Low-flow oxygen / No ARF,45,Mixed ARF,95,0.0027833118481190673
2,Cluster 2: Low-flow oxygen / No ARF,45,No ARF,33323,0.9762979022618071
2,Cluster 2: Low-flow oxygen / No ARF,46,Hypercapnic ARF,134,0.003925934606820579
2,Cluster 2: Low-flow oxygen / No ARF,46,Hypoxemic ARF,549,0.016084612680182818
2,Cluster 2: Low-flow oxygen / No ARF,46,Mixed ARF,122,0.00357435837337396
2,Cluster 2: Low-flow oxygen / No ARF,46,No ARF,33327,0.9764150943396226
2,Cluster 2: Low-flow oxygen / No ARF,47,Hypercapnic ARF,133,0.003896636587366694
2,Cluster 2: Low-flow oxygen / No ARF,47,Hypoxemic ARF,532,0.015586546349466776
2,Cluster 2: Low-flow oxygen / No ARF,47,Mixed ARF,127,0.0037208484706433846
2,Cluster 2: Low-flow oxygen / No ARF,47,No ARF,33340,0.9767959685925232
2,Cluster 2: Low-flow oxygen / No ARF,48,Hypercapnic ARF,129,0.003779444509551154
2,Cluster 2: Low-flow oxygen / No ARF,48,Hypoxemic ARF,592,0.01734442751669987
2,Cluster 2: Low-flow oxygen / No ARF,48,Mixed ARF,125,0.0036622524317356147
2,Cluster 2: Low-flow oxygen / No ARF,48,No ARF,33286,0.9752138755420133
2,Cluster 2: Low-flow oxygen / No ARF,49,Hypercapnic ARF,93,0.0027247158092112973
2,Cluster 2: Low-flow oxygen / No ARF,49,Hypoxemic ARF,535,0.015674440407828432
2,Cluster 2: Low-flow oxygen / No ARF,49,Mixed ARF,89,0.002607523731395758
2,Cluster 2: Low-flow oxygen / No ARF,49,No ARF,33415,0.9789933200515645
2,Cluster 2: Low-flow oxygen / No ARF,50,Hypercapnic ARF,90,0.0026368217508496426
2,Cluster 2: Low-flow oxygen / No ARF,50,Hypoxemic ARF,474,0.01388726122114145
2,Cluster 2: Low-flow oxygen / No ARF,50,Mixed ARF,82,0.002402437595218563
2,Cluster 2: Low-flow oxygen / No ARF,50,No ARF,33486,0.9810734794327903
2,Cluster 2: Low-flow oxygen / No ARF,51,Hypercapnic ARF,87,0.002548927692487988
2,Cluster 2: Low-flow oxygen / No ARF,51,Hypoxemic ARF,405,0.011865697878823392
2,Cluster 2: Low-flow oxygen / No ARF,51,Mixed ARF,116,0.0033985702566506504
2,Cluster 2: Low-flow oxygen / No ARF,51,No ARF,33524,0.982186804172038
2,Cluster 2: Low-flow oxygen / No ARF,52,Hypercapnic ARF,116,0.0033985702566506504
2,Cluster 2: Low-flow oxygen / No ARF,52,Hypoxemic ARF,435,0.01274463846243994
2,Cluster 2: Low-flow oxygen / No ARF,52,Mixed ARF,81,0.0023731395757646784
2,Cluster 2: Low-flow oxygen / No ARF,52,No ARF,33500,0.9814836517051447
2,Cluster 2: Low-flow oxygen / No ARF,53,Hypercapnic ARF,111,0.0032520801593812257
2,Cluster 2: Low-flow oxygen / No ARF,53,Hypoxemic ARF,462,0.013535684987694831
2,Cluster 2: Low-flow oxygen / No ARF,53,Mixed ARF,50,0.0014649009726942458
2,Cluster 2: Low-flow oxygen / No ARF,53,No ARF,33509,0.9817473338802297
2,Cluster 2: Low-flow oxygen / No ARF,54,Hypercapnic ARF,110,0.003222782139927341
2,Cluster 2: Low-flow oxygen / No ARF,54,Hypoxemic ARF,443,0.012979022618071018
2,Cluster 2: Low-flow oxygen / No ARF,54,Mixed ARF,46,0.0013477088948787063
2,Cluster 2: Low-flow oxygen / No ARF,54,No ARF,33533,0.982450486347123
2,Cluster 2: Low-flow oxygen / No ARF,55,Hypercapnic ARF,114,0.0033399742177428805
2,Cluster 2: Low-flow oxygen / No ARF,55,Hypoxemic ARF,381,0.011162545411930154
2,Cluster 2: Low-flow oxygen / No ARF,55,Mixed ARF,42,0.0012305168170631665
2,Cluster 2: Low-flow oxygen / No ARF,55,No ARF,33595,0.9842669635532638
2,Cluster 2: Low-flow oxygen / No ARF,56,Hypercapnic ARF,131,0.003838040548458924
2,Cluster 2: Low-flow oxygen / No ARF,56,Hypoxemic ARF,342,0.010019922653228642
2,Cluster 2: Low-flow oxygen / No ARF,56,Mixed ARF,44,0.0012891128559709363
2,Cluster 2: Low-flow oxygen / No ARF,56,No ARF,33615,0.9848529239423415
2,Cluster 2: Low-flow oxygen / No ARF,57,Hypercapnic ARF,127,0.0037208484706433846
2,Cluster 2: Low-flow oxygen / No ARF,57,Hypoxemic ARF,313,0.00917028008906598
2,Cluster 2: Low-flow oxygen / No ARF,57,Mixed ARF,47,0.001377006914332591
2,Cluster 2: Low-flow oxygen / No ARF,57,No ARF,33645,0.9857318645259581
2,Cluster 2: Low-flow oxygen / No ARF,58,Hypercapnic ARF,90,0.0026368217508496426
2,Cluster 2: Low-flow oxygen / No ARF,58,Hypoxemic ARF,310,0.009082386030704324
2,Cluster 2: Low-flow oxygen / No ARF,58,Mixed ARF,46,0.0013477088948787063
2,Cluster 2: Low-flow oxygen / No ARF,58,No ARF,33686,0.9869330833235673
2,Cluster 2: Low-flow oxygen / No ARF,59,Hypercapnic ARF,97,0.002841907887026837
2,Cluster 2: Low-flow oxygen / No ARF,59,Hypoxemic ARF,310,0.009082386030704324
2,Cluster 2: Low-flow oxygen / No ARF,59,Mixed ARF,48,0.001406304933786476
2,Cluster 2: Low-flow oxygen / No ARF,59,No ARF,33677,0.9866694011484823
2,Cluster 2: Low-flow oxygen / No ARF,60,Hypercapnic ARF,94,0.002754013828665182
2,Cluster 2: Low-flow oxygen / No ARF,60,Hypoxemic ARF,285,0.008349935544357201
2,Cluster 2: Low-flow oxygen / No ARF,60,Mixed ARF,47,0.001377006914332591
2,Cluster 2: Low-flow oxygen / No ARF,60,No ARF,33706,0.987519043712645
2,Cluster 2: Low-flow oxygen / No ARF,61,Hypercapnic ARF,95,0.0027833118481190673
2,Cluster 2: Low-flow oxygen / No ARF,61,Hypoxemic ARF,240,0.00703152466893238
2,Cluster 2: Low-flow oxygen / No ARF,61,Mixed ARF,50,0.0014649009726942458
2,Cluster 2: Low-flow oxygen / No ARF,61,No ARF,33747,0.9887202625102544
2,Cluster 2: Low-flow oxygen / No ARF,62,Hypercapnic ARF,87,0.002548927692487988
2,Cluster 2: Low-flow oxygen / No ARF,62,Hypoxemic ARF,231,0.006767842493847416
2,Cluster 2: Low-flow oxygen / No ARF,62,Mixed ARF,61,0.00178717918668698
2,Cluster 2: Low-flow oxygen / No ARF,62,No ARF,33753,0.9888960506269776
2,Cluster 2: Low-flow oxygen / No ARF,63,Hypercapnic ARF,74,0.0021680534395874837
2,Cluster 2: Low-flow oxygen / No ARF,63,Hypoxemic ARF,272,0.007969061291456697
2,Cluster 2: Low-flow oxygen / No ARF,63,Mixed ARF,62,0.001816477206140865
2,Cluster 2: Low-flow oxygen / No ARF,63,No ARF,33724,0.988046408062815
2,Cluster 2: Low-flow oxygen / No ARF,64,Hypercapnic ARF,79,0.0023145435368569084
2,Cluster 2: Low-flow oxygen / No ARF,64,Hypoxemic ARF,267,0.007822571194187273
2,Cluster 2: Low-flow oxygen / No ARF,64,Mixed ARF,67,0.0019629673034102894
2,Cluster 2: Low-flow oxygen / No ARF,64,No ARF,33719,0.9878999179655455
2,Cluster 2: Low-flow oxygen / No ARF,65,Hypercapnic ARF,78,0.0022852455174030236
2,Cluster 2: Low-flow oxygen / No ARF,65,Hypoxemic ARF,274,0.008027657330364467
2,Cluster 2: Low-flow oxygen / No ARF,65,Mixed ARF,66,0.0019336692839564045
2,Cluster 2: Low-flow oxygen / No ARF,65,No ARF,33714,0.9877534278682761
2,Cluster 2: Low-flow oxygen / No ARF,66,Hypercapnic ARF,75,0.002197351459041369
2,Cluster 2: Low-flow oxygen / No ARF,66,Hypoxemic ARF,306,0.008965193952888785
2,Cluster 2: Low-flow oxygen / No ARF,66,Mixed ARF,69,0.0020215633423180594
2,Cluster 2: Low-flow oxygen / No ARF,66,No ARF,33682,0.9868158912457518
2,Cluster 2: Low-flow oxygen / No ARF,67,Hypercapnic ARF,74,0.0021680534395874837
2,Cluster 2: Low-flow oxygen / No ARF,67,Hypoxemic ARF,298,0.008730809797257705
2,Cluster 2: Low-flow oxygen / No ARF,67,Mixed ARF,71,0.002080159381225829
2,Cluster 2: Low-flow oxygen / No ARF,67,No ARF,33689,0.987020977381929
2,Cluster 2: Low-flow oxygen / No ARF,68,Hypercapnic ARF,69,0.0020215633423180594
2,Cluster 2: Low-flow oxygen / No ARF,68,Hypoxemic ARF,288,0.008437829602718857
2,Cluster 2: Low-flow oxygen / No ARF,68,Mixed ARF,67,0.0019629673034102894
2,Cluster 2: Low-flow oxygen / No ARF,68,No ARF,33708,0.9875776397515528
2,Cluster 2: Low-flow oxygen / No ARF,69,Hypercapnic ARF,77,0.002255947497949139
2,Cluster 2: Low-flow oxygen / No ARF,69,Hypoxemic ARF,295,0.008642915738896051
2,Cluster 2: Low-flow oxygen / No ARF,69,Mixed ARF,63,0.0018457752255947497
2,Cluster 2: Low-flow oxygen / No ARF,69,No ARF,33697,0.9872553615375601
2,Cluster 2: Low-flow oxygen / No ARF,70,Hypercapnic ARF,76,0.0022266494784952537
2,Cluster 2: Low-flow oxygen / No ARF,70,Hypoxemic ARF,236,0.006914332591116841
2,Cluster 2: Low-flow oxygen / No ARF,70,Mixed ARF,98,0.002871205906480722
2,Cluster 2: Low-flow oxygen / No ARF,70,No ARF,33722,0.9879878120239072
2,Cluster 2: Low-flow oxygen / No ARF,71,Hypercapnic ARF,76,0.0022266494784952537
2,Cluster 2: Low-flow oxygen / No ARF,71,Hypoxemic ARF,272,0.007969061291456697
2,Cluster 2: Low-flow oxygen / No ARF,71,Mixed ARF,91,0.0026661197703035273
2,Cluster 2: Low-flow oxygen / No ARF,71,No ARF,33693,0.9871381694597445
2,Cluster 2: Low-flow oxygen / No ARF,72,Hypercapnic ARF,74,0.0021680534395874837
2,Cluster 2: Low-flow oxygen / No ARF,72,Hypoxemic ARF,249,0.007295206844017344
2,Cluster 2: Low-flow oxygen / No ARF,72,Mixed ARF,86,0.002519629673034103
2,Cluster 2: Low-flow oxygen / No ARF,72,No ARF,33723,0.9880171100433611
3,Cluster 3: Noninvasive ventilation / No ARF,0,Hypercapnic ARF,73,0.00529445894981143
3,Cluster 3: Noninvasive ventilation / No ARF,0,Hypoxemic ARF,435,0.03154917319408181
3,Cluster 3: Noninvasive ventilation / No ARF,0,Mixed ARF,106,0.007687844502465913
3,Cluster 3: Noninvasive ventilation / No ARF,0,No ARF,13174,0.9554685233536409
3,Cluster 3: Noninvasive ventilation / No ARF,1,Hypercapnic ARF,142,0.010298810559907166
3,Cluster 3: Noninvasive ventilation / No ARF,1,Hypoxemic ARF,922,0.06686974180446766
3,Cluster 3: Noninvasive ventilation / No ARF,1,Mixed ARF,181,0.01312735712213519
3,Cluster 3: Noninvasive ventilation / No ARF,1,No ARF,12543,0.90970409051349
3,Cluster 3: Noninvasive ventilation / No ARF,2,Hypercapnic ARF,186,0.013489991296779809
3,Cluster 3: Noninvasive ventilation / No ARF,2,Hypoxemic ARF,1154,0.08369596750797795
3,Cluster 3: Noninvasive ventilation / No ARF,2,Mixed ARF,270,0.0195822454308094
3,Cluster 3: Noninvasive ventilation / No ARF,2,No ARF,12178,0.8832317957644329
3,Cluster 3: Noninvasive ventilation / No ARF,3,Hypercapnic ARF,205,0.01486800116042936
3,Cluster 3: Noninvasive ventilation / No ARF,3,Hypoxemic ARF,1316,0.09544531476646359
3,Cluster 3: Noninvasive ventilation / No ARF,3,Mixed ARF,320,0.023208587177255584
3,Cluster 3: Noninvasive ventilation / No ARF,3,No ARF,11947,0.8664780968958514
3,Cluster 3: Noninvasive ventilation / No ARF,4,Hypercapnic ARF,216,0.015665796344647518
3,Cluster 3: Noninvasive ventilation / No ARF,4,Hypoxemic ARF,1444,0.10472874963736582
3,Cluster 3: Noninvasive ventilation / No ARF,4,Mixed ARF,352,0.025529445894981143
3,Cluster 3: Noninvasive ventilation / No ARF,4,No ARF,11776,0.8540760081230055
3,Cluster 3: Noninvasive ventilation / No ARF,5,Hypercapnic ARF,221,0.016028430519292137
3,Cluster 3: Noninvasive ventilation / No ARF,5,Hypoxemic ARF,1596,0.11575282854656223
3,Cluster 3: Noninvasive ventilation / No ARF,5,Mixed ARF,383,0.027777777777777776
3,Cluster 3: Noninvasive ventilation / No ARF,5,No ARF,11588,0.8404409631563678
3,Cluster 3: Noninvasive ventilation / No ARF,6,Hypercapnic ARF,213,0.015448215839860748
3,Cluster 3: Noninvasive ventilation / No ARF,6,Hypoxemic ARF,1683,0.12206266318537859
3,Cluster 3: Noninvasive ventilation / No ARF,6,Mixed ARF,420,0.030461270670147953
3,Cluster 3: Noninvasive ventilation / No ARF,6,No ARF,11472,0.8320278503046127
3,Cluster 3: Noninvasive ventilation / No ARF,7,Hypercapnic ARF,188,0.013635044966637656
3,Cluster 3: Noninvasive ventilation / No ARF,7,Hypoxemic ARF,1497,0.10857267188859879
3,Cluster 3: Noninvasive ventilation / No ARF,7,Mixed ARF,350,0.025384392225123297
3,Cluster 3: Noninvasive ventilation / No ARF,7,No ARF,11753,0.8524078909196403
3,Cluster 3: Noninvasive ventilation / No ARF,8,Hypercapnic ARF,166,0.012039454598201334
3,Cluster 3: Noninvasive ventilation / No ARF,8,Hypoxemic ARF,1202,0.0871772555845663
3,Cluster 3: Noninvasive ventilation / No ARF,8,Mixed ARF,303,0.021975630983463883
3,Cluster 3: Noninvasive ventilation / No ARF,8,No ARF,12117,0.8788076588337685
3,Cluster 3: Noninvasive ventilation / No ARF,9,Hypercapnic ARF,140,0.010153756890049319
3,Cluster 3: Noninvasive ventilation / No ARF,9,Hypoxemic ARF,1114,0.080794894110821
3,Cluster 3: Noninvasive ventilation / No ARF,9,Mixed ARF,278,0.02016246011024079
3,Cluster 3: Noninvasive ventilation / No ARF,9,No ARF,12256,0.8888888888888888
3,Cluster 3: Noninvasive ventilation / No ARF,10,Hypercapnic ARF,135,0.0097911227154047
3,Cluster 3: Noninvasive ventilation / No ARF,10,Hypoxemic ARF,1090,0.07905425007252684
3,Cluster 3: Noninvasive ventilation / No ARF,10,Mixed ARF,219,0.01588337684943429
3,Cluster 3: Noninvasive ventilation / No ARF,10,No ARF,12344,0.8952712503626342
3,Cluster 3: Noninvasive ventilation / No ARF,11,Hypercapnic ARF,113,0.008195532346968378
3,Cluster 3: Noninvasive ventilation / No ARF,11,Hypoxemic ARF,1035,0.07506527415143603
3,Cluster 3: Noninvasive ventilation / No ARF,11,Mixed ARF,208,0.01508558166521613
3,Cluster 3: Noninvasive ventilation / No ARF,11,No ARF,12432,0.9016536118363795
3,Cluster 3: Noninvasive ventilation / No ARF,12,Hypercapnic ARF,109,0.007905425007252683
3,Cluster 3: Noninvasive ventilation / No ARF,12,Hypoxemic ARF,983,0.071293878735132
3,Cluster 3: Noninvasive ventilation / No ARF,12,Mixed ARF,193,0.013997679141282275
3,Cluster 3: Noninvasive ventilation / No ARF,12,No ARF,12503,0.906803017116333
3,Cluster 3: Noninvasive ventilation / No ARF,13,Hypercapnic ARF,108,0.007832898172323759
