county_fips,study_period_mean
09003,4.965995053015363
09005,2.9349077372490457
09007,4.017714415800352
09009,5.2168218085043305
09011,3.4993405558504076
09013,3.562494111993686
09015,3.254942651314052
10001,3.702140190402159
10003,5.743902511960908
10005,3.329652853245397
11001,9.888275892125408
12001,2.2113766291897083
12003,1.7576090470179113
12005,1.6370663249787973
12007,2.0729473533804863
12009,2.4202029362793684
12011,3.5663637225664995
12013,1.458441401355278
12015,2.089580086536252
12017,2.472069271273127
12019,2.169102788055368
12021,1.6374268590662338
12023,1.8342302736034
12027,1.903361019903615
12029,1.306567319362872
12031,3.712756905451547
12033,2.305368382788213
12035,1.9244358255549423
12037,1.1088051691156875
12039,1.825828379051374
12041,1.7767627748595032
12043,1.7723234513569737
12045,1.125405372285291
12047,1.7946545474939644
12049,2.0966834606385296
12051,1.8457765558121177
12053,2.9665579774474633
12055,1.9193852308904378
12057,4.1323718915160175
12059,1.6257193679358621
12061,2.1157024497283157
12063,1.806474037928069
12065,1.5294213576051414
12067,1.4155441826581505
12069,2.818296281620786
12071,2.921544989286712
12073,2.0960652546035097
12075,1.7007385724083477
12077,1.3786742610666383
12079,1.6206952066513955
12081,2.8581594450549193
12083,2.274596066884051
12085,2.3725560150046276
12086,2.8703376867933676
12087,1.1099410688934477
12089,2.031085431743392
12091,1.8282285159947549
12093,1.7939049695864244
12095,4.447329355580271
12097,2.4003644285145285
12099,2.660651446147645
12101,3.219371210566074
12103,5.418548613509896
12105,2.9052780515721506
12107,1.9197753942560876
12109,2.2939351484368653
12111,2.5624431813838413
12113,1.8491264351677712
12115,2.7950634608995046
12117,3.9386411369246397
12119,2.7503982956972064
12121,1.8337215059750605
12123,1.301535631612707
12125,1.9212536441699029
12127,2.4261042419570735
12129,1.3604552879420517
12131,1.5944510438508912
12133,1.6133925876518955
13001,1.8129194406768412
13003,1.6851532720178402
13005,1.7168309874479246
13007,1.8102993563371532
13009,2.663354006724997
13011,2.640563879054637
13013,3.7589557949541392
13015,3.6398226782048773
13017,1.9985606858269949
13019,1.8522613284949745
13021,4.085778466944879
13023,2.3464127860663138
13025,1.706844656744322
13027,1.7500104792663695
13029,2.091205315221825
13031,2.1936167125556625
13033,2.0944802835282417
13035,3.4124862093432333
13037,1.8696034963569543
13039,1.7994302087575782
13043,2.188749408510253
13045,2.93766698787423
13047,3.231385667531889
13049,1.5844033959733919
13051,3.294501490642832
13053,2.218981126912007
13055,2.403225874384938
13057,3.547395290265903
13059,4.038481765271016
13061,1.7311403962417162
13063,6.930961781106369
13065,1.5210858354199412
13067,6.394270809047217
13069,1.8917355861187992
13071,1.9919076300403455
13073,2.8969401889170294
13075,2.0259880299607174
13077,3.196901521566607
13079,2.4723591907936626
13081,2.322897283179594
13083,2.4812928567452963
13085,2.601496834200663
13087,1.8950999290712163
13089,7.108789530247602
13091,2.025784933087694
13093,2.2570865123137738
13095,2.353112584155669
13097,4.385193832615406
13099,1.8829775930164874
13101,1.5815318707515549
13103,2.1637017733375883
13105,2.3453381892565734
13107,2.084140993526314
13109,2.139549164672247
13111,2.0767091144876644
13113,4.1927794416063024
13115,2.886368489272759
13117,4.0690193182395396
13119,2.8575564016939694
13121,6.1669538725938695
13123,2.1841443340414712
13125,2.126919063601325
13127,2.1290210783256036
13129,3.09446950223624
13131,1.8117048496210606
13133,2.55437604410875
13135,5.794489396337141
13137,2.4297970578036816
13139,3.3647966708524994
13141,2.1746286409091637
13143,2.627071758507362
13145,2.248041228818269
13147,2.6517277458696498
13149,2.28915226346077
13151,4.721049011080292
13153,3.002082889701123
13155,1.8845071645604823
13157,3.248937658529931
13159,2.9684200579860947
13161,1.8258993137232113
13163,2.1789662587241807
13165,1.9821567625145253
13167,2.0835244264460875
13169,2.8789631159154596
13171,2.9520350311674006
13173,1.8806009389781462
13175,2.2160351349963823
13177,2.032679426378862
13179,2.049416529577511
13181,2.173088904135801
13183,1.8231328654817267
13185,2.158506011330216
13187,2.2634021396024018
13189,2.414394313866294
13191,1.61711257550801
13193,2.2767124808640187
13195,2.726397421503374
13197,2.140155331139122
13199,2.4521375734254107
13201,1.8605556571302004
13205,1.998827399255051
13207,3.144018591715123
13209,1.9676168339201578
13211,2.9489951736808857
13213,2.5305339526389234
13215,3.471720268527049
13217,3.850180904284962
13219,3.1859849274434775
13221,2.4951913840816586
13223,3.692113713519959
13225,3.029333608744784
13227,2.5957643358644904
13229,1.7923899264539376
13231,2.705077581700738
13233,2.801847781289778
13235,2.316150781481108
13237,2.6770381101669893
13239,1.8216046208427066
13241,1.9156539673629445
13243,1.7392625873817178
13245,3.5971080784079885
13247,4.889511247746818
13249,2.070945070698148
13251,1.946672905850193
13253,1.6981893947268445
13255,3.5991241023572704
13257,2.64895544924551
13259,1.9207137481208878
13261,2.1712026113002203
13263,2.2566839180489504
13265,2.3241424194763844
13267,1.9785932832119542
13269,2.4097017080114926
13271,1.8981566602618816
13273,1.8916139224484432
13275,1.9769823552229748
13277,2.4221100995415137
13279,2.135267935145736
13281,2.030956744129763
13283,2.130438756905321
13285,2.5767283098372595
13287,2.094007871538892
13289,2.541820529951474
13291,2.100616802604232
13293,2.4643704403716673
13295,2.580001265406714
13297,3.521208151308749
13299,1.645054708942043
13301,2.2918019205812152
13303,2.1977788733419117
13305,1.7743346851862385
13307,1.9146957939269875
13309,1.8872807194224497
13311,2.3073239387202333
13313,3.2110123754678805
13315,1.9889037176067021
13317,2.2385322880018483
13319,2.3441239325492473
13321,1.9578282402244607
16001,2.7719287166252364
16003,1.485063442123895
16005,2.0056990782617823
16007,1.8512456547008331
16009,1.6077774598435308
16011,1.8373326858345682
16013,1.6090601832750207
16015,1.5727323583049866
16017,1.5648817548305225
16019,1.8853523080722707
16021,1.4722421924129274
16023,1.6237605984445973
16025,1.5574745864120711
16027,3.0939903570440075
16029,1.6970564961941246
16031,1.6924572814379382
16033,1.6053802961688717
16035,1.3787460602557402
16037,1.605576442621546
16039,1.6922182225722124
16041,2.184874889204165
16043,1.6582855953057927
16045,1.8093188789133998
16047,1.9654284283168582
16049,1.3917151379118808
16051,1.7691977244952786
16053,2.1845663048991657
16055,1.8558780695597779
16057,1.578364887282235
16059,1.5361742888574728
16061,1.607055168456446
16063,1.7919432070842267
16065,1.8885832774876454
16067,1.8147357644242788
16069,1.6234095511591689
16071,1.8109990678408119
16073,1.4494184203045564
16075,2.3248856664158186
16077,1.739596351761713
16079,1.3751300216592572
16081,1.9149809481058613
16083,1.7754232532934753
16085,1.4400356636917635
16087,1.507801394535133
17001,2.226194474121592
17003,2.631634002895054
17005,2.78284835021792
17007,3.3875515428035636
17009,2.156405860260755
17011,2.8156679031664393
17013,2.3501907513354756
17015,2.638728341635265
17017,2.2834910845221144
17019,2.9972497046620483
17021,2.494929075732395
17023,2.6968595952426315
17025,2.40892425612727
17027,3.002992974722839
17029,2.701382430703494
17031,10.333644009986013
17033,2.642157929480996
17035,2.7546597316138643
17037,3.3194358238128823
17039,2.7980015187526286
17041,2.752436214576792
17043,8.784354774326621
17045,2.749131462884501
17047,2.613624876354521
17049,2.8451563908765327
17051,2.5553093832375056
17053,2.782663157317988
17055,2.738265073304849
17057,2.4030733797522434
17059,2.5960903415506893
17061,2.3895445512297586
17063,3.74603727248682
17065,2.4964121546410407
17067,2.089539399024142
17069,2.6104722084367977
17071,2.4452400836375876
17073,2.8278104830612336
17075,2.9093714309855097
17077,2.5089154484015612
17079,2.596377415567793
17081,2.668404374726018
17083,2.9257083267262036
17085,2.3725819874798693
17087,2.6320766958412958
17089,4.961821594594732
17091,4.044784013800356
17093,4.333886579329805
17095,2.674502042122232
17097,6.544317444976495
17099,3.4608413464475976
17101,2.7705887537783367
17103,2.852722761705766
17105,2.7924327386509735
17107,2.751169890845065
17109,2.2130406069246615
17111,3.8996603838292643
17113,3.052878638757693
17115,3.0999258017191216
17117,2.6242111702932975
17119,4.1089295507488375
17121,2.628805333510783
17123,2.8015370090097043
17125,2.394208375374155
17127,3.062804369483256
17129,2.316455845318519
17131,2.4050442332590083
17133,3.2113391809642073
17135,2.5558829999368773
17137,2.509799599601906
17139,2.6521322358222235
17141,2.870598186366933
17143,3.2011870341548447
17145,2.614799102127397
17147,2.767154852725103
17149,2.245199606507846
17151,2.4975816613505697
17153,2.809394799022829
17155,2.8871337993757855
17157,2.9080272668845817
17159,2.502911156613554
17161,3.409391499184943
17163,4.175233556675092
17165,2.7173642136971172
17167,2.942884565821809
17169,2.186804700825216
17171,2.4528142579401258
17173,2.3591626793810563
17175,2.5271126649172793
17177,2.5463049826140693
17179,3.0707408801719835
17181,2.4783473183743383
17183,2.684589359600082
17185,2.9572127739068725
17187,2.485074102675928
17189,2.8495778717278837
17191,2.460688231668822
17193,2.7915858966963634
17195,2.961235359221866
17197,5.701629149720034
17199,2.7444066111329084
17201,3.559704898100979
17203,2.8564023863074475
18001,3.1419795479497847
18003,4.181152432894001
18005,3.347784416200105
18007,2.9729033430046012
18009,2.9939874255835903
18011,3.4782665006142612
18013,2.606347127442823
18015,3.159474134994542
18017,3.3226560784873898
18019,4.045549409824573
18021,3.143282263515052
18023,3.120120980409169
18025,2.6937758487770984
18027,3.1248103989597453
18029,3.82430758562046
18031,3.071661397025444
18033,3.6321646211567855
18035,3.6265552419249825
18037,3.0137857776130397
18039,4.055882462465229
18041,2.933225755195466
18043,4.094249165838065
18045,2.9694995535518123
18047,3.037490768160048
18049,3.2921560050475214
18051,3.4502672637941902
18053,3.436348706963928
18055,2.93469669550824
18057,4.599953549506048
18059,3.884451596259613
18061,3.0991793398548957
18063,3.9667583324900892
18065,3.4522176997734
18067,3.359327516455042
18069,3.435139255979569
18071,3.079798228706134
18073,3.651082716012597
18075,3.005760736074931
18077,3.5414920365544527
18079,2.9999783477004693
18081,3.896587408760442
18083,3.240128615833896
18085,3.30417502089658
18087,3.180698941270256
18089,6.312517975446453
18091,4.270121950916399
18093,2.82137537924813
18095,3.722226200014624
18097,7.19501047805102
18099,3.684755583176835
18101,2.646561930187577
18103,3.2262705860437646
18105,2.977056324366971
18107,3.0126417683851536
18109,3.318949327213746
18111,3.4724711438331552
18113,3.3521754712006393
18115,3.7037878809960696
18117,2.5664962062198446
18119,2.816061556179893
18121,2.7382821037504756
18123,2.800085346809225
18125,3.2380286349414957
18127,5.099616161862175
18129,3.1491764361125933
18131,3.2474514615485304
18133,3.0733246496872133
18135,3.1176160060461675
18137,3.258967925102475
18139,3.047673515090147
18141,4.355810339501027
18143,3.4171322796558097
18145,3.3849830730191632
18147,3.4576959865545427
18149,3.7363580993243626
18151,3.298308602092427
18153,3.114047107143161
18155,3.896380494073617
18157,3.458647394418165
18159,3.124953254129944
18161,3.0679124776943487
18163,4.476972853230929
18165,3.1220155393316675
18167,3.31644316888134
18169,3.1957135739369256
18171,2.705014319563621
18173,3.698242385476859
18175,2.7678735048033
18177,3.3533094125502503
18179,3.1262221446023486
18181,3.243050302231872
18183,3.271854502076491
19001,2.0165437152631385
19003,2.052274331869189
19005,1.9024130569265731
19007,1.8959648538763194
19009,2.099321388157904
19011,2.133556681217941
19013,2.7644407863978455
19015,2.3235693298630067
19017,2.2699305621958725
19019,2.0453937067289627
19021,2.2159750106095655
19023,2.0772305055000935
19025,2.25122820302348
19027,2.144238540712933
19029,2.379550257857777
19031,2.463759740496665
19033,2.275219773313386
19035,2.162831726718362
19037,2.057109129506272
19039,2.020405645271742
19041,1.9402480108318272
19043,2.018981353651834
19045,2.653219482999398
19047,2.239869473801265
19049,2.6528716410154223
19051,1.880422787394788
19053,2.011231548123854
19055,2.1934266179076793
19057,2.2806621066315262
19059,2.0335597267978773
19061,2.539530540679196
19063,1.98296330806404
19065,2.131202255957413
19067,2.0475744132695155
19069,2.168690886008448
19071,2.583622525562123
19073,2.1627146230830485
19075,2.151040273559555
19077,2.153816363104119
19079,2.357878640242242
19081,2.0098955375335583
19083,2.255019740083333
19085,2.666405968869444
19087,2.1910488944928805
19089,1.942362527215004
19091,2.056098730571412
19093,2.230289723363122
19095,2.2241778723398844
19097,2.2369877419814292
19099,2.306498895667148
19101,1.9887018195152126
19103,2.7056422764704524
19105,2.300138612215072
19107,2.160252819812045
19109,1.9801033632817941
19111,2.338594728838419
19113,2.810338274693744
19115,2.2681885192788998
19117,1.9785029452343856
19119,2.362429459602394
19121,2.0151942296608074
19123,2.244221643839608
19125,2.246831334408941
19127,2.2542108780878154
19129,2.827465059552874
19131,1.9811785480821225
19133,2.4609449529999963
19135,1.9652318531318769
19137,2.3225687236033536
19139,2.811984161770979
19141,2.1982165989628215
19143,2.1522037986449867
19145,2.1723132881227922
19147,1.9510317004463034
19149,2.313601995150389
19151,2.1029767132916994
19153,3.7767988987801218
19155,3.0126550148524687
19157,2.2868320271114926
19159,1.9340816826917873
19161,2.2482503805732788
19163,3.3801176702306184
19165,2.2709328754275453
19167,2.6412595618174994
19169,2.591070470066409
19171,2.0517515707142486
19173,1.9974507040622433
19175,2.0302158058920683
19177,1.9659922245485353
19179,2.2815109532021047
19181,2.3963837703986686
19183,2.292833126091085
19185,1.874904817038507
19187,2.2426938055150725
19189,1.9856797447711916
19191,1.9848178198079576
19193,2.580795772471691
19195,2.0915407474901277
19197,2.1058424053303497
20001,2.122373930947581
20003,2.15195940236621
20005,2.6944583868114207
20007,1.9194916999030676
20009,2.007130704486431
20011,2.132548442968339
20013,2.511927758810693
20015,2.356517215764713
20017,2.0621980921802723
20019,1.9105622986073234
20021,2.2486732892961614
20023,1.85153055630933
20025,1.9116504380024524
20027,1.9271534393641128
20029,2.0243712658556885
20031,2.1789369411139186
20033,1.776464901318808
20035,2.207711768437557
20037,2.1917850888518378
20039,1.7287261914811023
20041,2.187550993809113
20043,2.759394171172079
20045,2.9573241756205433
20047,1.8886146474368697
20049,1.8417773651361684
20051,1.7308010094319095
20053,2.062966058087929
20055,2.0146850221240618
20057,1.9733013437315972
20059,2.5833345336025224
20061,2.4803019092943437
20063,1.66508832008042
20065,1.600360494773992
20067,2.1266829273802
20069,1.9468163535183018
20071,1.7273892721522859
20073,1.896661691270777
20075,1.7380063987565006
20077,2.1257758639176507
20079,2.3576442916089304
20081,2.2531548084713333
20083,1.719662622960784
20085,2.4405501819001407
20087,2.5594575248285505
20089,1.7865286292684934
20091,4.82543668429356
20093,1.9107413969602276
20095,2.0615953623022536
20097,1.8209454154351694
20099,2.175510925721165
20101,1.803974151991571
20103,3.1991513528604063
20105,1.9331986639118037
20107,2.4012781300849757
20109,1.8204020499031108
20111,2.2348235450392844
20113,2.187518115852707
20115,2.0871086540264083
20117,2.1031139945688806
20119,1.9272983994529387
20121,2.8065615360141587
20123,1.8052848210428172
20125,2.3717088951211003
20127,2.1000650206818343
20129,1.9015075804964596
20131,2.281633346979202
20133,2.0876718010636197
20135,1.7457866604529657
20137,1.7880862918580487
20139,2.3960224141584794
20141,1.728963589832382
20143,1.8991670213953276
20145,1.9357798872206686
20147,1.7342527018427525
20149,2.3562560818260496
20151,1.979139180295879
20153,1.7343246543698094
20155,2.1185276996108193
20157,1.9466485690258695
20159,1.9215133389870398
20161,2.294095027662297
20163,1.7232383306677712
20165,1.9051758443798092
20167,1.8328132720268777
20169,2.2180272762510675
20171,1.8545692479143743
20173,3.3399617794160466
20175,2.2295188901334937
20177,3.196314724283217
20179,1.7316536058236471
20181,1.797547000443874
20183,1.7593724026616226
20185,1.8934674390015622
20187,1.8810614237923324
20189,2.078226700401316
20191,2.3368327674424347
20193,1.9112595774080712
20195,1.6793241685808944
20197,2.1849692320041214
20199,1.7559905575298271
20201,2.0278873129303148
20203,1.7829604514519406
20205,2.0787373771145354
20207,1.9034238871877796
20209,5.947116804642481
21001,2.3800310747081093
21003,2.74537180436179
21005,3.0489734932576362
21007,2.784879069788933
21009,2.813726311570918
21011,2.650271021363364
21013,2.249094946878509
21015,5.124505429930572
21017,3.1455388075685264
21019,3.369032112206343
21021,2.915850706679872
21023,3.358811987627034
21025,1.9621218063491452
21027,2.829068751365032
21029,3.612787122939612
21031,2.653480941077616
21033,2.8451745697624458
21035,2.573055415470612
21037,4.926049560810179
21039,2.714492838929175
21041,4.2304440190021255
21043,2.5564896622651667
21045,2.4536612977542216
21047,3.0637039348710746
21049,3.0804583144100595
21051,2.127211713800434
21053,2.2350245702909546
21055,2.7731589651341997
21057,2.109324369141959
21059,3.6058127166957408
21061,2.584556116725178
21063,2.2391253226491754
21065,2.3032089541405307
21067,4.166507606217885
21069,2.7483335061769583
21071,2.223316955609722
21073,3.4406725398089835
21075,2.99047991213868
21077,4.509888930350357
21079,2.6683145699161974
21081,3.505398422930021
21083,2.740641070475893
21085,2.656637361593972
21087,2.5116744974587992
21089,3.0127380512898934
21091,3.12106248883824
21093,3.099305968869912
21095,2.0978603995783422
21097,3.1408857886877306
21099,2.6927644245193894
21101,3.4602371437219124
21103,3.4636238191618056
21105,2.6596746290708384
21107,3.041266574946311
21109,2.11889084513231
21111,6.382304380159284
21113,3.1042635694749827
21115,2.2808534834233316
21117,5.294520582471575
21119,2.1066561532265675
21121,2.1877155802219965
21123,2.6744516742229463
21125,2.4779566815221097
21127,2.347228031923994
21129,2.096882225837283
21131,1.9572469542896935
21133,2.1693720279898225
21135,2.585172118541391
21137,2.645405485685556
21139,2.9855847344819004
21141,3.0107890734636524
21143,2.711516339504118
21145,3.5381285557135667
21147,1.97382810431722
21149,3.197914267135769
21151,2.8364422993167366
21153,2.0842531511456315
21155,2.5930049164339892
21157,2.9439387906367207
21159,2.214467017665716
21161,3.3921940753079736
21163,3.1576684130017463
21165,2.2698497808973537
21167,2.8629191440866144
21169,2.3726566035900105
21171,2.290123659129534
21173,2.9843374600904977
21175,2.199658694147948
21177,2.8918016384714518
21179,3.0269005045062918
21181,2.8234220533370973
21183,2.882282066187853
21185,4.001491325125375
21187,3.223350294998714
21189,2.0065476059167304
21191,3.4144538654631265
21193,2.222854968968156
21195,2.2179759618423516
21197,2.521287183407652
21199,2.351913263810275
21201,3.1346442590581476
21203,2.296626996747496
21205,2.4840753407736846
21207,2.2423658566436306
21209,3.3445624442969253
21211,3.4762297669893067
21213,3.2932794474464293
21215,3.196128619272207
21217,2.598787775918852
21219,2.8927951341383453
21221,2.6134016668650917
21223,3.70387998214373
21225,3.091595523801201
21227,3.1725729612381977
21229,2.791086229020606
21231,1.9985501306524154
21233,3.043314630730617
21235,2.2530790653315598
21237,2.19698258092376
21239,3.23350539063557
22001,2.476776558552049
22003,1.92895237106414
22005,3.552370756931201
22007,2.5606395829127506
22009,1.9277159807811688
22011,1.9882111499272397
22013,1.86073472456175
22015,2.2681456467183367
22017,2.8059613120117874
22019,2.823239562048209
22021,1.787064337477683
22023,1.871069730283779
22025,1.7553675753427689
22027,1.766355461745626
22029,1.8103166333675034
22031,2.1935505632161774
22033,3.9211948518477358
22035,2.0212990220428004
22037,2.024999979734421
22039,2.1563539532247016
22041,2.0281689644759755
22043,1.8286334214736955
22045,2.0695144707768964
22047,2.752916228950271
22049,1.7756957997158327
22051,3.4719698933698817
22053,2.3182095010155934
22055,3.4740524495263956
22057,2.1185155825638495
22059,1.6682712634035408
22061,1.9802996217797084
22063,2.3972966186690625
22065,1.917417990149964
22067,1.9534836514835934
22069,1.8695088946435463
22071,3.620814878643651
22073,2.255708166733346
22075,1.6041693533307497
22077,2.3977697790795123
22079,2.1138489328018113
22081,2.090722131672646
22083,2.1060332488951037
22085,1.7315269956150388
22087,1.6875013736931797
22089,3.3382453664621554
22091,1.9353227307746461
22093,3.261972000006493
22095,3.0443105736010647
22097,2.293206039329698
22099,2.151524317804075
22101,1.9570038578851188
22103,2.1986246671527803
22105,2.185842404613225
22107,1.899558725252554
22109,1.6921736596870056
22111,1.6773336184398795
22113,1.7891199923614403
22115,1.8918498398593775
22117,1.9852539181022308
22119,2.016869932095437
22121,3.646267803081129
22123,2.0936753392416803
22125,2.0359601010672512
22127,1.700722673882556
23001,2.111021409271069
23003,1.1092905300995768
23005,2.272653450196708
23007,1.39625538610656
23009,1.311126046757975
23011,1.9140573917215362
23013,1.5558733125021502
23015,1.7045978821665113
23017,1.5271031248404745
23019,1.3155598389222967
23021,1.07015884582025
23023,1.964593767001842
23025,1.2584332921035548
23027,1.5354437652944157
23029,1.1417596148812503
23031,2.2518146648898876
24001,2.958988020594428
24003,5.563179418678243
24005,5.487096187192151
24009,3.6612448218927485
24011,3.3178458593881905
24013,4.16070292857995
24015,4.258900631470637
24017,3.658609891606358
24019,2.9424955270493185
24021,4.047273722275959
24023,2.6263209673023304
24025,4.506650199264194
24027,5.490750157275788
24029,3.7069123156704133
24031,5.458141196461773
24033,6.018974412796459
24035,3.7338464554943838
24037,3.2374580050160984
24039,2.559240235293744
24041,3.4515649926132377
24043,3.8161508983601635
24045,3.020320207217071
24047,2.5865646743172253
24510,10.19659147107946
25001,3.223297991285228
25003,2.322534321386642
25005,4.378828895120569
25007,2.6261083348446426
25009,4.791390081482992
25011,2.3797046325067384
25013,3.729770741858839
25015,2.8702953540861924
25017,4.971175209145151
25019,2.2618957174968646
25021,5.565425786287539
25023,4.020151867825277
25025,9.752196368669509
25027,3.383200592209905
26001,1.6106028964299406
26003,1.4059583826890254
26005,3.1737856938772118
26007,1.7404269247466637
26009,1.8434168056311315
26011,2.1499098746844427
26013,1.2815709977193552
26015,2.8436081541235994
