traj_cluster_ra,h,arf,n,prop
1,69,ARF_HYPOX,39,0.06724137931034482
1,69,ARF_MIXED,6,0.010344827586206896
1,69,NO_ARF,527,0.9086206896551724
1,70,ARF_HYPER,6,0.010344827586206896
1,70,ARF_HYPOX,37,0.06379310344827586
1,70,ARF_MIXED,5,0.008620689655172414
1,70,NO_ARF,532,0.9172413793103448
1,71,ARF_HYPER,6,0.010344827586206896
1,71,ARF_HYPOX,38,0.06551724137931035
1,71,ARF_MIXED,5,0.008620689655172414
1,71,NO_ARF,531,0.9155172413793103
1,72,ARF_HYPER,6,0.010344827586206896
1,72,ARF_HYPOX,36,0.06206896551724138
1,72,ARF_MIXED,4,0.006896551724137931
1,72,NO_ARF,534,0.9206896551724137
2,0,ARF_HYPER,2,0.005847953216374269
2,0,ARF_HYPOX,12,0.03508771929824561
2,0,ARF_MIXED,3,0.008771929824561403
2,0,NO_ARF,325,0.9502923976608187
2,1,ARF_HYPER,5,0.014619883040935672
2,1,ARF_HYPOX,36,0.10526315789473684
2,1,ARF_MIXED,6,0.017543859649122806
2,1,NO_ARF,295,0.8625730994152047
2,2,ARF_HYPER,6,0.017543859649122806
2,2,ARF_HYPOX,48,0.14035087719298245
2,2,ARF_MIXED,10,0.029239766081871343
2,2,NO_ARF,278,0.8128654970760234
2,3,ARF_HYPER,7,0.02046783625730994
2,3,ARF_HYPOX,52,0.15204678362573099
2,3,ARF_MIXED,11,0.03216374269005848
2,3,NO_ARF,272,0.7953216374269005
2,4,ARF_HYPER,8,0.023391812865497075
2,4,ARF_HYPOX,56,0.16374269005847952
2,4,ARF_MIXED,13,0.038011695906432746
2,4,NO_ARF,265,0.7748538011695907
2,5,ARF_HYPER,9,0.02631578947368421
2,5,ARF_HYPOX,58,0.1695906432748538
2,5,ARF_MIXED,14,0.04093567251461988
2,5,NO_ARF,261,0.7631578947368421
2,6,ARF_HYPER,7,0.02046783625730994
2,6,ARF_HYPOX,60,0.17543859649122806
2,6,ARF_MIXED,16,0.04678362573099415
2,6,NO_ARF,259,0.7573099415204678
2,7,ARF_HYPER,6,0.017543859649122806
2,7,ARF_HYPOX,57,0.16666666666666666
2,7,ARF_MIXED,13,0.038011695906432746
2,7,NO_ARF,266,0.7777777777777778
2,8,ARF_HYPER,5,0.014619883040935672
2,8,ARF_HYPOX,54,0.15789473684210525
2,8,ARF_MIXED,10,0.029239766081871343
2,8,NO_ARF,273,0.7982456140350878
2,9,ARF_HYPER,4,0.011695906432748537
2,9,ARF_HYPOX,55,0.1608187134502924
2,9,ARF_MIXED,9,0.02631578947368421
2,9,NO_ARF,274,0.8011695906432749
2,10,ARF_HYPER,2,0.005847953216374269
2,10,ARF_HYPOX,53,0.15497076023391812
2,10,ARF_MIXED,11,0.03216374269005848
2,10,NO_ARF,276,0.8070175438596491
2,11,ARF_HYPER,2,0.005847953216374269
2,11,ARF_HYPOX,53,0.15497076023391812
2,11,ARF_MIXED,10,0.029239766081871343
2,11,NO_ARF,277,0.8099415204678363
2,12,ARF_HYPER,1,0.0029239766081871343
2,12,ARF_HYPOX,54,0.15789473684210525
2,12,ARF_MIXED,9,0.02631578947368421
2,12,NO_ARF,278,0.8128654970760234
2,13,ARF_HYPER,1,0.0029239766081871343
2,13,ARF_HYPOX,51,0.14912280701754385
2,13,ARF_MIXED,11,0.03216374269005848
2,13,NO_ARF,279,0.8157894736842105
2,14,ARF_HYPER,1,0.0029239766081871343
2,14,ARF_HYPOX,49,0.14327485380116958
2,14,ARF_MIXED,11,0.03216374269005848
2,14,NO_ARF,281,0.8216374269005848
2,15,ARF_HYPOX,48,0.14035087719298245
2,15,ARF_MIXED,11,0.03216374269005848
2,15,NO_ARF,283,0.827485380116959
2,16,ARF_HYPER,1,0.0029239766081871343
2,16,ARF_HYPOX,43,0.12573099415204678
2,16,ARF_MIXED,9,0.02631578947368421
2,16,NO_ARF,289,0.8450292397660819
2,17,ARF_HYPER,1,0.0029239766081871343
2,17,ARF_HYPOX,45,0.13157894736842105
2,17,ARF_MIXED,6,0.017543859649122806
2,17,NO_ARF,290,0.847953216374269
2,18,ARF_HYPER,2,0.005847953216374269
2,18,ARF_HYPOX,49,0.14327485380116958
2,18,ARF_MIXED,7,0.02046783625730994
2,18,NO_ARF,284,0.8304093567251462
2,19,ARF_HYPER,2,0.005847953216374269
2,19,ARF_HYPOX,53,0.15497076023391812
2,19,ARF_MIXED,7,0.02046783625730994
2,19,NO_ARF,280,0.8187134502923976
2,20,ARF_HYPER,3,0.008771929824561403
2,20,ARF_HYPOX,53,0.15497076023391812
2,20,ARF_MIXED,9,0.02631578947368421
2,20,NO_ARF,277,0.8099415204678363
2,21,ARF_HYPER,2,0.005847953216374269
2,21,ARF_HYPOX,55,0.1608187134502924
2,21,ARF_MIXED,9,0.02631578947368421
2,21,NO_ARF,276,0.8070175438596491
2,22,ARF_HYPER,1,0.0029239766081871343
2,22,ARF_HYPOX,54,0.15789473684210525
2,22,ARF_MIXED,9,0.02631578947368421
2,22,NO_ARF,278,0.8128654970760234
2,23,ARF_HYPOX,51,0.14912280701754385
2,23,ARF_MIXED,8,0.023391812865497075
2,23,NO_ARF,283,0.827485380116959
2,24,ARF_HYPOX,48,0.14035087719298245
2,24,ARF_MIXED,9,0.02631578947368421
2,24,NO_ARF,285,0.8333333333333334
2,25,ARF_HYPOX,46,0.13450292397660818
2,25,ARF_MIXED,7,0.02046783625730994
2,25,NO_ARF,289,0.8450292397660819
2,26,ARF_HYPOX,43,0.12573099415204678
