traj_cluster_ra,h,rs,n,prop
2,53,LOW_O2,107,0.3128654970760234
2,53,NIV,209,0.6111111111111112
2,53,ROOM AIR,9,0.02631578947368421
2,54,IMV,17,0.049707602339181284
2,54,LOW_O2,108,0.3157894736842105
2,54,NIV,211,0.6169590643274854
2,54,ROOM AIR,6,0.017543859649122806
2,55,IMV,17,0.049707602339181284
2,55,LOW_O2,105,0.30701754385964913
2,55,NIV,214,0.6257309941520468
2,55,ROOM AIR,6,0.017543859649122806
2,56,IMV,18,0.05263157894736842
2,56,LOW_O2,106,0.30994152046783624
2,56,NIV,210,0.6140350877192983
2,56,ROOM AIR,8,0.023391812865497075
2,57,IMV,18,0.05263157894736842
2,57,LOW_O2,101,0.2953216374269006
2,57,NIV,211,0.6169590643274854
2,57,ROOM AIR,12,0.03508771929824561
2,58,IMV,19,0.05555555555555555
2,58,LOW_O2,106,0.30994152046783624
2,58,NIV,204,0.5964912280701754
2,58,ROOM AIR,13,0.038011695906432746
2,59,IMV,19,0.05555555555555555
2,59,LOW_O2,102,0.2982456140350877
2,59,NIV,207,0.6052631578947368
2,59,ROOM AIR,14,0.04093567251461988
2,60,IMV,20,0.05847953216374269
2,60,LOW_O2,96,0.2807017543859649
2,60,NIV,209,0.6111111111111112
2,60,ROOM AIR,17,0.049707602339181284
2,61,IMV,21,0.06140350877192982
2,61,LOW_O2,94,0.27485380116959063
2,61,NIV,210,0.6140350877192983
2,61,ROOM AIR,17,0.049707602339181284
2,62,IMV,19,0.05555555555555555
2,62,LOW_O2,97,0.28362573099415206
2,62,NIV,211,0.6169590643274854
2,62,ROOM AIR,15,0.043859649122807015
2,63,IMV,18,0.05263157894736842
2,63,LOW_O2,98,0.28654970760233917
2,63,NIV,208,0.6081871345029239
2,63,ROOM AIR,18,0.05263157894736842
2,64,IMV,19,0.05555555555555555
2,64,LOW_O2,97,0.28362573099415206
2,64,NIV,204,0.5964912280701754
2,64,ROOM AIR,22,0.06432748538011696
2,65,IMV,18,0.05263157894736842
2,65,LOW_O2,98,0.28654970760233917
2,65,NIV,203,0.5935672514619883
2,65,ROOM AIR,23,0.06725146198830409
2,66,IMV,20,0.05847953216374269
2,66,LOW_O2,99,0.2894736842105263
2,66,NIV,200,0.5847953216374269
2,66,ROOM AIR,23,0.06725146198830409
2,67,IMV,20,0.05847953216374269
2,67,LOW_O2,99,0.2894736842105263
2,67,NIV,198,0.5789473684210527
2,67,ROOM AIR,25,0.07309941520467836
2,68,IMV,19,0.05555555555555555
2,68,LOW_O2,99,0.2894736842105263
2,68,NIV,195,0.5701754385964912
2,68,ROOM AIR,29,0.0847953216374269
2,69,IMV,20,0.05847953216374269
2,69,LOW_O2,101,0.2953216374269006
2,69,NIV,190,0.5555555555555556
2,69,OTHER,1,0.0029239766081871343
2,69,ROOM AIR,30,0.08771929824561403
2,70,IMV,20,0.05847953216374269
2,70,LOW_O2,99,0.2894736842105263
2,70,NIV,189,0.5526315789473685
2,70,OTHER,1,0.0029239766081871343
2,70,ROOM AIR,33,0.09649122807017543
2,71,IMV,20,0.05847953216374269
2,71,LOW_O2,101,0.2953216374269006
2,71,NIV,189,0.5526315789473685
2,71,ROOM AIR,32,0.0935672514619883
2,72,IMV,20,0.05847953216374269
2,72,LOW_O2,108,0.3157894736842105
2,72,NIV,182,0.5321637426900585
2,72,ROOM AIR,32,0.0935672514619883
3,0,IMV,127,0.19937205651491366
3,0,LOW_O2,370,0.5808477237048666
3,0,NIV,88,0.13814756671899528
3,0,OTHER,1,0.0015698587127158557
3,0,ROOM AIR,51,0.08006279434850863
3,1,IMV,124,0.1946624803767661
3,1,LOW_O2,382,0.5996860282574569
3,1,NIV,86,0.13500784929356358
3,1,OTHER,1,0.0015698587127158557
3,1,ROOM AIR,44,0.06907378335949764
3,2,IMV,127,0.19937205651491366
3,2,LOW_O2,389,0.6106750392464678
3,2,NIV,80,0.12558869701726844
3,2,OTHER,1,0.0015698587127158557
3,2,ROOM AIR,40,0.06279434850863422
3,3,IMV,123,0.19309262166405022
3,3,LOW_O2,402,0.631083202511774
3,3,NIV,72,0.1130298273155416
3,3,OTHER,1,0.0015698587127158557
3,3,ROOM AIR,39,0.061224489795918366
3,4,IMV,121,0.18995290423861852
3,4,LOW_O2,413,0.6483516483516484
3,4,NIV,63,0.0989010989010989
3,4,OTHER,1,0.0015698587127158557
3,4,ROOM AIR,39,0.061224489795918366
3,5,IMV,120,0.18838304552590268
3,5,LOW_O2,422,0.6624803767660911
3,5,NIV,60,0.09419152276295134
3,5,OTHER,2,0.0031397174254317113
3,5,ROOM AIR,33,0.05180533751962323
3,6,IMV,121,0.18995290423861852
3,6,LOW_O2,429,0.673469387755102
3,6,NIV,53,0.08320251177394035
3,6,OTHER,2,0.0031397174254317113
3,6,ROOM AIR,32,0.05023547880690738
3,7,IMV,118,0.18524332810047095
3,7,LOW_O2,436,0.6844583987441131
3,7,NIV,50,0.07849293563579278
3,7,OTHER,2,0.0031397174254317113
