traj_cluster_ra,low,high,risk_diff,risk_ratio
1,0.3510049692592737,0.3692192958698445,0.018214326610570764,1.0518919337495662
2,0.31701408890322175,0.32888900935918425,0.011874920455962501,1.0374586520651063
3,0.15341420464435399,0.1445123865605302,-0.008901818083823787,0.9419752681672466
4,0.057004626048092866,0.09804245097220234,0.04103782492410947,1.7199034143209229
5,0.5633388556147035,0.4148245692835633,-0.14851428633114022,0.7363677565448871
