traj_cluster_ra,n,age_mean,age_sd,male_pct,death_pct,icu_los_median,imv72_pct,imv72_median,vaso_any_72h_pct,vaso_hours_72h_mean,vaso_mean_72h,pm25_5y_mean,no2_5y_mean,charlson_mean,charlson_median,sofa_total_mean,sofa_resp_mean,sofa_cv_mean,sofa_renal_mean,sofa_liver_mean,sofa_coag_mean,sofa_cns_mean,metastatic_pct,pleural_effusion_pct,cachexia_pct,advanced_cancer_pct,t_imv_median,t_arf_median
1,1180,67.98440909915254,10.640320637421972,0,0.15847457627118644,46,0.06186440677966102,0,0.13898305084745763,1.5169491525423728,0.13898305084745763,7.712708707742801,8.699786014647449,7.915254237288136,8,2.201694915254237,0.29152542372881357,0.4906779661016949,0.3652542372881356,0.06864406779661017,0.34915254237288135,0.6364406779661017,0.6872881355932203,0.07457627118644068,0.11271186440677966,0.7237288135593221,0,1
2,1052,71.33145214638783,9.867795825823265,0,0.31844106463878324,69.24166666666667,0.13498098859315588,0,0.23193916349809887,3.8916349809885933,0.23193916349809887,7.822889141244638,8.956106595665284,7.5399239543726235,8,3.741444866920152,1.293726235741445,0.7557034220532319,0.4543726235741445,0.11692015209125475,0.4049429657794677,0.7157794676806084,0.5342205323193916,0.1920152091254753,0.13688212927756654,0.6359315589353612,0,3
3,331,69.21478294259819,9.921164985724996,0,0.6616314199395771,121.8,0.10574018126888217,0,0.16012084592145015,2.2235649546827796,0.16012084592145015,7.724691604601797,8.57233568815363,7.643504531722054,9,4.664652567975831,2.510574018126888,0.6404833836858006,0.3202416918429003,0.09365558912386707,0.48942598187311176,0.6102719033232629,0.6132930513595166,0.2598187311178248,0.22054380664652568,0.7099697885196374,33,5
4,372,68.31194578763441,10.823161106215588,0,0.6935483870967742,150.89166666666665,1,50,0.7661290322580645,19.53494623655914,0.7661290322580645,7.784055043573215,8.748887811016287,8.36021505376344,9,10.18010752688172,3.3198924731182795,2.599462365591398,0.6827956989247311,0.22580645161290322,0.4838709677419355,2.868279569892473,0.6586021505376344,0.1693548387096774,0.18548387096774194,0.7338709677419355,0,2
