pm25_5y_z,no2_5y_z,traj_cluster_ra,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,pred_icu_los_hours
-2,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,109.10709052566935
-1.9,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,108.05019025695412
-1.8,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,107.00352798627064
-1.7,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,105.9670045400189
-1.6,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,104.94052170527642
-1.5,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,103.9239822204908
-1.4,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,102.91728976626472
-1.2999999999999998,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,101.92034895622801
-1.2,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,100.93306532800182
-1.1,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,99.95534533424687
-1,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,98.98709633379868
-0.8999999999999999,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,98.02822658289172
-0.7999999999999998,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,97.07864522646537
-0.7,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,96.13826228955419
-0.5999999999999999,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,95.20698866876472
-0.5,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,94.28473612383125
-0.3999999999999999,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,93.3714172692556
-0.2999999999999998,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,92.46694556602583
-0.19999999999999996,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,91.5712353134184
-0.09999999999999987,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,90.68420164087689
0,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,89.80576049996938
0.10000000000000009,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,88.93582865642652
0.20000000000000018,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,88.074323682254
0.30000000000000027,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,87.22116394792137
0.40000000000000036,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,86.37626861462931
0.5,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,85.53955762664901
0.6000000000000001,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,84.7109517037359
0.7000000000000002,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,83.89037233361967
0.8000000000000003,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,83.07774176456242
0.9000000000000004,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,82.27298299799509
1,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,81.47601978121776
1.1,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,80.68677660017639
1.2000000000000002,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,79.90517867230938
1.3000000000000003,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,79.13115193945829
1.4000000000000004,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,78.36462306085244
1.5,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,77.60551940616129
1.6,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,76.85376904860932
1.7000000000000002,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,76.1093007581624
1.8000000000000003,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,75.37204399478023
1.9000000000000004,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,74.64192890172924
2,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,73.91888629896523
