no2_5y_z,pm25_5y_z,traj_cluster_ra,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,pred_icu_los_hours
-2,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,77.5948473252686
-1.9,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,78.1639410550111
-1.8,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,78.73720861438785
-1.7,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,79.3146806149711
-1.6,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,79.89638789284352
-1.5,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,80.48236151024543
-1.4,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,81.07263275723109
-1.2999999999999998,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,81.6672331533431
-1.2,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,82.26619444929311
-1.1,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,82.86954862865784
-1,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,83.47732790958759
-0.8999999999999999,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,84.08956474652393
-0.7999999999999998,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,84.70629183193748
-0.7,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,85.32754209806976
-0.5999999999999999,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,85.95334871869233
-0.5,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,86.58374511087968
-0.3999999999999999,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,87.2187649367928
-0.2999999999999998,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,87.85844210547573
-0.19999999999999996,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,88.50281077466812
-0.09999999999999987,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,89.15190535262823
0,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,89.80576049996938
0.10000000000000009,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,90.4644111315126
0.20000000000000018,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,91.12789241815018
0.30000000000000027,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,91.79623978872267
0.40000000000000036,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,92.46948893191274
0.5,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,93.14767579814983
0.6000000000000001,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,93.83083660152899
0.7000000000000002,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,94.5190078217465
0.8000000000000003,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,95.21222620604696
0.9000000000000004,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,95.91052877118443
1,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,96.61395280540111
1.1,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,97.3225358704175
1.2000000000000002,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,98.03631580343706
1.3000000000000003,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,98.75533071916874
1.4000000000000004,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,99.47961901186122
1.5,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,100.20921935735203
1.6,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,100.94417071513523
1.7000000000000002,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,101.68451233043899
1.8000000000000003,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,102.43028373632372
1.9000000000000004,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,103.18152475579193
2,0,1,69.3670553934148,female,white,2021,7.805498981670061,FALSE,103.93827550391369
