site_name,admit_year,n,death_in_hosp_pct,hospice_discharge_pct,death_or_hospice_pct,any_imv_72h_pct,vaso_any_72h_pct,advanced_cancer_pct,mean_sofa_total
Penn,2018,458,0.15938864628820962,0.14410480349344978,0.3034934497816594,0.19213973799126638,0.21397379912663755,0.6965065502183406,3.524017467248908
Penn,2019,482,0.17012448132780084,0.15767634854771784,0.3278008298755187,0.23029045643153526,0.24688796680497926,0.6556016597510373,3.7302904564315353
Penn,2020,412,0.18932038834951456,0.17475728155339806,0.3640776699029126,0.220873786407767,0.22572815533980584,0.7063106796116505,3.9975728155339807
Penn,2021,439,0.20956719817767655,0.12072892938496584,0.33029612756264237,0.16856492027334852,0.2164009111617312,0.7084282460136674,3.774487471526196
Penn,2022,411,0.23357664233576642,0.11678832116788321,0.35036496350364965,0.23114355231143552,0.2773722627737226,0.6934306569343066,4.238442822384428
Penn,2023,375,0.26666666666666666,0.09866666666666667,0.36533333333333334,0.18933333333333333,0.2693333333333333,0.728,4.328
Penn,2024,369,0.2791327913279133,0.08943089430894309,0.3685636856368564,0.24932249322493225,0.34146341463414637,0.6666666666666666,4.856368563685637
