traj_cluster_ra,median_gcs,mean_gcs,pct_gcs_lt8,pct_gcs_lt13
1,15,14.184007985500013,0.016102340487010428,0.09409230607580972
2,15,13.831752904229045,0.035613013385370616,0.16303320425648687
3,15,13.578967093920996,0.07803013267371262,0.1765984558878645
4,11,10.172447643979057,0.24664594240837695,0.6787876308900523
NA,15,13.82645319478098,0.050594259310845754,0.1576391516580417
