traj_cluster_ra,h,rs,n,prop
1,0,IMV,53,0.044915254237288135
1,0,LOW_O2,454,0.3847457627118644
1,0,NIV,39,0.03305084745762712
1,0,OTHER,3,0.002542372881355932
1,0,ROOM AIR,631,0.5347457627118644
1,1,IMV,54,0.04576271186440678
1,1,LOW_O2,420,0.3559322033898305
1,1,NIV,39,0.03305084745762712
1,1,OTHER,4,0.003389830508474576
1,1,ROOM AIR,663,0.561864406779661
1,2,IMV,53,0.044915254237288135
1,2,LOW_O2,407,0.34491525423728814
1,2,NIV,35,0.029661016949152543
1,2,OTHER,4,0.003389830508474576
1,2,ROOM AIR,681,0.5771186440677966
1,3,IMV,53,0.044915254237288135
1,3,LOW_O2,390,0.3305084745762712
1,3,NIV,34,0.0288135593220339
1,3,OTHER,4,0.003389830508474576
1,3,ROOM AIR,699,0.5923728813559322
1,4,IMV,50,0.0423728813559322
1,4,LOW_O2,396,0.33559322033898303
1,4,NIV,31,0.026271186440677965
1,4,OTHER,4,0.003389830508474576
1,4,ROOM AIR,699,0.5923728813559322
1,5,IMV,51,0.043220338983050846
1,5,LOW_O2,382,0.32372881355932204
1,5,NIV,26,0.022033898305084745
1,5,OTHER,4,0.003389830508474576
1,5,ROOM AIR,717,0.6076271186440678
1,6,IMV,48,0.04067796610169491
1,6,LOW_O2,370,0.3135593220338983
1,6,NIV,25,0.0211864406779661
1,6,OTHER,3,0.002542372881355932
1,6,ROOM AIR,734,0.6220338983050847
1,7,IMV,45,0.038135593220338986
1,7,LOW_O2,362,0.30677966101694915
1,7,NIV,21,0.017796610169491526
1,7,OTHER,3,0.002542372881355932
1,7,ROOM AIR,749,0.6347457627118644
1,8,IMV,41,0.03474576271186441
1,8,LOW_O2,337,0.28559322033898304
1,8,NIV,19,0.016101694915254237
1,8,OTHER,3,0.002542372881355932
1,8,ROOM AIR,780,0.6610169491525424
1,9,IMV,41,0.03474576271186441
1,9,LOW_O2,324,0.2745762711864407
1,9,NIV,21,0.017796610169491526
1,9,OTHER,2,0.001694915254237288
1,9,ROOM AIR,792,0.6711864406779661
1,10,IMV,40,0.03389830508474576
1,10,LOW_O2,322,0.27288135593220336
1,10,NIV,19,0.016101694915254237
1,10,OTHER,2,0.001694915254237288
1,10,ROOM AIR,797,0.6754237288135593
1,11,IMV,37,0.03135593220338983
1,11,LOW_O2,306,0.2593220338983051
1,11,NIV,19,0.016101694915254237
1,11,OTHER,3,0.002542372881355932
1,11,ROOM AIR,815,0.690677966101695
1,12,IMV,34,0.0288135593220339
1,12,LOW_O2,294,0.24915254237288137
1,12,NIV,21,0.017796610169491526
1,12,OTHER,4,0.003389830508474576
1,12,ROOM AIR,827,0.7008474576271186
1,13,IMV,31,0.026271186440677965
1,13,LOW_O2,278,0.23559322033898306
1,13,NIV,19,0.016101694915254237
1,13,OTHER,6,0.005084745762711864
1,13,ROOM AIR,846,0.7169491525423729
1,14,IMV,28,0.023728813559322035
1,14,LOW_O2,269,0.22796610169491524
1,14,NIV,19,0.016101694915254237
1,14,OTHER,3,0.002542372881355932
1,14,ROOM AIR,861,0.7296610169491525
1,15,IMV,27,0.02288135593220339
1,15,LOW_O2,253,0.21440677966101696
1,15,NIV,17,0.01440677966101695
1,15,OTHER,5,0.00423728813559322
1,15,ROOM AIR,878,0.7440677966101695
1,16,IMV,25,0.0211864406779661
1,16,LOW_O2,242,0.20508474576271185
1,16,NIV,16,0.013559322033898305
1,16,OTHER,5,0.00423728813559322
1,16,ROOM AIR,892,0.7559322033898305
1,17,IMV,21,0.017796610169491526
1,17,LOW_O2,237,0.20084745762711864
1,17,NIV,18,0.015254237288135594
1,17,OTHER,5,0.00423728813559322
1,17,ROOM AIR,899,0.761864406779661
1,18,IMV,20,0.01694915254237288
1,18,LOW_O2,231,0.19576271186440677
1,18,NIV,17,0.01440677966101695
1,18,OTHER,7,0.005932203389830509
1,18,ROOM AIR,905,0.7669491525423728
1,19,IMV,18,0.015254237288135594
1,19,LOW_O2,220,0.1864406779661017
1,19,NIV,13,0.011016949152542373
1,19,OTHER,5,0.00423728813559322
1,19,ROOM AIR,924,0.7830508474576271
1,20,IMV,17,0.01440677966101695
1,20,LOW_O2,214,0.18135593220338983
1,20,NIV,12,0.010169491525423728
1,20,OTHER,4,0.003389830508474576
1,20,ROOM AIR,933,0.7906779661016949
1,21,IMV,16,0.013559322033898305
1,21,LOW_O2,199,0.16864406779661018
1,21,NIV,12,0.010169491525423728
1,21,OTHER,4,0.003389830508474576
1,21,ROOM AIR,949,0.8042372881355933
1,22,IMV,16,0.013559322033898305
1,22,LOW_O2,185,0.15677966101694915
1,22,NIV,13,0.011016949152542373
1,22,OTHER,4,0.003389830508474576
1,22,ROOM AIR,962,0.8152542372881356
1,23,IMV,14,0.011864406779661017
1,23,LOW_O2,179,0.15169491525423728
1,23,NIV,10,0.00847457627118644
1,23,OTHER,5,0.00423728813559322
1,23,ROOM AIR,972,0.823728813559322
1,24,IMV,13,0.011016949152542373
1,24,LOW_O2,171,0.14491525423728813
1,24,NIV,12,0.010169491525423728
1,24,OTHER,5,0.00423728813559322
1,24,ROOM AIR,979,0.8296610169491525
1,25,IMV,13,0.011016949152542373
1,25,LOW_O2,165,0.13983050847457626
1,25,NIV,13,0.011016949152542373
1,25,OTHER,2,0.001694915254237288
1,25,ROOM AIR,987,0.8364406779661017
1,26,IMV,10,0.00847457627118644
1,26,LOW_O2,166,0.14067796610169492
1,26,NIV,10,0.00847457627118644
1,26,OTHER,3,0.002542372881355932
1,26,ROOM AIR,991,0.8398305084745763
1,27,IMV,9,0.007627118644067797
1,27,LOW_O2,170,0.1440677966101695
1,27,NIV,9,0.007627118644067797
1,27,OTHER,2,0.001694915254237288
1,27,ROOM AIR,990,0.8389830508474576
1,28,IMV,8,0.006779661016949152
1,28,LOW_O2,168,0.1423728813559322
1,28,NIV,9,0.007627118644067797
1,28,OTHER,1,8.47457627118644e-4
1,28,ROOM AIR,994,0.8423728813559322
1,29,IMV,7,0.005932203389830509
1,29,LOW_O2,166,0.14067796610169492
1,29,NIV,8,0.006779661016949152
1,29,OTHER,1,8.47457627118644e-4
1,29,ROOM AIR,998,0.8457627118644068
1,30,IMV,7,0.005932203389830509
1,30,LOW_O2,159,0.13474576271186442
1,30,NIV,7,0.005932203389830509
1,30,ROOM AIR,1007,0.8533898305084746
1,31,IMV,6,0.005084745762711864
1,31,LOW_O2,162,0.13728813559322034
1,31,NIV,10,0.00847457627118644
1,31,ROOM AIR,1002,0.8491525423728814
1,32,IMV,5,0.00423728813559322
1,32,LOW_O2,159,0.13474576271186442
1,32,NIV,8,0.006779661016949152
1,32,ROOM AIR,1008,0.8542372881355932
1,33,IMV,4,0.003389830508474576
1,33,LOW_O2,156,0.13220338983050847
1,33,NIV,9,0.007627118644067797
1,33,OTHER,2,0.001694915254237288
1,33,ROOM AIR,1009,0.8550847457627119
1,34,IMV,4,0.003389830508474576
1,34,LOW_O2,155,0.13135593220338984
1,34,NIV,9,0.007627118644067797
1,34,OTHER,2,0.001694915254237288
1,34,ROOM AIR,1010,0.8559322033898306
1,35,IMV,4,0.003389830508474576
1,35,LOW_O2,150,0.1271186440677966
1,35,NIV,10,0.00847457627118644
1,35,OTHER,3,0.002542372881355932
1,35,ROOM AIR,1013,0.8584745762711864
1,36,IMV,4,0.003389830508474576
1,36,LOW_O2,151,0.12796610169491526
1,36,NIV,9,0.007627118644067797
1,36,OTHER,3,0.002542372881355932
1,36,ROOM AIR,1013,0.8584745762711864
1,37,IMV,3,0.002542372881355932
1,37,LOW_O2,138,0.11694915254237288
1,37,NIV,7,0.005932203389830509
1,37,OTHER,3,0.002542372881355932
1,37,ROOM AIR,1029,0.8720338983050847
1,38,IMV,3,0.002542372881355932
1,38,LOW_O2,127,0.10762711864406779
1,38,NIV,8,0.006779661016949152
1,38,OTHER,2,0.001694915254237288
1,38,ROOM AIR,1040,0.8813559322033898
1,39,IMV,2,0.001694915254237288
1,39,LOW_O2,124,0.10508474576271186
1,39,NIV,9,0.007627118644067797
1,39,OTHER,1,8.47457627118644e-4
1,39,ROOM AIR,1044,0.8847457627118644
1,40,IMV,2,0.001694915254237288
1,40,LOW_O2,119,0.10084745762711865
1,40,NIV,10,0.00847457627118644
1,40,OTHER,1,8.47457627118644e-4
1,40,ROOM AIR,1048,0.888135593220339
1,41,IMV,2,0.001694915254237288
1,41,LOW_O2,115,0.09745762711864407
1,41,NIV,9,0.007627118644067797
1,41,OTHER,1,8.47457627118644e-4
1,41,ROOM AIR,1053,0.8923728813559322
1,42,IMV,2,0.001694915254237288
1,42,LOW_O2,114,0.09661016949152543
1,42,NIV,6,0.005084745762711864
1,42,OTHER,1,8.47457627118644e-4
1,42,ROOM AIR,1057,0.8957627118644068
1,43,IMV,2,0.001694915254237288
1,43,LOW_O2,105,0.08898305084745763
1,43,NIV,5,0.00423728813559322
1,43,ROOM AIR,1068,0.9050847457627119
1,44,IMV,2,0.001694915254237288
1,44,LOW_O2,103,0.08728813559322034
1,44,NIV,5,0.00423728813559322
1,44,ROOM AIR,1070,0.9067796610169492
1,45,IMV,2,0.001694915254237288
1,45,LOW_O2,102,0.08644067796610169
1,45,NIV,9,0.007627118644067797
1,45,ROOM AIR,1067,0.9042372881355932
1,46,IMV,1,8.47457627118644e-4
1,46,LOW_O2,107,0.09067796610169492
1,46,NIV,8,0.006779661016949152
1,46,ROOM AIR,1064,0.9016949152542373
1,47,IMV,1,8.47457627118644e-4
1,47,LOW_O2,111,0.0940677966101695
1,47,NIV,9,0.007627118644067797
1,47,OTHER,1,8.47457627118644e-4
1,47,ROOM AIR,1058,0.8966101694915254
1,48,IMV,1,8.47457627118644e-4
1,48,LOW_O2,110,0.09322033898305085
1,48,NIV,8,0.006779661016949152
1,48,OTHER,2,0.001694915254237288
1,48,ROOM AIR,1059,0.8974576271186441
1,49,IMV,1,8.47457627118644e-4
1,49,LOW_O2,102,0.08644067796610169
1,49,NIV,8,0.006779661016949152
1,49,OTHER,1,8.47457627118644e-4
1,49,ROOM AIR,1068,0.9050847457627119
1,50,IMV,1,8.47457627118644e-4
1,50,LOW_O2,94,0.07966101694915254
1,50,NIV,8,0.006779661016949152
1,50,OTHER,1,8.47457627118644e-4
1,50,ROOM AIR,1076,0.911864406779661
1,51,LOW_O2,99,0.08389830508474576
1,51,NIV,8,0.006779661016949152
1,51,OTHER,1,8.47457627118644e-4
1,51,ROOM AIR,1072,0.9084745762711864
1,52,IMV,1,8.47457627118644e-4
1,52,LOW_O2,105,0.08898305084745763
1,52,NIV,9,0.007627118644067797
1,52,ROOM AIR,1065,0.902542372881356
1,53,IMV,1,8.47457627118644e-4
