no2_5y_z,pm25_5y_z,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,predicted_expected_rank
-2,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.126951261560631
-1.9,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.12113208080448
-1.8,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.115323813384105
-1.7,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.1095265679667983
-1.6,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.1037404525443617
-1.5,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.097965574440737
-1.4,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.092202040319485
-1.2999999999999998,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.0864499561911116
-1.2,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.080709427420225
-1.1,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.0749805587325225
-1,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.069263454221587
-0.8999999999999999,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.0635582173554963
-0.7999999999999998,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.0578649509832254
-0.7,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.052183757340842
-0.5999999999999999,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.0465147380574678
-0.5,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.0408579941610427
-0.3999999999999999,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.0352136260838214
-0.2999999999999998,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.029581733667647
-0.19999999999999996,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.0239624161689687
-0.09999999999999987,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.0183557722636016
0,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.0127619000512285
0.10000000000000009,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.0071808970596288
0.20000000000000018,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,2.001612860248634
0.30000000000000027,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9960578860138023
0.40000000000000036,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.99051607018981
0.5,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9849875080535515
0.6000000000000001,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9794722943269392
0.7000000000000002,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9739705231794205
0.8000000000000003,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9684822882301773
0.9000000000000004,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.963007682550026
1,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9575467986630102
1.1,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9520997285476835
1.2000000000000002,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.946666563638074
1.3000000000000003,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9412473948243416
1.4000000000000004,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9358423124531121
1.5,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9304514063274998
1.6,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.925074765706809
1.7000000000000002,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9197124793059173
1.8000000000000003,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9143646352943435
1.9000000000000004,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9090313212949896
2,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,1.9037126243825815
