traj_cluster_ra,pct_room_air,pct_low_o2,pct_niv,pct_imv,pct_other,pct_no_arf,pct_hypox,pct_hyper,pct_mixed,pct_vaso,transition_count,n_cluster
1,0.8272579521708846,0.14996517297422798,0.009565823078709079,0.011365219410262363,0.0018458323659159507,0.9929765498026468,0.002507545855583933,0.0028558161133039237,0.0016600882284652889,0.020780125377292777,1.7703389830508474,1180
2,0.04362206364914839,0.7805224230428668,0.13384811708943173,0.03462419917704047,0.007383197041512578,0.9543856450856816,0.029819261419865618,0.00686233658003021,0.008932756914422626,0.05331006823272045,3.076045627376426,1052
3,0.003393618342093283,0.08326780614989861,0.880188718288292,0.030542565078839547,0.0026072921408765467,0.9345279973513223,0.04204775897032653,0.007739105243554194,0.015685138434797002,0.0304597938997641,2.7915407854984893,331
4,0.012557077625570776,0.03678745028722934,0.05910296067167477,0.8900058918839299,0.0015466195315952274,0.6735896302842834,0.2183679481514214,0.012152010605391074,0.0958904109589041,0.2676020032405362,1.010752688172043,372
