no2_5y_z,pm25_5y_z,traj_cluster_ra,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,pred_icu_los_hours
-2,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,52.80306620725049
-1.9,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,52.82324284287666
-1.8,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,52.84342718821771
-1.7,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,52.86361924622111
-1.6,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,52.883819019832465
-1.5,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,52.90402651200149
-1.4,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,52.924241725676765
-1.2999999999999998,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,52.944464663808034
-1.2,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,52.96469532934839
-1.1,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,52.98493372524905
-1,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.00517985446539
-0.8999999999999999,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.025433719951636
-0.7999999999999998,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.04569532466314
-0.7,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.065964671558675
-0.5999999999999999,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.08624176359508
-0.5,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.10652660373339
-0.3999999999999999,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.126819194933475
-0.2999999999999998,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.14711954015635
-0.19999999999999996,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.16742764236642
-0.09999999999999987,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.18774350452621
0,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.20806712960239
0.10000000000000009,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.228398520560496
0.20000000000000018,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.248737680367206
0.30000000000000027,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.269084611992604
0.40000000000000036,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.28943931840486
0.5,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.309801802576324
0.6000000000000001,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.330172067478216
0.7000000000000002,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.35055011608287
0.8000000000000003,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.37093595136605
0.9000000000000004,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.39132957630161
1,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.41173099386757
1.1,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.43214020704084
1.2000000000000002,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.45255721879944
1.3000000000000003,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.47298203212481
1.4000000000000004,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.49341464999651
1.5,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.51385507539825
1.6,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.53430331131261
1.7000000000000002,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.55475936072333
1.8000000000000003,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.57522322661754
1.9000000000000004,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.59569491198049
2,0,1,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,53.6161744198016
