site_name,admit_year,n,death_in_hosp_pct,hospice_discharge_pct,death_or_hospice_pct,any_imv_72h_pct,vaso_any_72h_pct,advanced_cancer_pct,mean_sofa_total
umn,2018,198,0.2222222222222222,0.09595959595959595,0.3181818181818182,0.1919191919191919,0.21212121212121213,0.5757575757575758,4.702020202020202
umn,2019,174,0.22413793103448276,0.05747126436781609,0.28160919540229884,0.1781609195402299,0.21264367816091953,0.5689655172413793,4.764367816091954
umn,2020,180,0.21666666666666667,0.08888888888888889,0.3055555555555556,0.2111111111111111,0.3055555555555556,0.5666666666666667,5.183333333333334
umn,2021,150,0.24,0.06,0.3,0.26,0.37333333333333335,0.5066666666666667,5.6
umn,2022,146,0.22602739726027396,0.08904109589041095,0.3150684931506849,0.2602739726027397,0.3013698630136986,0.678082191780822,5.527397260273973
umn,2023,173,0.2023121387283237,0.10404624277456648,0.3063583815028902,0.27167630057803466,0.43352601156069365,0.5895953757225434,5.9479768786127165
umn,2024,2,0.5,0,0.5,0,0,0.5,5.5
