traj_cluster_ra,median_gcs,mean_gcs,pct_gcs_lt8,pct_gcs_lt13
1,15,14.486832040214184,0.013331876297672386,0.057370779149819695
2,15,14.31686046511628,0.018604651162790697,0.08848837209302325
3,15,13.246147919876734,0.08551617873651772,0.22919876733436056
4,11,11.091003532100562,0.23332640764595886,0.5170371909412009
NA,15,14.04913389906581,0.042847502054952975,0.11989242458864514
