site_name,stratum,variable,level,summary_type,n,denom,prop
umn,1,sex_category,Female,categorical,191,387,0.4935400516795866
umn,1,sex_category,Male,categorical,196,387,0.5064599483204134
umn,2,sex_category,Female,categorical,194,342,0.5672514619883041
umn,2,sex_category,Male,categorical,148,342,0.4327485380116959
umn,3,sex_category,Female,categorical,61,126,0.48412698412698413
umn,3,sex_category,Male,categorical,65,126,0.5158730158730159
umn,4,sex_category,Female,categorical,78,165,0.4727272727272727
umn,4,sex_category,Male,categorical,87,165,0.5272727272727272
umn,NA,sex_category,Female,categorical,3,3,1
umn,1,race_category,American Indian or Alaska Native,categorical,2,387,0.00516795865633075
umn,1,race_category,Asian,categorical,13,387,0.03359173126614987
umn,1,race_category,Black or African American,categorical,14,387,0.03617571059431524
umn,1,race_category,Native Hawaiian or Other Pacific Islander,categorical,1,387,0.002583979328165375
umn,1,race_category,Unknown,categorical,7,387,0.01808785529715762
umn,1,race_category,White,categorical,350,387,0.9043927648578811
umn,2,race_category,American Indian or Alaska Native,categorical,3,342,0.008771929824561403
umn,2,race_category,Asian,categorical,7,342,0.02046783625730994
umn,2,race_category,Black or African American,categorical,10,342,0.029239766081871343
umn,2,race_category,Unknown,categorical,6,342,0.017543859649122806
umn,2,race_category,White,categorical,316,342,0.9239766081871345
umn,3,race_category,Asian,categorical,4,126,0.031746031746031744
umn,3,race_category,Black or African American,categorical,2,126,0.015873015873015872
umn,3,race_category,White,categorical,120,126,0.9523809523809523
umn,4,race_category,American Indian or Alaska Native,categorical,3,165,0.01818181818181818
umn,4,race_category,Asian,categorical,11,165,0.06666666666666667
umn,4,race_category,Black or African American,categorical,10,165,0.06060606060606061
umn,4,race_category,Native Hawaiian or Other Pacific Islander,categorical,1,165,0.006060606060606061
umn,4,race_category,Unknown,categorical,4,165,0.024242424242424242
umn,4,race_category,White,categorical,136,165,0.8242424242424242
umn,NA,race_category,White,categorical,3,3,1
umn,1,ethnicity_category,Hispanic,categorical,2,387,0.00516795865633075
umn,1,ethnicity_category,Non-Hispanic,categorical,385,387,0.9948320413436692
umn,2,ethnicity_category,Hispanic,categorical,5,342,0.014619883040935672
umn,2,ethnicity_category,Non-Hispanic,categorical,337,342,0.9853801169590644
umn,3,ethnicity_category,Non-Hispanic,categorical,126,126,1
umn,4,ethnicity_category,Hispanic,categorical,1,165,0.006060606060606061
umn,4,ethnicity_category,Non-Hispanic,categorical,164,165,0.9939393939393939
umn,NA,ethnicity_category,Non-Hispanic,categorical,3,3,1
umn,1,device_t0,FACE MASK,categorical,16,387,0.041343669250646
umn,1,device_t0,HIGH FLOW NC,categorical,1,387,0.002583979328165375
umn,1,device_t0,IMV,categorical,19,387,0.04909560723514212
umn,1,device_t0,NASAL CANNULA,categorical,105,387,0.2713178294573643
umn,1,device_t0,NIPPV,categorical,8,387,0.020671834625323
umn,1,device_t0,ROOM AIR,categorical,209,387,0.5400516795865633
umn,1,device_t0,UNK,categorical,13,387,0.03359173126614987
umn,1,device_t0,NA,categorical,16,387,0.041343669250646
umn,2,device_t0,FACE MASK,categorical,53,342,0.15497076023391812
umn,2,device_t0,HIGH FLOW NC,categorical,12,342,0.03508771929824561
umn,2,device_t0,IMV,categorical,13,342,0.038011695906432746
umn,2,device_t0,NASAL CANNULA,categorical,146,342,0.4269005847953216
umn,2,device_t0,NIPPV,categorical,70,342,0.2046783625730994
umn,2,device_t0,ROOM AIR,categorical,25,342,0.07309941520467836
umn,2,device_t0,TRACH COLLAR,categorical,4,342,0.011695906432748537
umn,2,device_t0,UNK,categorical,15,342,0.043859649122807015
umn,2,device_t0,NA,categorical,4,342,0.011695906432748537
umn,3,device_t0,FACE MASK,categorical,21,126,0.16666666666666666
umn,3,device_t0,HIGH FLOW NC,categorical,25,126,0.1984126984126984
umn,3,device_t0,IMV,categorical,2,126,0.015873015873015872
umn,3,device_t0,NASAL CANNULA,categorical,16,126,0.12698412698412698
umn,3,device_t0,NIPPV,categorical,56,126,0.4444444444444444
umn,3,device_t0,OTHER,categorical,1,126,0.007936507936507936
umn,3,device_t0,ROOM AIR,categorical,1,126,0.007936507936507936
umn,3,device_t0,UNK,categorical,4,126,0.031746031746031744
umn,4,device_t0,CPAP,categorical,1,165,0.006060606060606061
umn,4,device_t0,FACE MASK,categorical,7,165,0.04242424242424243
umn,4,device_t0,HIGH FLOW NC,categorical,3,165,0.01818181818181818
