site_name,stratum,variable,level,summary_type,n,denom,prop
umn,Q1,sex_category,Female,categorical,126,256,0.4921875
umn,Q1,sex_category,Male,categorical,130,256,0.5078125
umn,Q2,sex_category,Female,categorical,134,256,0.5234375
umn,Q2,sex_category,Male,categorical,122,256,0.4765625
umn,Q3,sex_category,Female,categorical,141,256,0.55078125
umn,Q3,sex_category,Male,categorical,115,256,0.44921875
umn,Q4,sex_category,Female,categorical,126,255,0.49411764705882355
umn,Q4,sex_category,Male,categorical,129,255,0.5058823529411764
umn,Q1,race_category,American Indian or Alaska Native,categorical,2,256,0.0078125
umn,Q1,race_category,Asian,categorical,4,256,0.015625
umn,Q1,race_category,Black or African American,categorical,3,256,0.01171875
umn,Q1,race_category,Unknown,categorical,2,256,0.0078125
umn,Q1,race_category,White,categorical,245,256,0.95703125
umn,Q2,race_category,American Indian or Alaska Native,categorical,2,256,0.0078125
umn,Q2,race_category,Asian,categorical,8,256,0.03125
umn,Q2,race_category,Black or African American,categorical,7,256,0.02734375
umn,Q2,race_category,Native Hawaiian or Other Pacific Islander,categorical,1,256,0.00390625
umn,Q2,race_category,Unknown,categorical,7,256,0.02734375
umn,Q2,race_category,White,categorical,231,256,0.90234375
umn,Q3,race_category,American Indian or Alaska Native,categorical,1,256,0.00390625
umn,Q3,race_category,Asian,categorical,7,256,0.02734375
umn,Q3,race_category,Black or African American,categorical,9,256,0.03515625
umn,Q3,race_category,Native Hawaiian or Other Pacific Islander,categorical,1,256,0.00390625
umn,Q3,race_category,Unknown,categorical,4,256,0.015625
umn,Q3,race_category,White,categorical,234,256,0.9140625
umn,Q4,race_category,American Indian or Alaska Native,categorical,3,255,0.011764705882352941
umn,Q4,race_category,Asian,categorical,16,255,0.06274509803921569
umn,Q4,race_category,Black or African American,categorical,17,255,0.06666666666666667
umn,Q4,race_category,Unknown,categorical,4,255,0.01568627450980392
umn,Q4,race_category,White,categorical,215,255,0.8431372549019608
umn,Q1,ethnicity_category,Non-Hispanic,categorical,256,256,1
umn,Q2,ethnicity_category,Hispanic,categorical,1,256,0.00390625
umn,Q2,ethnicity_category,Non-Hispanic,categorical,255,256,0.99609375
umn,Q3,ethnicity_category,Hispanic,categorical,4,256,0.015625
