pm25_5y_z,no2_5y_z,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,predicted_expected_rank
-2,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.10012741560399
-1.9,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1048796270988084
-1.8,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.109639471654992
-1.7,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1144068830577023
-1.6,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1191817947394345
-1.5,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.123964139779384
-1.4,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.128753850902833
-1.2999999999999998,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1335508604804336
-1.2,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.138355100527553
-1.1,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.143166502703568
-1,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1479849983111468
-0.8999999999999999,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1528105182955213
-0.7999999999999998,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.15764299324375
-0.7,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.162482353383967
-0.5999999999999999,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1673285285846307
-0.5,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1721814483537614
-0.3999999999999999,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.177041041838173
-0.2999999999999998,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.181907237822741
-0.19999999999999996,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1867799647295887
-0.09999999999999987,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1916591506173644
0,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1965447231804744
0.10000000000000009,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2014366097483373
0.20000000000000018,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2063347372846467
0.30000000000000027,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2112390323866404
0.40000000000000036,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2161494212843897
0.5,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2210658298401
0.6000000000000001,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2259881835474307
0.7000000000000002,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.230916407530823
0.8000000000000003,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2358504265448986
0.9000000000000004,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.240790164973791
1,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.245735546830592
1.1,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2506864957567823
1.2000000000000002,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.255642935021701
1.3000000000000003,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.260604787522049
1.4000000000000004,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2655719757814277
1.5,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2705444219499116
1.6,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.275522047803664
1.7000000000000002,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2805047747445917
1.8000000000000003,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2854925238000354
1.9000000000000004,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.290485215622548
2,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2954827704896363
