no2_5y_z,pm25_5y_z,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,predicted_expected_rank
-2,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1400017229464767
-1.9,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1428067497940977
-1.8,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1456141883833997
-1.7,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1484240250593247
-1.6,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1512362461255408
-1.5,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1540508378443626
-1.4,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.156867786436677
-1.2999999999999998,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.159687078081946
-1.2,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.162508698918126
-1.1,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1653326350415947
-1,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1681588725071586
-0.8999999999999999,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1709873973279334
-0.7999999999999998,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1738181954753517
-0.7,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.176651252879087
-0.5999999999999999,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.179486555426976
-0.5,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1823240889650184
-0.3999999999999999,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.185163839297302
-0.2999999999999998,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.188005792185923
-0.19999999999999996,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.190849933350988
-0.09999999999999987,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.193696248470539
0,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1965447231804744
0.10000000000000009,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.1993953430745528
0.20000000000000018,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2022480937043176
0.30000000000000027,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.205102960579021
0.40000000000000036,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.207959929165636
0.5,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.21081898488874
0.6000000000000001,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2136801131305273
0.7000000000000002,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.216543299230735
0.8000000000000003,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.219408528486574
0.9000000000000004,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.222275786152732
1,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2251450574413054
1.1,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.228016327521728
1.2000000000000002,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2308895815207808
1.3000000000000003,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.233764804522523
1.4000000000000004,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2366419815682272
1.5,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2395210976563886
1.6,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.242402137742661
1.7000000000000002,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.245285086739794
1.8000000000000003,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2481699295176556
1.9000000000000004,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2510566509031293
2,0,69.5229716520039,Female,White,2020,7.367546432062561,FALSE,2.2539452356801384
