traj_cluster_ra,h,arf,n,prop
2,24,NO_ARF,139,0.9858156028368794
2,25,ARF_MIXED,2,0.014184397163120567
2,25,NO_ARF,139,0.9858156028368794
2,26,ARF_MIXED,1,0.0070921985815602835
2,26,NO_ARF,140,0.9929078014184397
2,27,ARF_MIXED,1,0.0070921985815602835
2,27,NO_ARF,140,0.9929078014184397
2,28,ARF_MIXED,1,0.0070921985815602835
2,28,NO_ARF,140,0.9929078014184397
2,29,ARF_MIXED,1,0.0070921985815602835
2,29,NO_ARF,140,0.9929078014184397
2,30,ARF_MIXED,1,0.0070921985815602835
2,30,NO_ARF,140,0.9929078014184397
2,31,ARF_MIXED,1,0.0070921985815602835
2,31,NO_ARF,140,0.9929078014184397
2,32,ARF_MIXED,1,0.0070921985815602835
2,32,NO_ARF,140,0.9929078014184397
2,33,ARF_MIXED,1,0.0070921985815602835
2,33,NO_ARF,140,0.9929078014184397
2,34,ARF_HYPOX,1,0.0070921985815602835
2,34,ARF_MIXED,1,0.0070921985815602835
2,34,NO_ARF,139,0.9858156028368794
2,35,ARF_HYPOX,1,0.0070921985815602835
2,35,ARF_MIXED,1,0.0070921985815602835
2,35,NO_ARF,139,0.9858156028368794
2,36,ARF_HYPOX,1,0.0070921985815602835
2,36,ARF_MIXED,1,0.0070921985815602835
2,36,NO_ARF,139,0.9858156028368794
2,37,ARF_HYPOX,1,0.0070921985815602835
2,37,ARF_MIXED,2,0.014184397163120567
2,37,NO_ARF,138,0.9787234042553191
2,38,ARF_HYPOX,1,0.0070921985815602835
2,38,ARF_MIXED,2,0.014184397163120567
2,38,NO_ARF,138,0.9787234042553191
2,39,ARF_HYPOX,1,0.0070921985815602835
2,39,ARF_MIXED,2,0.014184397163120567
2,39,NO_ARF,138,0.9787234042553191
2,40,ARF_HYPOX,1,0.0070921985815602835
2,40,ARF_MIXED,1,0.0070921985815602835
2,40,NO_ARF,139,0.9858156028368794
2,41,ARF_MIXED,1,0.0070921985815602835
2,41,NO_ARF,140,0.9929078014184397
2,42,ARF_MIXED,1,0.0070921985815602835
2,42,NO_ARF,140,0.9929078014184397
2,43,ARF_MIXED,1,0.0070921985815602835
2,43,NO_ARF,140,0.9929078014184397
2,44,NO_ARF,141,1
2,45,NO_ARF,141,1
2,46,NO_ARF,141,1
2,47,ARF_HYPOX,1,0.0070921985815602835
2,47,NO_ARF,140,0.9929078014184397
2,48,ARF_HYPOX,1,0.0070921985815602835
2,48,NO_ARF,140,0.9929078014184397
2,49,ARF_HYPOX,1,0.0070921985815602835
2,49,NO_ARF,140,0.9929078014184397
2,50,ARF_HYPOX,1,0.0070921985815602835
2,50,NO_ARF,140,0.9929078014184397
2,51,ARF_HYPOX,1,0.0070921985815602835
2,51,NO_ARF,140,0.9929078014184397
2,52,ARF_HYPOX,1,0.0070921985815602835
2,52,NO_ARF,140,0.9929078014184397
2,53,ARF_HYPOX,1,0.0070921985815602835
2,53,NO_ARF,140,0.9929078014184397
2,54,NO_ARF,141,1
2,55,NO_ARF,141,1
2,56,NO_ARF,141,1
2,57,NO_ARF,141,1
2,58,NO_ARF,141,1
2,59,NO_ARF,141,1
2,60,NO_ARF,141,1
2,61,NO_ARF,141,1
2,62,NO_ARF,141,1
2,63,NO_ARF,141,1
2,64,NO_ARF,141,1
2,65,NO_ARF,141,1
2,66,NO_ARF,141,1
2,67,NO_ARF,141,1
2,68,NO_ARF,141,1
2,69,NO_ARF,141,1
2,70,NO_ARF,141,1
2,71,ARF_HYPOX,1,0.0070921985815602835
2,71,NO_ARF,140,0.9929078014184397
2,72,ARF_HYPOX,1,0.0070921985815602835
2,72,NO_ARF,140,0.9929078014184397
3,0,ARF_HYPER,1,0.05
3,0,ARF_MIXED,2,0.1
3,0,NO_ARF,17,0.85
3,1,ARF_HYPER,1,0.05
3,1,ARF_MIXED,2,0.1
3,1,NO_ARF,17,0.85
3,2,ARF_HYPER,1,0.05
3,2,ARF_MIXED,2,0.1
3,2,NO_ARF,17,0.85
3,3,ARF_HYPER,1,0.05
3,3,ARF_MIXED,2,0.1
3,3,NO_ARF,17,0.85
3,4,ARF_MIXED,3,0.15
3,4,NO_ARF,17,0.85
3,5,ARF_HYPOX,1,0.05
3,5,ARF_MIXED,3,0.15
3,5,NO_ARF,16,0.8
3,6,ARF_HYPOX,1,0.05
3,6,ARF_MIXED,3,0.15
3,6,NO_ARF,16,0.8
3,7,ARF_HYPOX,1,0.05
3,7,ARF_MIXED,2,0.1
3,7,NO_ARF,17,0.85
3,8,ARF_HYPOX,2,0.1
3,8,ARF_MIXED,2,0.1
3,8,NO_ARF,16,0.8
3,9,ARF_HYPOX,2,0.1
3,9,ARF_MIXED,2,0.1
3,9,NO_ARF,16,0.8
3,10,ARF_HYPOX,2,0.1
3,10,ARF_MIXED,2,0.1
3,10,NO_ARF,16,0.8
3,11,ARF_HYPOX,2,0.1
3,11,ARF_MIXED,2,0.1
3,11,NO_ARF,16,0.8
3,12,ARF_HYPOX,1,0.05
3,12,ARF_MIXED,2,0.1
3,12,NO_ARF,17,0.85
3,13,ARF_HYPOX,1,0.05
3,13,ARF_MIXED,2,0.1
3,13,NO_ARF,17,0.85
3,14,ARF_HYPOX,1,0.05
3,14,ARF_MIXED,2,0.1
3,14,NO_ARF,17,0.85
3,15,ARF_HYPOX,1,0.05
3,15,ARF_MIXED,2,0.1
3,15,NO_ARF,17,0.85
3,16,ARF_HYPOX,1,0.05
3,16,ARF_MIXED,2,0.1
3,16,NO_ARF,17,0.85
3,17,ARF_HYPOX,1,0.05
3,17,ARF_MIXED,2,0.1
3,17,NO_ARF,17,0.85
3,18,ARF_HYPOX,1,0.05
3,18,ARF_MIXED,2,0.1
3,18,NO_ARF,17,0.85
3,19,ARF_HYPOX,1,0.05
3,19,ARF_MIXED,2,0.1
3,19,NO_ARF,17,0.85
3,20,ARF_MIXED,1,0.05
3,20,NO_ARF,19,0.95
3,21,ARF_HYPOX,1,0.05
3,21,ARF_MIXED,2,0.1
3,21,NO_ARF,17,0.85
3,22,ARF_HYPOX,2,0.1
3,22,ARF_MIXED,2,0.1
3,22,NO_ARF,16,0.8
3,23,ARF_HYPOX,2,0.1
3,23,ARF_MIXED,2,0.1
3,23,NO_ARF,16,0.8
3,24,ARF_HYPOX,2,0.1
3,24,ARF_MIXED,2,0.1
3,24,NO_ARF,16,0.8
3,25,ARF_HYPOX,2,0.1
3,25,ARF_MIXED,2,0.1
3,25,NO_ARF,16,0.8
3,26,ARF_HYPOX,2,0.1
3,26,ARF_MIXED,2,0.1
3,26,NO_ARF,16,0.8
3,27,ARF_HYPOX,2,0.1
3,27,ARF_MIXED,2,0.1
3,27,NO_ARF,16,0.8
3,28,ARF_HYPOX,1,0.05
3,28,ARF_MIXED,2,0.1
3,28,NO_ARF,17,0.85
3,29,ARF_MIXED,2,0.1
3,29,NO_ARF,18,0.9
3,30,ARF_MIXED,2,0.1
