pm25_5y_z,no2_5y_z,traj_cluster_ra,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,pred_icu_los_hours
-2,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,96.85819874279206
-1.9,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,96.24973674364679
-1.8,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,95.64509709521083
-1.7,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,95.04425578551917
-1.6,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,94.44718895346047
-1.5,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,93.85387288781051
-1.4,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,93.26428402629875
-1.2999999999999998,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,92.67839895468047
-1.2,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,92.09619440579101
-1.1,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,91.51764725862976
-1,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,90.94273453744982
-0.8999999999999999,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,90.37143341082721
-0.7999999999999998,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,89.80372119077501
-0.7,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,89.23957533182424
-0.5999999999999999,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,88.67897343013631
-0.5,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,88.12189322262086
-0.3999999999999999,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,87.56831258603638
-0.2999999999999998,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,87.01820953611939
-0.19999999999999996,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,86.47156222671863
-0.09999999999999987,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,85.9283489489103
0,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,85.38854813015553
0.10000000000000009,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,84.8521383334266
0.20000000000000018,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,84.3190982563629
0.30000000000000027,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,83.78940673043228
0.40000000000000036,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,83.26304272007339
0.5,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,82.73998532187956
0.6000000000000001,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,82.22021376375196
0.7000000000000002,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,81.70370740408185
0.8000000000000003,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,81.19044573093781
0.9000000000000004,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,80.68040836123713
1,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,80.17357503994343
1.1,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,79.66992563926904
1.2000000000000002,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,79.16944015785974
1.3000000000000003,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,78.67209872001857
1.4000000000000004,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,78.17788157490071
1.5,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,77.68676909573595
1.6,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,77.19874177905582
1.7000000000000002,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,76.71378024390577
1.8000000000000003,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,76.23186523108224
1.9000000000000004,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,75.7529776023742
2,0,1,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,75.2770983397858
