vif
1.3058140362052493
1.1568760167451606
1.304896273254046
1.0829678060808856
1.0744040990887413
1.3067353057208027
1.2934946943775694
2.132214543723024
2.2871083517248745
1
1
3
1
1
5
1
1
1
1.142722204302187
1.0755817108640147
1.0453522663380013
1.0406573913065171
1.036534658894116
1.0271142687517223
1.137319082042313
1.4602104450123017
1.512318865757111
