pm25_5y_z,no2_5y_z,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,predicted_expected_rank
-2,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.9868773930469292
-1.9,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.9812836208439493
-1.8,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.975703266154895
-1.7,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.97013636869674
-1.6,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.9645829685729175
-1.5,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.959043106302298
-1.4,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.953516822847023
-1.2999999999999998,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.9480041596390931
-1.2,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.9425051586059154
-1.1,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.9370198621945138
-1,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.9315483133946088
-0.8999999999999999,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.9260905557603936
-0.7999999999999998,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.920646633431209
-0.7,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.915216591150839
-0.5999999999999999,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.9098004742856163
-0.5,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.904398328841272
-0.3999999999999999,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.899010201478442
-0.2999999999999998,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8936361395270402
-0.19999999999999996,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8882761909992132
-0.09999999999999987,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8829304046010968
0,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.87759882974321
0.10000000000000009,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8722815165496929
0.20000000000000018,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8669785158661303
0.30000000000000027,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8616898792661585
0.40000000000000036,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8564156590567893
0.5,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.851155908282395
0.6000000000000001,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8459106807275487
0.7000000000000002,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.840680030918469
0.8000000000000003,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8354640141232825
0.9000000000000004,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8302626863509623
1,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8250761043491448
1.1,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8199043256005936
1.2000000000000002,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8147474083185176
1.3000000000000003,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8096054114406024
1.4000000000000004,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.8044783946219773
1.5,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.7993664182268718
1.6,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.794269543319174
1.7000000000000002,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.7891878316518361
1.8000000000000003,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.7841213456550917
1.9000000000000004,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.7790701484236768
2,0,68.35561497326204,Male,White,2021,7.475935828877005,FALSE,1.774034303702841
