traj_cluster_ra,n,age_mean,age_sd,male_pct,death_pct,icu_los_median,imv72_pct,imv72_median,vaso_any_72h_pct,vaso_hours_72h_mean,vaso_mean_72h,pm25_5y_mean,no2_5y_mean,charlson_mean,charlson_median,sofa_total_mean,sofa_resp_mean,sofa_cv_mean,sofa_renal_mean,sofa_liver_mean,sofa_coag_mean,sofa_cns_mean,metastatic_pct,pleural_effusion_pct,cachexia_pct,advanced_cancer_pct,t_imv_median,t_arf_median
1,177,67.31638418079096,11.327832398635076,0.5706214689265536,0.07909604519774012,43.15,0.04519774011299435,0,0.2033898305084746,2.92090395480226,0.2033898305084746,6.297021398858399,3.165157412195902,7.790960451977401,8,2.76271186440678,0.7457627118644068,0.8700564971751412,0.2598870056497175,0.07344632768361582,0.21468926553672316,0.5988700564971752,0.6892655367231638,0.03954802259887006,0.011299435028248588,0.7005649717514124,0,12.5
2,141,69.1063829787234,9.873269922703692,0.46808510638297873,0.20567375886524822,56.86666666666667,0.0851063829787234,0,0.23404255319148937,2.0354609929078014,0.23404255319148937,6.0066809028388475,3.020555411502977,7,8,3.0921985815602837,0.8865248226950354,0.9929078014184397,0.4397163120567376,0.028368794326241134,0.2127659574468085,0.5319148936170213,0.45390070921985815,0.1347517730496454,0.04964539007092199,0.49645390070921985,0,1
3,20,69.5,8.319286406645073,0.55,0.4,80.07499999999999,0.3,0,0.3,6.35,0.3,6.554380105584841,3.660554009794828,7.15,7,5.3,2.3,1.2,0.25,0.15,0.4,1,0.4,0.05,0.15,0.45,0,0
4,27,69.55555555555556,11.178046249176013,0.48148148148148145,0.7407407407407407,163.6,1,33,0.8148148148148148,29.74074074074074,0.8148148148148148,6.583004764263635,2.7183031905487236,8.37037037037037,9,9.74074074074074,2.925925925925926,2.7777777777777777,0.6666666666666666,0.5185185185185185,0.5185185185185185,2.3333333333333335,0.7037037037037037,0.18518518518518517,0.14814814814814814,0.7407407407407407,0,3
