traj_cluster_ra,pct_room_air,pct_low_o2,pct_niv,pct_imv,pct_other,pct_no_arf,pct_hypox,pct_hyper,pct_mixed,pct_vaso,transition_count,n_cluster
1,0.10373104853374217,0.15057934686120308,0.05102866818656416,0.6896163366820612,0.005044599736429465,0.659184495481368,0.2572081073365687,0.01446118591109776,0.06914621127096526,0.2506540382216418,1.8055952041107621,3503
2,0.059828255980372,0.11464322224493977,0.7843181353506441,0.039611531384175086,0.0015988550398691468,0.927883868329585,0.053469638110815794,0.005213657738703704,0.013432835820895526,0.039169903905131996,2.366865671641791,3350
3,0.007666872570037408,0.013738599614839555,0.012655790123905324,0.9647941571890556,0.0011445805021619833,0.8863522401075542,0.07615638966607316,0.011096980487627632,0.026394389738744944,0.18512772064968566,0.513262599469496,3770
4,0.1259002801048876,0.755845632503665,0.10306710061099283,0.013934978616850299,0.0012520081636042493,0.9738930746701502,0.012995972494147173,0.00692437168034186,0.00618658115536082,0.048588776002325106,3.0582886453718814,4289
5,0.8009732023430653,0.12381808957151423,0.029754162630875002,0.044882616115492796,5.719293390526257e-4,0.9879295235459619,0.007974724413080593,0.00239380102393801,0.0017019510170194962,0.03057054563903874,2.1835016835016834,2970
