traj_cluster_ra,mortality,sofa,imv_rate,icu_los,severity_rank
1,0.33571224664573224,10.3739651727091,0.9980017128175849,128.81666666666666,4
2,0.30955223880597016,5.329850746268655,0.13522388059701493,92,3
3,0.5183023872679046,10.408488063660473,1,141.8,5
4,0.21403590580554907,4.6546980648169765,0.09536022382839823,48.583333333333336,1
5,0.13400673400673402,4.2983164983165,0.22188552188552188,36.075,2
