traj_cluster_ra,low,high,risk_diff,risk_ratio
1,0.36094423387275915,0.3208020273682551,-0.04014220650450406,0.8887855720153849
2,0.2584916685747138,0.262200292714998,0.0037086241402842224,1.0143471708807215
3,0.526241927309802,0.5113392622662098,-0.014902665043592167,0.9716809621768908
4,0.15257750764642689,0.14296923385946558,-0.009608273786961302,0.9370269318514044
5,0.10256424070064574,0.09742252173357722,-0.005141718967068512,0.9498683075900143
