site_name,stratum,pooled_cluster_label,variable,level,summary_type,n,denom,prop,pooled_cluster
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,device_t0,,categorical,168,14426,0.011645639816997089,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,ethnicity_category,Hispanic,categorical,960,14620,0.06566347469220246,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,ethnicity_category,Non-Hispanic,categorical,12995,14620,0.8888508891928865,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,ethnicity_category,Unknown,categorical,655,13269,0.04936317733062024,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,ethnicity_category,,categorical,10,1521,0.006574621959237344,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,hospice_discharge,0,categorical,14136,14620,0.9668946648426813,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,hospice_discharge,1,categorical,484,14620,0.03310533515731874,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,malignant_pleural_effusion_poa,0,categorical,14219,14620,0.9725718194254446,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,malignant_pleural_effusion_poa,1,categorical,401,14620,0.027428180574555403,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,metastatic_cancer_poa,0,categorical,13727,14620,0.9389192886456909,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,metastatic_cancer_poa,1,categorical,893,14620,0.06108071135430917,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,American Indian or Alaska Native,categorical,85,12905,0.0065865943432778,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Asian,categorical,601,14620,0.04110807113543092,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Black or African American,categorical,4050,14620,0.2770177838577291,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Native Hawaiian or Other Pacific Islander,categorical,42,11863,0.003540419792632555,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Other,categorical,755,14620,0.051641586867305064,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Unknown,categorical,999,14620,0.06833105335157319,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,White,categorical,8092,14620,0.5534883720930233,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,severity_rank,4,categorical,10249,10249,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,severity_rank,5,categorical,4371,4371,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sex_category,Female,categorical,5939,14620,0.40622435020519837,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sex_category,Male,categorical,8678,14620,0.5935704514363885,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sex_category,Unknown,categorical,3,4868,6.162695152013147e-4,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,1,categorical,3503,3503,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,2,categorical,6861,6861,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,3,categorical,783,783,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,4,categorical,2108,2108,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,5,categorical,1365,1365,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,vaso_any_72h,0,categorical,3517,14620,0.2405608755129959,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,vaso_any_72h,1,categorical,11103,14620,0.7594391244870041,5
