pooled_cluster,pooled_cluster_label,h,arf,n,prop
1,Cluster 1: Room air / No ARF,9,No ARF,15556,0.954824453719617
1,Cluster 1: Room air / No ARF,10,Hypercapnic ARF,148,0.009084213110729192
1,Cluster 1: Room air / No ARF,10,Hypoxemic ARF,377,0.023140191505033145
1,Cluster 1: Room air / No ARF,10,Mixed ARF,106,0.006506260741468205
1,Cluster 1: Room air / No ARF,10,No ARF,15661,0.9612693346427694
1,Cluster 1: Room air / No ARF,11,Hypercapnic ARF,127,0.007795236926098699
1,Cluster 1: Room air / No ARF,11,Hypoxemic ARF,339,0.02080775840903511
1,Cluster 1: Room air / No ARF,11,Mixed ARF,83,0.005094524920206236
1,Cluster 1: Room air / No ARF,11,No ARF,15743,0.96630247974466
1,Cluster 1: Room air / No ARF,12,Hypercapnic ARF,111,0.0068131598330468945
1,Cluster 1: Room air / No ARF,12,Hypoxemic ARF,332,0.020378099680824945
1,Cluster 1: Room air / No ARF,12,Mixed ARF,77,0.0047262460103118095
1,Cluster 1: Room air / No ARF,12,No ARF,15772,0.9680824944758164
1,Cluster 1: Room air / No ARF,13,Hypercapnic ARF,98,0.006015222194942303
1,Cluster 1: Room air / No ARF,13,Hypoxemic ARF,295,0.018107046403142646
1,Cluster 1: Room air / No ARF,13,Mixed ARF,76,0.004664866191996072
1,Cluster 1: Room air / No ARF,13,No ARF,15823,0.971212865209919
1,Cluster 1: Room air / No ARF,14,Hypercapnic ARF,85,0.005217284556837711
1,Cluster 1: Room air / No ARF,14,Hypoxemic ARF,271,0.01663393076356494
1,Cluster 1: Room air / No ARF,14,Mixed ARF,71,0.004357967100417383
1,Cluster 1: Room air / No ARF,14,No ARF,15865,0.97379081757918
1,Cluster 1: Room air / No ARF,15,Hypercapnic ARF,71,0.004357967100417383
1,Cluster 1: Room air / No ARF,15,Hypoxemic ARF,248,0.015222194942302971
1,Cluster 1: Room air / No ARF,15,Mixed ARF,67,0.004112447827154432
1,Cluster 1: Room air / No ARF,15,No ARF,15906,0.9763073901301252
1,Cluster 1: Room air / No ARF,16,Hypercapnic ARF,67,0.004112447827154432
1,Cluster 1: Room air / No ARF,16,Hypoxemic ARF,244,0.01497667566904002
1,Cluster 1: Room air / No ARF,16,Mixed ARF,60,0.003682789098944267
1,Cluster 1: Room air / No ARF,16,No ARF,15921,0.9772280874048613
1,Cluster 1: Room air / No ARF,17,Hypercapnic ARF,61,0.003744168917260005
1,Cluster 1: Room air / No ARF,17,Hypoxemic ARF,230,0.014117358212619691
1,Cluster 1: Room air / No ARF,17,Mixed ARF,55,0.003375890007365578
1,Cluster 1: Room air / No ARF,17,No ARF,15946,0.9787625828627547
1,Cluster 1: Room air / No ARF,18,Hypercapnic ARF,56,0.003437269825681316
1,Cluster 1: Room air / No ARF,18,Hypoxemic ARF,203,0.01246010311809477
1,Cluster 1: Room air / No ARF,18,Mixed ARF,53,0.0032531303707341026
1,Cluster 1: Room air / No ARF,18,No ARF,15980,0.9808494966854898
1,Cluster 1: Room air / No ARF,19,Hypercapnic ARF,52,0.0031917505524183647
1,Cluster 1: Room air / No ARF,19,Hypoxemic ARF,184,0.011293886570095753
1,Cluster 1: Room air / No ARF,19,Mixed ARF,44,0.0027007120058924624
1,Cluster 1: Room air / No ARF,19,No ARF,16012,0.9828136508715934
1,Cluster 1: Room air / No ARF,20,Hypercapnic ARF,48,0.0029462312791554137
1,Cluster 1: Room air / No ARF,20,Hypoxemic ARF,178,0.010925607660201326
1,Cluster 1: Room air / No ARF,20,Mixed ARF,38,0.002332433095998036
1,Cluster 1: Room air / No ARF,20,No ARF,16028,0.9837957279646452
1,Cluster 1: Room air / No ARF,21,Hypercapnic ARF,44,0.0027007120058924624
1,Cluster 1: Room air / No ARF,21,Hypoxemic ARF,154,0.009452492020623619
1,Cluster 1: Room air / No ARF,21,Mixed ARF,30,0.0018413945494721335
1,Cluster 1: Room air / No ARF,21,No ARF,16064,0.9860054014240118
1,Cluster 1: Room air / No ARF,22,Hypercapnic ARF,48,0.0029462312791554137
1,Cluster 1: Room air / No ARF,22,Hypoxemic ARF,149,0.00914559292904493
1,Cluster 1: Room air / No ARF,22,Mixed ARF,27,0.0016572550945249203
1,Cluster 1: Room air / No ARF,22,No ARF,16068,0.9862509206972747
1,Cluster 1: Room air / No ARF,23,Hypercapnic ARF,44,0.0027007120058924624
1,Cluster 1: Room air / No ARF,23,Hypoxemic ARF,130,0.007979376381045912
1,Cluster 1: Room air / No ARF,23,Mixed ARF,30,0.0018413945494721335
1,Cluster 1: Room air / No ARF,23,No ARF,16088,0.9874785170635895
1,Cluster 1: Room air / No ARF,24,Hypercapnic ARF,45,0.0027620918242082003
1,Cluster 1: Room air / No ARF,24,Hypoxemic ARF,116,0.007120058924625583
1,Cluster 1: Room air / No ARF,24,Mixed ARF,25,0.0015344954578934446
1,Cluster 1: Room air / No ARF,24,No ARF,16106,0.9885833537932728
1,Cluster 1: Room air / No ARF,25,Hypercapnic ARF,43,0.002639332187576725
1,Cluster 1: Room air / No ARF,25,Hypoxemic ARF,110,0.006751780014731156
1,Cluster 1: Room air / No ARF,25,Mixed ARF,27,0.0016572550945249203
1,Cluster 1: Room air / No ARF,25,No ARF,16112,0.9889516327031672
1,Cluster 1: Room air / No ARF,26,Hypercapnic ARF,42,0.002577952369260987
1,Cluster 1: Room air / No ARF,26,Hypoxemic ARF,94,0.005769702921679352
1,Cluster 1: Room air / No ARF,26,Mixed ARF,25,0.0015344954578934446
1,Cluster 1: Room air / No ARF,26,No ARF,16131,0.9901178492511662
1,Cluster 1: Room air / No ARF,27,Hypercapnic ARF,38,0.002332433095998036
1,Cluster 1: Room air / No ARF,27,Hypoxemic ARF,83,0.005094524920206236
1,Cluster 1: Room air / No ARF,27,Mixed ARF,25,0.0015344954578934446
1,Cluster 1: Room air / No ARF,27,No ARF,16146,0.9910385465259023
1,Cluster 1: Room air / No ARF,28,Hypercapnic ARF,29,0.0017800147311563957
1,Cluster 1: Room air / No ARF,28,Hypoxemic ARF,80,0.004910385465259023
1,Cluster 1: Room air / No ARF,28,Mixed ARF,27,0.0016572550945249203
1,Cluster 1: Room air / No ARF,28,No ARF,16156,0.9916523447090596
1,Cluster 1: Room air / No ARF,29,Hypercapnic ARF,25,0.0015344954578934446
1,Cluster 1: Room air / No ARF,29,Hypoxemic ARF,70,0.004296587282101645
1,Cluster 1: Room air / No ARF,29,Mixed ARF,25,0.0015344954578934446
1,Cluster 1: Room air / No ARF,29,No ARF,16172,0.9926344218021115
1,Cluster 1: Room air / No ARF,30,Hypercapnic ARF,26,0.0015958752762091823
1,Cluster 1: Room air / No ARF,30,Hypoxemic ARF,75,0.004603486373680334
1,Cluster 1: Room air / No ARF,30,Mixed ARF,20,0.0012275963663147557
1,Cluster 1: Room air / No ARF,30,No ARF,16171,0.9925730419837957
1,Cluster 1: Room air / No ARF,31,Hypercapnic ARF,21,0.0012889761846304935
1,Cluster 1: Room air / No ARF,31,Hypoxemic ARF,70,0.004296587282101645
1,Cluster 1: Room air / No ARF,31,Mixed ARF,17,0.0010434569113675423
1,Cluster 1: Room air / No ARF,31,No ARF,16184,0.9933709796219004
1,Cluster 1: Room air / No ARF,32,Hypercapnic ARF,19,0.001166216547999018
1,Cluster 1: Room air / No ARF,32,Hypoxemic ARF,64,0.003928308372207218
1,Cluster 1: Room air / No ARF,32,Mixed ARF,15,9.206972747360667e-4
1,Cluster 1: Room air / No ARF,32,No ARF,16194,0.9939847778050577
1,Cluster 1: Room air / No ARF,33,Hypercapnic ARF,19,0.001166216547999018
1,Cluster 1: Room air / No ARF,33,Hypoxemic ARF,67,0.004112447827154432
1,Cluster 1: Room air / No ARF,33,Mixed ARF,15,9.206972747360667e-4
1,Cluster 1: Room air / No ARF,33,No ARF,16191,0.9938006383501105
1,Cluster 1: Room air / No ARF,34,Hypercapnic ARF,19,0.001166216547999018
1,Cluster 1: Room air / No ARF,34,Hypoxemic ARF,61,0.003744168917260005
1,Cluster 1: Room air / No ARF,34,Mixed ARF,15,9.206972747360667e-4
1,Cluster 1: Room air / No ARF,34,No ARF,16197,0.9941689172600049
1,Cluster 1: Room air / No ARF,35,Hypercapnic ARF,20,0.0012275963663147557
1,Cluster 1: Room air / No ARF,35,Hypoxemic ARF,58,0.0035600294623127915
1,Cluster 1: Room air / No ARF,35,Mixed ARF,16,9.820770930518046e-4
1,Cluster 1: Room air / No ARF,35,No ARF,16198,0.9942302970783207
1,Cluster 1: Room air / No ARF,36,Hypercapnic ARF,19,0.001166216547999018
1,Cluster 1: Room air / No ARF,36,Hypoxemic ARF,65,0.003989688190522956
1,Cluster 1: Room air / No ARF,36,Mixed ARF,16,9.820770930518046e-4
1,Cluster 1: Room air / No ARF,36,No ARF,16192,0.9938620181684262
1,Cluster 1: Room air / No ARF,37,Hypercapnic ARF,17,0.0010434569113675423
1,Cluster 1: Room air / No ARF,37,Hypoxemic ARF,63,0.0038669285538914804
1,Cluster 1: Room air / No ARF,37,Mixed ARF,15,9.206972747360667e-4
1,Cluster 1: Room air / No ARF,37,No ARF,16197,0.9941689172600049
1,Cluster 1: Room air / No ARF,38,Hypercapnic ARF,18,0.00110483672968328
1,Cluster 1: Room air / No ARF,38,Hypoxemic ARF,59,0.0036214092806285294
1,Cluster 1: Room air / No ARF,38,Mixed ARF,15,9.206972747360667e-4
1,Cluster 1: Room air / No ARF,38,No ARF,16200,0.9943530567149521
1,Cluster 1: Room air / No ARF,39,Hypercapnic ARF,18,0.00110483672968328
1,Cluster 1: Room air / No ARF,39,Hypoxemic ARF,59,0.0036214092806285294
1,Cluster 1: Room air / No ARF,39,Mixed ARF,11,6.751780014731156e-4
1,Cluster 1: Room air / No ARF,39,No ARF,16204,0.9945985759882151
1,Cluster 1: Room air / No ARF,40,Hypercapnic ARF,16,9.820770930518046e-4
1,Cluster 1: Room air / No ARF,40,Hypoxemic ARF,59,0.0036214092806285294
1,Cluster 1: Room air / No ARF,40,Mixed ARF,11,6.751780014731156e-4
1,Cluster 1: Room air / No ARF,40,No ARF,16206,0.9947213356248465
1,Cluster 1: Room air / No ARF,41,Hypercapnic ARF,15,9.206972747360667e-4
1,Cluster 1: Room air / No ARF,41,Hypoxemic ARF,61,0.003744168917260005
1,Cluster 1: Room air / No ARF,41,Mixed ARF,9,5.5241836484164e-4
1,Cluster 1: Room air / No ARF,41,No ARF,16207,0.9947827154431623
1,Cluster 1: Room air / No ARF,42,Hypercapnic ARF,13,7.979376381045912e-4
1,Cluster 1: Room air / No ARF,42,Hypoxemic ARF,57,0.003498649643997054
1,Cluster 1: Room air / No ARF,42,Mixed ARF,9,5.5241836484164e-4
1,Cluster 1: Room air / No ARF,42,No ARF,16213,0.9951509943530568
1,Cluster 1: Room air / No ARF,43,Hypercapnic ARF,15,9.206972747360667e-4
1,Cluster 1: Room air / No ARF,43,Hypoxemic ARF,52,0.0031917505524183647
1,Cluster 1: Room air / No ARF,43,Mixed ARF,8,4.910385465259023e-4
1,Cluster 1: Room air / No ARF,43,No ARF,16217,0.9953965136263196
1,Cluster 1: Room air / No ARF,44,Hypercapnic ARF,15,9.206972747360667e-4
1,Cluster 1: Room air / No ARF,44,Hypoxemic ARF,46,0.0028234716425239383
1,Cluster 1: Room air / No ARF,44,Mixed ARF,8,4.910385465259023e-4
1,Cluster 1: Room air / No ARF,44,No ARF,16223,0.9957647925362141
1,Cluster 1: Room air / No ARF,45,Hypercapnic ARF,16,9.820770930518046e-4
1,Cluster 1: Room air / No ARF,45,Hypoxemic ARF,50,0.003068990915786889
1,Cluster 1: Room air / No ARF,45,Mixed ARF,9,5.5241836484164e-4
1,Cluster 1: Room air / No ARF,45,No ARF,16217,0.9953965136263196
1,Cluster 1: Room air / No ARF,46,Hypercapnic ARF,12,7.365578197888534e-4
1,Cluster 1: Room air / No ARF,46,Hypoxemic ARF,50,0.003068990915786889
1,Cluster 1: Room air / No ARF,46,Mixed ARF,9,5.5241836484164e-4
1,Cluster 1: Room air / No ARF,46,No ARF,16221,0.9956420328995826
1,Cluster 1: Room air / No ARF,47,Hypercapnic ARF,13,7.979376381045912e-4
1,Cluster 1: Room air / No ARF,47,Hypoxemic ARF,50,0.003068990915786889
1,Cluster 1: Room air / No ARF,47,Mixed ARF,9,5.5241836484164e-4
1,Cluster 1: Room air / No ARF,47,No ARF,16220,0.9955806530812669
1,Cluster 1: Room air / No ARF,48,Hypercapnic ARF,11,6.751780014731156e-4
1,Cluster 1: Room air / No ARF,48,Hypoxemic ARF,47,0.002884851460839676
1,Cluster 1: Room air / No ARF,48,Mixed ARF,10,6.137981831573779e-4
1,Cluster 1: Room air / No ARF,48,No ARF,16224,0.9958261723545299
1,Cluster 1: Room air / No ARF,49,Hypercapnic ARF,10,6.137981831573779e-4
1,Cluster 1: Room air / No ARF,49,Hypoxemic ARF,50,0.003068990915786889
1,Cluster 1: Room air / No ARF,49,Mixed ARF,8,4.910385465259023e-4
1,Cluster 1: Room air / No ARF,49,No ARF,16224,0.9958261723545299
1,Cluster 1: Room air / No ARF,50,Hypercapnic ARF,11,6.751780014731156e-4
1,Cluster 1: Room air / No ARF,50,Hypoxemic ARF,42,0.002577952369260987
1,Cluster 1: Room air / No ARF,50,Mixed ARF,5,3.0689909157868893e-4
1,Cluster 1: Room air / No ARF,50,No ARF,16234,0.9964399705376872
1,Cluster 1: Room air / No ARF,51,Hypercapnic ARF,12,7.365578197888534e-4
1,Cluster 1: Room air / No ARF,51,Hypoxemic ARF,39,0.0023938129143137735
1,Cluster 1: Room air / No ARF,51,Mixed ARF,6,3.682789098944267e-4
1,Cluster 1: Room air / No ARF,51,No ARF,16235,0.996501350356003
1,Cluster 1: Room air / No ARF,52,Hypercapnic ARF,12,7.365578197888534e-4
1,Cluster 1: Room air / No ARF,52,Hypoxemic ARF,38,0.002332433095998036
1,Cluster 1: Room air / No ARF,52,Mixed ARF,6,3.682789098944267e-4
1,Cluster 1: Room air / No ARF,52,No ARF,16236,0.9965627301743187
1,Cluster 1: Room air / No ARF,53,Hypercapnic ARF,13,7.979376381045912e-4
1,Cluster 1: Room air / No ARF,53,Hypoxemic ARF,38,0.002332433095998036
1,Cluster 1: Room air / No ARF,53,Mixed ARF,7,4.296587282101645e-4
1,Cluster 1: Room air / No ARF,53,No ARF,16234,0.9964399705376872
1,Cluster 1: Room air / No ARF,54,Hypercapnic ARF,10,6.137981831573779e-4
1,Cluster 1: Room air / No ARF,54,Hypoxemic ARF,35,0.0021482936410508226
1,Cluster 1: Room air / No ARF,54,Mixed ARF,6,3.682789098944267e-4
1,Cluster 1: Room air / No ARF,54,No ARF,16241,0.9968696292658974
1,Cluster 1: Room air / No ARF,55,Hypercapnic ARF,10,6.137981831573779e-4
1,Cluster 1: Room air / No ARF,55,Hypoxemic ARF,37,0.002271053277682298
1,Cluster 1: Room air / No ARF,55,Mixed ARF,5,3.0689909157868893e-4
1,Cluster 1: Room air / No ARF,55,No ARF,16240,0.9968082494475816
1,Cluster 1: Room air / No ARF,56,Hypercapnic ARF,13,7.979376381045912e-4
1,Cluster 1: Room air / No ARF,56,Hypoxemic ARF,34,0.0020869138227350846
1,Cluster 1: Room air / No ARF,56,Mixed ARF,5,3.0689909157868893e-4
1,Cluster 1: Room air / No ARF,56,No ARF,16240,0.9968082494475816
1,Cluster 1: Room air / No ARF,57,Hypercapnic ARF,13,7.979376381045912e-4
1,Cluster 1: Room air / No ARF,57,Hypoxemic ARF,37,0.002271053277682298
1,Cluster 1: Room air / No ARF,57,Mixed ARF,5,3.0689909157868893e-4
1,Cluster 1: Room air / No ARF,57,No ARF,16237,0.9966241099926344
1,Cluster 1: Room air / No ARF,58,Hypercapnic ARF,13,7.979376381045912e-4
1,Cluster 1: Room air / No ARF,58,Hypoxemic ARF,37,0.002271053277682298
1,Cluster 1: Room air / No ARF,58,Mixed ARF,7,4.296587282101645e-4
1,Cluster 1: Room air / No ARF,58,No ARF,16235,0.996501350356003
1,Cluster 1: Room air / No ARF,59,Hypercapnic ARF,11,6.751780014731156e-4
1,Cluster 1: Room air / No ARF,59,Hypoxemic ARF,35,0.0021482936410508226
1,Cluster 1: Room air / No ARF,59,Mixed ARF,8,4.910385465259023e-4
1,Cluster 1: Room air / No ARF,59,No ARF,16238,0.9966854898109502
1,Cluster 1: Room air / No ARF,60,Hypercapnic ARF,12,7.365578197888534e-4
1,Cluster 1: Room air / No ARF,60,Hypoxemic ARF,39,0.0023938129143137735
1,Cluster 1: Room air / No ARF,60,Mixed ARF,6,3.682789098944267e-4
1,Cluster 1: Room air / No ARF,60,No ARF,16235,0.996501350356003
1,Cluster 1: Room air / No ARF,61,Hypercapnic ARF,13,7.979376381045912e-4
1,Cluster 1: Room air / No ARF,61,Hypoxemic ARF,42,0.002577952369260987
1,Cluster 1: Room air / No ARF,61,Mixed ARF,6,3.682789098944267e-4
1,Cluster 1: Room air / No ARF,61,No ARF,16231,0.99625583108274
1,Cluster 1: Room air / No ARF,62,Hypercapnic ARF,16,9.820770930518046e-4
1,Cluster 1: Room air / No ARF,62,Hypoxemic ARF,40,0.0024551927326295114
1,Cluster 1: Room air / No ARF,62,Mixed ARF,6,3.682789098944267e-4
1,Cluster 1: Room air / No ARF,62,No ARF,16230,0.9961944512644243
1,Cluster 1: Room air / No ARF,63,Hypercapnic ARF,11,6.751780014731156e-4
1,Cluster 1: Room air / No ARF,63,Hypoxemic ARF,40,0.0024551927326295114
1,Cluster 1: Room air / No ARF,63,Mixed ARF,6,3.682789098944267e-4
1,Cluster 1: Room air / No ARF,63,No ARF,16235,0.996501350356003
1,Cluster 1: Room air / No ARF,64,Hypercapnic ARF,10,6.137981831573779e-4
1,Cluster 1: Room air / No ARF,64,Hypoxemic ARF,39,0.0023938129143137735
1,Cluster 1: Room air / No ARF,64,Mixed ARF,10,6.137981831573779e-4
1,Cluster 1: Room air / No ARF,64,No ARF,16233,0.9963785907193715
1,Cluster 1: Room air / No ARF,65,Hypercapnic ARF,10,6.137981831573779e-4
1,Cluster 1: Room air / No ARF,65,Hypoxemic ARF,39,0.0023938129143137735
1,Cluster 1: Room air / No ARF,65,Mixed ARF,9,5.5241836484164e-4
1,Cluster 1: Room air / No ARF,65,No ARF,16234,0.9964399705376872
1,Cluster 1: Room air / No ARF,66,Hypercapnic ARF,9,5.5241836484164e-4
1,Cluster 1: Room air / No ARF,66,Hypoxemic ARF,40,0.0024551927326295114
1,Cluster 1: Room air / No ARF,66,Mixed ARF,10,6.137981831573779e-4
1,Cluster 1: Room air / No ARF,66,No ARF,16233,0.9963785907193715
1,Cluster 1: Room air / No ARF,67,Hypercapnic ARF,9,5.5241836484164e-4
1,Cluster 1: Room air / No ARF,67,Hypoxemic ARF,42,0.002577952369260987
1,Cluster 1: Room air / No ARF,67,Mixed ARF,11,6.751780014731156e-4
1,Cluster 1: Room air / No ARF,67,No ARF,16230,0.9961944512644243
1,Cluster 1: Room air / No ARF,68,Hypercapnic ARF,9,5.5241836484164e-4
1,Cluster 1: Room air / No ARF,68,Hypoxemic ARF,44,0.0027007120058924624
1,Cluster 1: Room air / No ARF,68,Mixed ARF,12,7.365578197888534e-4
1,Cluster 1: Room air / No ARF,68,No ARF,16227,0.9960103118094771
1,Cluster 1: Room air / No ARF,69,Hypercapnic ARF,6,3.682789098944267e-4
1,Cluster 1: Room air / No ARF,69,Hypoxemic ARF,41,0.0025165725509452494
1,Cluster 1: Room air / No ARF,69,Mixed ARF,14,8.59317456420329e-4
1,Cluster 1: Room air / No ARF,69,No ARF,16231,0.99625583108274
1,Cluster 1: Room air / No ARF,70,Hypercapnic ARF,5,3.0689909157868893e-4
1,Cluster 1: Room air / No ARF,70,Hypoxemic ARF,45,0.0027620918242082003
1,Cluster 1: Room air / No ARF,70,Mixed ARF,15,9.206972747360667e-4
1,Cluster 1: Room air / No ARF,70,No ARF,16227,0.9960103118094771
1,Cluster 1: Room air / No ARF,71,Hypercapnic ARF,5,3.0689909157868893e-4
1,Cluster 1: Room air / No ARF,71,Hypoxemic ARF,50,0.003068990915786889
1,Cluster 1: Room air / No ARF,71,Mixed ARF,14,8.59317456420329e-4
1,Cluster 1: Room air / No ARF,71,No ARF,16223,0.9957647925362141
1,Cluster 1: Room air / No ARF,72,Hypercapnic ARF,4,2.4551927326295114e-4
1,Cluster 1: Room air / No ARF,72,Hypoxemic ARF,46,0.0028234716425239383
1,Cluster 1: Room air / No ARF,72,Mixed ARF,13,7.979376381045912e-4
1,Cluster 1: Room air / No ARF,72,No ARF,16229,0.9961330714461085
2,Cluster 2: Low-flow oxygen / No ARF,0,Hypercapnic ARF,271,0.012518477457501847
2,Cluster 2: Low-flow oxygen / No ARF,0,Hypoxemic ARF,501,0.023143015521064302
2,Cluster 2: Low-flow oxygen / No ARF,0,Mixed ARF,268,0.01237989652623799
2,Cluster 2: Low-flow oxygen / No ARF,0,No ARF,20608,0.9519586104951958
2,Cluster 2: Low-flow oxygen / No ARF,1,Hypercapnic ARF,418,0.019308943089430895
2,Cluster 2: Low-flow oxygen / No ARF,1,Hypoxemic ARF,907,0.041897634885439766
2,Cluster 2: Low-flow oxygen / No ARF,1,Mixed ARF,426,0.01967849223946785
2,Cluster 2: Low-flow oxygen / No ARF,1,No ARF,19897,0.9191149297856614
2,Cluster 2: Low-flow oxygen / No ARF,2,Hypercapnic ARF,484,0.022357723577235773
2,Cluster 2: Low-flow oxygen / No ARF,2,Hypoxemic ARF,1104,0.050997782705099776
2,Cluster 2: Low-flow oxygen / No ARF,2,Mixed ARF,530,0.024482631189948263
2,Cluster 2: Low-flow oxygen / No ARF,2,No ARF,19530,0.9021618625277162
2,Cluster 2: Low-flow oxygen / No ARF,3,Hypercapnic ARF,531,0.024528824833702882
2,Cluster 2: Low-flow oxygen / No ARF,3,Hypoxemic ARF,1232,0.056910569105691054
2,Cluster 2: Low-flow oxygen / No ARF,3,Mixed ARF,607,0.028039541759053953
2,Cluster 2: Low-flow oxygen / No ARF,3,No ARF,19278,0.8905210643015521
2,Cluster 2: Low-flow oxygen / No ARF,4,Hypercapnic ARF,566,0.02614560236511456
2,Cluster 2: Low-flow oxygen / No ARF,4,Hypoxemic ARF,1341,0.061945676274944565
2,Cluster 2: Low-flow oxygen / No ARF,4,Mixed ARF,654,0.030210643015521066
2,Cluster 2: Low-flow oxygen / No ARF,4,No ARF,19087,0.8816980783444198
2,Cluster 2: Low-flow oxygen / No ARF,5,Hypercapnic ARF,583,0.02693089430894309
2,Cluster 2: Low-flow oxygen / No ARF,5,Hypoxemic ARF,1423,0.06573355506282336
2,Cluster 2: Low-flow oxygen / No ARF,5,Mixed ARF,692,0.0319660014781966
2,Cluster 2: Low-flow oxygen / No ARF,5,No ARF,18950,0.875369549150037
2,Cluster 2: Low-flow oxygen / No ARF,6,Hypercapnic ARF,593,0.027392830746489284
2,Cluster 2: Low-flow oxygen / No ARF,6,Hypoxemic ARF,1499,0.06924427198817443
2,Cluster 2: Low-flow oxygen / No ARF,6,Mixed ARF,729,0.03367516629711752
2,Cluster 2: Low-flow oxygen / No ARF,6,No ARF,18827,0.8696877309682187
2,Cluster 2: Low-flow oxygen / No ARF,7,Hypercapnic ARF,485,0.02240391722099039
2,Cluster 2: Low-flow oxygen / No ARF,7,Hypoxemic ARF,1337,0.06176090169992609
2,Cluster 2: Low-flow oxygen / No ARF,7,Mixed ARF,547,0.025267923133776793
2,Cluster 2: Low-flow oxygen / No ARF,7,No ARF,19279,0.8905672579453068
2,Cluster 2: Low-flow oxygen / No ARF,8,Hypercapnic ARF,387,0.017876940133037693
2,Cluster 2: Low-flow oxygen / No ARF,8,Hypoxemic ARF,1133,0.05233739837398374
2,Cluster 2: Low-flow oxygen / No ARF,8,Mixed ARF,449,0.020740946045824094
2,Cluster 2: Low-flow oxygen / No ARF,8,No ARF,19679,0.9090447154471545
2,Cluster 2: Low-flow oxygen / No ARF,9,Hypercapnic ARF,366,0.016906873614190687
2,Cluster 2: Low-flow oxygen / No ARF,9,Hypoxemic ARF,1021,0.04716371027346637
2,Cluster 2: Low-flow oxygen / No ARF,9,Mixed ARF,374,0.017276422764227643
2,Cluster 2: Low-flow oxygen / No ARF,9,No ARF,19887,0.9186529933481153
2,Cluster 2: Low-flow oxygen / No ARF,10,Hypercapnic ARF,334,0.015428677014042868
2,Cluster 2: Low-flow oxygen / No ARF,10,Hypoxemic ARF,955,0.04411492978566149
2,Cluster 2: Low-flow oxygen / No ARF,10,Mixed ARF,318,0.014689578713968959
2,Cluster 2: Low-flow oxygen / No ARF,10,No ARF,20041,0.9257668144863267
