pooled_cluster,pooled_cluster_label,h,rs,n,prop
1,Cluster 1: Room air / No ARF,71,Low-flow oxygen,850,0.05217284556837712
1,Cluster 1: Room air / No ARF,71,Noninvasive ventilation,129,0.007917996562730175
1,Cluster 1: Room air / No ARF,71,Other support,46,0.0028234716425239383
1,Cluster 1: Room air / No ARF,71,Room air,15157,0.9303339062116376
1,Cluster 1: Room air / No ARF,72,Invasive ventilation,107,0.006567640559783943
1,Cluster 1: Room air / No ARF,72,Low-flow oxygen,871,0.053461821753007614
1,Cluster 1: Room air / No ARF,72,Noninvasive ventilation,123,0.007549717652835747
1,Cluster 1: Room air / No ARF,72,Other support,43,0.002639332187576725
1,Cluster 1: Room air / No ARF,72,Room air,15148,0.9297814878467959
2,Cluster 2: Low-flow oxygen / No ARF,0,Invasive ventilation,2342,0.10818551367331855
2,Cluster 2: Low-flow oxygen / No ARF,0,Low-flow oxygen,11608,0.5362158167036216
2,Cluster 2: Low-flow oxygen / No ARF,0,Noninvasive ventilation,6233,0.2879249815225425
2,Cluster 2: Low-flow oxygen / No ARF,0,Other support,487,0.02249630450849963
2,Cluster 2: Low-flow oxygen / No ARF,0,Room air,978,0.045177383592017735
2,Cluster 2: Low-flow oxygen / No ARF,1,Invasive ventilation,2315,0.10693828529194382
2,Cluster 2: Low-flow oxygen / No ARF,1,Low-flow oxygen,11766,0.5435144124168514
2,Cluster 2: Low-flow oxygen / No ARF,1,Noninvasive ventilation,6147,0.2839523281596452
2,Cluster 2: Low-flow oxygen / No ARF,1,Other support,479,0.022126755358462674
2,Cluster 2: Low-flow oxygen / No ARF,1,Room air,941,0.04346821877309682
2,Cluster 2: Low-flow oxygen / No ARF,2,Invasive ventilation,2303,0.1063839615668884
2,Cluster 2: Low-flow oxygen / No ARF,2,Low-flow oxygen,11965,0.5527069475240207
2,Cluster 2: Low-flow oxygen / No ARF,2,Noninvasive ventilation,5999,0.27711566888396155
2,Cluster 2: Low-flow oxygen / No ARF,2,Other support,488,0.02254249815225425
2,Cluster 2: Low-flow oxygen / No ARF,2,Room air,893,0.041250923872875093
2,Cluster 2: Low-flow oxygen / No ARF,3,Invasive ventilation,2253,0.10407427937915743
2,Cluster 2: Low-flow oxygen / No ARF,3,Low-flow oxygen,12187,0.5629619364375462
2,Cluster 2: Low-flow oxygen / No ARF,3,Noninvasive ventilation,5864,0.27087952697708795
2,Cluster 2: Low-flow oxygen / No ARF,3,Other support,487,0.02249630450849963
2,Cluster 2: Low-flow oxygen / No ARF,3,Room air,857,0.039587952697708796
2,Cluster 2: Low-flow oxygen / No ARF,4,Invasive ventilation,2206,0.10190317812269031
2,Cluster 2: Low-flow oxygen / No ARF,4,Low-flow oxygen,12457,0.5754342202512934
2,Cluster 2: Low-flow oxygen / No ARF,4,Noninvasive ventilation,5627,0.2599316334072432
2,Cluster 2: Low-flow oxygen / No ARF,4,Other support,483,0.022311529933481154
2,Cluster 2: Low-flow oxygen / No ARF,4,Room air,875,0.040419438285291945
2,Cluster 2: Low-flow oxygen / No ARF,5,Invasive ventilation,2172,0.10033259423503325
2,Cluster 2: Low-flow oxygen / No ARF,5,Low-flow oxygen,12658,0.5847191426459719
2,Cluster 2: Low-flow oxygen / No ARF,5,Noninvasive ventilation,5481,0.2531873614190687
2,Cluster 2: Low-flow oxygen / No ARF,5,Other support,473,0.02184959349593496
2,Cluster 2: Low-flow oxygen / No ARF,5,Room air,864,0.03991130820399113
2,Cluster 2: Low-flow oxygen / No ARF,6,Invasive ventilation,2122,0.09802291204730229
2,Cluster 2: Low-flow oxygen / No ARF,6,Low-flow oxygen,12938,0.5976533628972653
2,Cluster 2: Low-flow oxygen / No ARF,6,Noninvasive ventilation,5260,0.24297856614929786
2,Cluster 2: Low-flow oxygen / No ARF,6,Other support,480,0.022172949002217297
2,Cluster 2: Low-flow oxygen / No ARF,6,Room air,848,0.03917220990391722
2,Cluster 2: Low-flow oxygen / No ARF,7,Invasive ventilation,2064,0.09534368070953436
2,Cluster 2: Low-flow oxygen / No ARF,7,Low-flow oxygen,13147,0.6073078344419808
2,Cluster 2: Low-flow oxygen / No ARF,7,Noninvasive ventilation,5101,0.23563377679231337
2,Cluster 2: Low-flow oxygen / No ARF,7,Other support,476,0.021988174427198817
2,Cluster 2: Low-flow oxygen / No ARF,7,Room air,860,0.03972653362897265
2,Cluster 2: Low-flow oxygen / No ARF,8,Invasive ventilation,2002,0.09247967479674797
2,Cluster 2: Low-flow oxygen / No ARF,8,Low-flow oxygen,13391,0.6185790835181079
2,Cluster 2: Low-flow oxygen / No ARF,8,Noninvasive ventilation,4928,0.22764227642276422
2,Cluster 2: Low-flow oxygen / No ARF,8,Other support,472,0.02180339985218034
2,Cluster 2: Low-flow oxygen / No ARF,8,Room air,855,0.03949556541019956
2,Cluster 2: Low-flow oxygen / No ARF,9,Invasive ventilation,1940,0.08961566888396157
2,Cluster 2: Low-flow oxygen / No ARF,9,Low-flow oxygen,13653,0.6306818181818182
2,Cluster 2: Low-flow oxygen / No ARF,9,Noninvasive ventilation,4712,0.21766444937176643
2,Cluster 2: Low-flow oxygen / No ARF,9,Other support,476,0.021988174427198817
2,Cluster 2: Low-flow oxygen / No ARF,9,Room air,867,0.040049889135254986
2,Cluster 2: Low-flow oxygen / No ARF,10,Invasive ventilation,1888,0.08721359940872137
2,Cluster 2: Low-flow oxygen / No ARF,10,Low-flow oxygen,13876,0.6409830007390983
2,Cluster 2: Low-flow oxygen / No ARF,10,Noninvasive ventilation,4521,0.20884146341463414
2,Cluster 2: Low-flow oxygen / No ARF,10,Other support,482,0.022265336289726535
2,Cluster 2: Low-flow oxygen / No ARF,10,Room air,881,0.04069660014781966
2,Cluster 2: Low-flow oxygen / No ARF,11,Invasive ventilation,1825,0.08430339985218034
2,Cluster 2: Low-flow oxygen / No ARF,11,Low-flow oxygen,14156,0.6539172209903917
2,Cluster 2: Low-flow oxygen / No ARF,11,Noninvasive ventilation,4293,0.19830931263858093
2,Cluster 2: Low-flow oxygen / No ARF,11,Other support,479,0.022126755358462674
2,Cluster 2: Low-flow oxygen / No ARF,11,Room air,895,0.04134331116038433
2,Cluster 2: Low-flow oxygen / No ARF,12,Invasive ventilation,1769,0.08171655580192165
2,Cluster 2: Low-flow oxygen / No ARF,12,Low-flow oxygen,14396,0.6650036954915004
2,Cluster 2: Low-flow oxygen / No ARF,12,Noninvasive ventilation,4071,0.18805432372505543
2,Cluster 2: Low-flow oxygen / No ARF,12,Other support,483,0.022311529933481154
2,Cluster 2: Low-flow oxygen / No ARF,12,Room air,929,0.04291389504804139
2,Cluster 2: Low-flow oxygen / No ARF,13,Invasive ventilation,1709,0.0789449371766445
2,Cluster 2: Low-flow oxygen / No ARF,13,Low-flow oxygen,14618,0.6752586844050259
2,Cluster 2: Low-flow oxygen / No ARF,13,Noninvasive ventilation,3882,0.17932372505543237
2,Cluster 2: Low-flow oxygen / No ARF,13,Other support,485,0.02240391722099039
2,Cluster 2: Low-flow oxygen / No ARF,13,Room air,954,0.04406873614190687
2,Cluster 2: Low-flow oxygen / No ARF,14,Invasive ventilation,1633,0.07543422025129343
2,Cluster 2: Low-flow oxygen / No ARF,14,Low-flow oxygen,14889,0.6877771618625277
2,Cluster 2: Low-flow oxygen / No ARF,14,Noninvasive ventilation,3699,0.17087028824833703
2,Cluster 2: Low-flow oxygen / No ARF,14,Other support,480,0.022172949002217297
2,Cluster 2: Low-flow oxygen / No ARF,14,Room air,947,0.04374538063562454
2,Cluster 2: Low-flow oxygen / No ARF,15,Invasive ventilation,1564,0.07224685883222469
2,Cluster 2: Low-flow oxygen / No ARF,15,Low-flow oxygen,15134,0.6990946045824095
2,Cluster 2: Low-flow oxygen / No ARF,15,Noninvasive ventilation,3476,0.16056910569105692
2,Cluster 2: Low-flow oxygen / No ARF,15,Other support,511,0.023604951958610496
2,Cluster 2: Low-flow oxygen / No ARF,15,Room air,963,0.04448447893569845
2,Cluster 2: Low-flow oxygen / No ARF,16,Invasive ventilation,1492,0.0689209164818921
2,Cluster 2: Low-flow oxygen / No ARF,16,Low-flow oxygen,15328,0.7080561714708056
2,Cluster 2: Low-flow oxygen / No ARF,16,Noninvasive ventilation,3325,0.1535938654841094
2,Cluster 2: Low-flow oxygen / No ARF,16,Other support,501,0.023143015521064302
2,Cluster 2: Low-flow oxygen / No ARF,16,Room air,1002,0.046286031042128604
2,Cluster 2: Low-flow oxygen / No ARF,17,Invasive ventilation,1408,0.06504065040650407
2,Cluster 2: Low-flow oxygen / No ARF,17,Low-flow oxygen,15492,0.7156319290465631
2,Cluster 2: Low-flow oxygen / No ARF,17,Noninvasive ventilation,3180,0.14689578713968957
2,Cluster 2: Low-flow oxygen / No ARF,17,Other support,513,0.023697339246119734
2,Cluster 2: Low-flow oxygen / No ARF,17,Room air,1055,0.04873429416112343
2,Cluster 2: Low-flow oxygen / No ARF,18,Invasive ventilation,1332,0.061529933481152994
2,Cluster 2: Low-flow oxygen / No ARF,18,Low-flow oxygen,15713,0.7258407243163341
2,Cluster 2: Low-flow oxygen / No ARF,18,Noninvasive ventilation,3022,0.1395971914264597
2,Cluster 2: Low-flow oxygen / No ARF,18,Other support,504,0.02328159645232816
2,Cluster 2: Low-flow oxygen / No ARF,18,Room air,1077,0.049750554323725056
2,Cluster 2: Low-flow oxygen / No ARF,19,Invasive ventilation,1237,0.057141537324464156
2,Cluster 2: Low-flow oxygen / No ARF,19,Low-flow oxygen,15870,0.7330931263858093
2,Cluster 2: Low-flow oxygen / No ARF,19,Noninvasive ventilation,2950,0.13627124907612712
2,Cluster 2: Low-flow oxygen / No ARF,19,Other support,485,0.02240391722099039
2,Cluster 2: Low-flow oxygen / No ARF,19,Room air,1106,0.051090169992609014
2,Cluster 2: Low-flow oxygen / No ARF,20,Invasive ventilation,1152,0.05321507760532151
2,Cluster 2: Low-flow oxygen / No ARF,20,Low-flow oxygen,16101,0.7437638580931264
2,Cluster 2: Low-flow oxygen / No ARF,20,Noninvasive ventilation,2825,0.1304970436067997
2,Cluster 2: Low-flow oxygen / No ARF,20,Other support,475,0.021941980783444198
2,Cluster 2: Low-flow oxygen / No ARF,20,Room air,1095,0.050582039911308205
2,Cluster 2: Low-flow oxygen / No ARF,21,Invasive ventilation,1065,0.04919623059866962
2,Cluster 2: Low-flow oxygen / No ARF,21,Low-flow oxygen,16247,0.7505081300813008
2,Cluster 2: Low-flow oxygen / No ARF,21,Noninvasive ventilation,2724,0.12583148558758314
2,Cluster 2: Low-flow oxygen / No ARF,21,Other support,480,0.022172949002217297
2,Cluster 2: Low-flow oxygen / No ARF,21,Room air,1132,0.05229120473022912
2,Cluster 2: Low-flow oxygen / No ARF,22,Invasive ventilation,993,0.04587028824833703
2,Cluster 2: Low-flow oxygen / No ARF,22,Low-flow oxygen,16375,0.7564209164818921
2,Cluster 2: Low-flow oxygen / No ARF,22,Noninvasive ventilation,2656,0.12269031781226904
2,Cluster 2: Low-flow oxygen / No ARF,22,Other support,491,0.02268107908351811
2,Cluster 2: Low-flow oxygen / No ARF,22,Room air,1133,0.05233739837398374
2,Cluster 2: Low-flow oxygen / No ARF,23,Invasive ventilation,919,0.042451958610495194
2,Cluster 2: Low-flow oxygen / No ARF,23,Low-flow oxygen,16569,0.7653824833702882
2,Cluster 2: Low-flow oxygen / No ARF,23,Noninvasive ventilation,2554,0.11797856614929786
2,Cluster 2: Low-flow oxygen / No ARF,23,Other support,506,0.023373983739837397
2,Cluster 2: Low-flow oxygen / No ARF,23,Room air,1100,0.0508130081300813
2,Cluster 2: Low-flow oxygen / No ARF,24,Invasive ventilation,861,0.03977272727272727
2,Cluster 2: Low-flow oxygen / No ARF,24,Low-flow oxygen,16653,0.7692627494456763
2,Cluster 2: Low-flow oxygen / No ARF,24,Noninvasive ventilation,2517,0.11626940133037694
2,Cluster 2: Low-flow oxygen / No ARF,24,Other support,513,0.023697339246119734
2,Cluster 2: Low-flow oxygen / No ARF,24,Room air,1104,0.050997782705099776
2,Cluster 2: Low-flow oxygen / No ARF,25,Invasive ventilation,817,0.03774020694752402
2,Cluster 2: Low-flow oxygen / No ARF,25,Low-flow oxygen,16757,0.7740668883961567
2,Cluster 2: Low-flow oxygen / No ARF,25,Noninvasive ventilation,2508,0.11585365853658537
2,Cluster 2: Low-flow oxygen / No ARF,25,Other support,475,0.021941980783444198
2,Cluster 2: Low-flow oxygen / No ARF,25,Room air,1091,0.05039726533628973
2,Cluster 2: Low-flow oxygen / No ARF,26,Invasive ventilation,761,0.03515336289726534
2,Cluster 2: Low-flow oxygen / No ARF,26,Low-flow oxygen,16844,0.7780857354028086
2,Cluster 2: Low-flow oxygen / No ARF,26,Noninvasive ventilation,2485,0.11479120473022912
2,Cluster 2: Low-flow oxygen / No ARF,26,Other support,484,0.022357723577235773
2,Cluster 2: Low-flow oxygen / No ARF,26,Room air,1074,0.0496119733924612
2,Cluster 2: Low-flow oxygen / No ARF,27,Invasive ventilation,721,0.03330561714708056
2,Cluster 2: Low-flow oxygen / No ARF,27,Low-flow oxygen,16921,0.7816426459719142
2,Cluster 2: Low-flow oxygen / No ARF,27,Noninvasive ventilation,2437,0.1125739098300074
2,Cluster 2: Low-flow oxygen / No ARF,27,Other support,499,0.023050628233555064
2,Cluster 2: Low-flow oxygen / No ARF,27,Room air,1070,0.04942719881744272
2,Cluster 2: Low-flow oxygen / No ARF,28,Invasive ventilation,686,0.03168883961566889
2,Cluster 2: Low-flow oxygen / No ARF,28,Low-flow oxygen,16998,0.7851995565410199
2,Cluster 2: Low-flow oxygen / No ARF,28,Noninvasive ventilation,2374,0.10966371027346637
2,Cluster 2: Low-flow oxygen / No ARF,28,Other support,509,0.023512564671101258
2,Cluster 2: Low-flow oxygen / No ARF,28,Room air,1081,0.04993532889874353
2,Cluster 2: Low-flow oxygen / No ARF,29,Invasive ventilation,647,0.02988728750923873
2,Cluster 2: Low-flow oxygen / No ARF,29,Low-flow oxygen,17078,0.7888950480413895
2,Cluster 2: Low-flow oxygen / No ARF,29,Noninvasive ventilation,2322,0.10726164079822616
2,Cluster 2: Low-flow oxygen / No ARF,29,Other support,502,0.02318920916481892
2,Cluster 2: Low-flow oxygen / No ARF,29,Room air,1099,0.05076681448632668
2,Cluster 2: Low-flow oxygen / No ARF,30,Invasive ventilation,602,0.027808573540280858
2,Cluster 2: Low-flow oxygen / No ARF,30,Low-flow oxygen,17208,0.79490022172949
2,Cluster 2: Low-flow oxygen / No ARF,30,Noninvasive ventilation,2264,0.10458240946045824
2,Cluster 2: Low-flow oxygen / No ARF,30,Other support,499,0.023050628233555064
2,Cluster 2: Low-flow oxygen / No ARF,30,Room air,1075,0.04965816703621582
2,Cluster 2: Low-flow oxygen / No ARF,31,Invasive ventilation,561,0.025914634146341462
2,Cluster 2: Low-flow oxygen / No ARF,31,Low-flow oxygen,17295,0.7989190687361419
2,Cluster 2: Low-flow oxygen / No ARF,31,Noninvasive ventilation,2199,0.10157982261640798
2,Cluster 2: Low-flow oxygen / No ARF,31,Other support,501,0.023143015521064302
2,Cluster 2: Low-flow oxygen / No ARF,31,Room air,1092,0.05044345898004435
2,Cluster 2: Low-flow oxygen / No ARF,32,Invasive ventilation,532,0.0245750184774575
2,Cluster 2: Low-flow oxygen / No ARF,32,Low-flow oxygen,17345,0.8012287509238729
2,Cluster 2: Low-flow oxygen / No ARF,32,Noninvasive ventilation,2153,0.0994549150036955
2,Cluster 2: Low-flow oxygen / No ARF,32,Other support,497,0.022958240946045823
2,Cluster 2: Low-flow oxygen / No ARF,32,Room air,1121,0.051783074648928305
2,Cluster 2: Low-flow oxygen / No ARF,33,Invasive ventilation,502,0.02318920916481892
2,Cluster 2: Low-flow oxygen / No ARF,33,Low-flow oxygen,17376,0.802660753880266
2,Cluster 2: Low-flow oxygen / No ARF,33,Noninvasive ventilation,2066,0.0954360679970436
2,Cluster 2: Low-flow oxygen / No ARF,33,Other support,510,0.023558758314855877
2,Cluster 2: Low-flow oxygen / No ARF,33,Room air,1194,0.05515521064301552
2,Cluster 2: Low-flow oxygen / No ARF,34,Invasive ventilation,464,0.021433850702143386
2,Cluster 2: Low-flow oxygen / No ARF,34,Low-flow oxygen,17436,0.8054323725055432
2,Cluster 2: Low-flow oxygen / No ARF,34,Noninvasive ventilation,2009,0.0928030303030303
2,Cluster 2: Low-flow oxygen / No ARF,34,Other support,528,0.024390243902439025
2,Cluster 2: Low-flow oxygen / No ARF,34,Room air,1211,0.05594050258684405
2,Cluster 2: Low-flow oxygen / No ARF,35,Invasive ventilation,427,0.01972468588322247
2,Cluster 2: Low-flow oxygen / No ARF,35,Low-flow oxygen,17558,0.8110679970436068
2,Cluster 2: Low-flow oxygen / No ARF,35,Noninvasive ventilation,1914,0.08841463414634146
2,Cluster 2: Low-flow oxygen / No ARF,35,Other support,508,0.02346637102734664
2,Cluster 2: Low-flow oxygen / No ARF,35,Room air,1241,0.05732631189948263
2,Cluster 2: Low-flow oxygen / No ARF,36,Invasive ventilation,396,0.018292682926829267
2,Cluster 2: Low-flow oxygen / No ARF,36,Low-flow oxygen,17633,0.8145325203252033
2,Cluster 2: Low-flow oxygen / No ARF,36,Noninvasive ventilation,1811,0.08365668883961568
2,Cluster 2: Low-flow oxygen / No ARF,36,Other support,516,0.02383592017738359
2,Cluster 2: Low-flow oxygen / No ARF,36,Room air,1292,0.05968218773096822
2,Cluster 2: Low-flow oxygen / No ARF,37,Invasive ventilation,367,0.016953067257945306
2,Cluster 2: Low-flow oxygen / No ARF,37,Low-flow oxygen,17682,0.8167960088691796
2,Cluster 2: Low-flow oxygen / No ARF,37,Noninvasive ventilation,1728,0.07982261640798226
2,Cluster 2: Low-flow oxygen / No ARF,37,Other support,519,0.02397450110864745
2,Cluster 2: Low-flow oxygen / No ARF,37,Room air,1352,0.06245380635624538
2,Cluster 2: Low-flow oxygen / No ARF,38,Invasive ventilation,336,0.015521064301552107
2,Cluster 2: Low-flow oxygen / No ARF,38,Low-flow oxygen,17726,0.8188285291943829
2,Cluster 2: Low-flow oxygen / No ARF,38,Noninvasive ventilation,1615,0.07460273466371027
2,Cluster 2: Low-flow oxygen / No ARF,38,Other support,550,0.02540650406504065
2,Cluster 2: Low-flow oxygen / No ARF,38,Room air,1421,0.06564116777531412
2,Cluster 2: Low-flow oxygen / No ARF,39,Invasive ventilation,298,0.01376570583887657
2,Cluster 2: Low-flow oxygen / No ARF,39,Low-flow oxygen,17840,0.8240946045824095
2,Cluster 2: Low-flow oxygen / No ARF,39,Noninvasive ventilation,1506,0.06956762749445676
2,Cluster 2: Low-flow oxygen / No ARF,39,Other support,522,0.024113082039911308
2,Cluster 2: Low-flow oxygen / No ARF,39,Room air,1482,0.0684589800443459
2,Cluster 2: Low-flow oxygen / No ARF,40,Invasive ventilation,263,0.012148928307464894
2,Cluster 2: Low-flow oxygen / No ARF,40,Low-flow oxygen,17898,0.8267738359201774
2,Cluster 2: Low-flow oxygen / No ARF,40,Noninvasive ventilation,1446,0.06679600886917961
2,Cluster 2: Low-flow oxygen / No ARF,40,Other support,503,0.02323540280857354
2,Cluster 2: Low-flow oxygen / No ARF,40,Room air,1538,0.07104582409460458
2,Cluster 2: Low-flow oxygen / No ARF,41,Invasive ventilation,235,0.01085550628233555
2,Cluster 2: Low-flow oxygen / No ARF,41,Low-flow oxygen,17971,0.8301459719142646
2,Cluster 2: Low-flow oxygen / No ARF,41,Noninvasive ventilation,1380,0.06374722838137473
2,Cluster 2: Low-flow oxygen / No ARF,41,Other support,507,0.023420177383592016
2,Cluster 2: Low-flow oxygen / No ARF,41,Room air,1555,0.07183111603843312
2,Cluster 2: Low-flow oxygen / No ARF,42,Invasive ventilation,206,0.009515890613451589
2,Cluster 2: Low-flow oxygen / No ARF,42,Low-flow oxygen,17956,0.8294530672579453
2,Cluster 2: Low-flow oxygen / No ARF,42,Noninvasive ventilation,1339,0.06185328898743533
2,Cluster 2: Low-flow oxygen / No ARF,42,Other support,520,0.02402069475240207
2,Cluster 2: Low-flow oxygen / No ARF,42,Room air,1627,0.0751570583887657
2,Cluster 2: Low-flow oxygen / No ARF,43,Invasive ventilation,181,0.008361049519586106
2,Cluster 2: Low-flow oxygen / No ARF,43,Low-flow oxygen,17933,0.828390613451589
2,Cluster 2: Low-flow oxygen / No ARF,43,Noninvasive ventilation,1291,0.0596359940872136
2,Cluster 2: Low-flow oxygen / No ARF,43,Other support,543,0.025083148558758313
2,Cluster 2: Low-flow oxygen / No ARF,43,Room air,1700,0.07852919438285291
2,Cluster 2: Low-flow oxygen / No ARF,44,Invasive ventilation,169,0.007806725794530673
2,Cluster 2: Low-flow oxygen / No ARF,44,Low-flow oxygen,17881,0.8259885439763488
2,Cluster 2: Low-flow oxygen / No ARF,44,Noninvasive ventilation,1271,0.058712121212121215
2,Cluster 2: Low-flow oxygen / No ARF,44,Other support,532,0.0245750184774575
2,Cluster 2: Low-flow oxygen / No ARF,44,Room air,1795,0.08291759053954176
2,Cluster 2: Low-flow oxygen / No ARF,45,Invasive ventilation,146,0.006744271988174427
2,Cluster 2: Low-flow oxygen / No ARF,45,Low-flow oxygen,17888,0.8263118994826312
2,Cluster 2: Low-flow oxygen / No ARF,45,Noninvasive ventilation,1238,0.057187730968218775
2,Cluster 2: Low-flow oxygen / No ARF,45,Other support,524,0.024205469327420546
2,Cluster 2: Low-flow oxygen / No ARF,45,Room air,1852,0.08555062823355507
2,Cluster 2: Low-flow oxygen / No ARF,46,Invasive ventilation,120,0.005543237250554324
2,Cluster 2: Low-flow oxygen / No ARF,46,Low-flow oxygen,17841,0.824140798226164
2,Cluster 2: Low-flow oxygen / No ARF,46,Noninvasive ventilation,1237,0.057141537324464156
2,Cluster 2: Low-flow oxygen / No ARF,46,Other support,535,0.02471359940872136
2,Cluster 2: Low-flow oxygen / No ARF,46,Room air,1915,0.08846082779009608
2,Cluster 2: Low-flow oxygen / No ARF,47,Invasive ventilation,116,0.0053584626755358465
2,Cluster 2: Low-flow oxygen / No ARF,47,Low-flow oxygen,17744,0.819660014781966
2,Cluster 2: Low-flow oxygen / No ARF,47,Noninvasive ventilation,1250,0.0577420546932742
2,Cluster 2: Low-flow oxygen / No ARF,47,Other support,548,0.025314116777531412
2,Cluster 2: Low-flow oxygen / No ARF,47,Room air,1990,0.09192535107169253
2,Cluster 2: Low-flow oxygen / No ARF,48,Invasive ventilation,96,0.004434589800443459
2,Cluster 2: Low-flow oxygen / No ARF,48,Low-flow oxygen,17641,0.8149020694752402
2,Cluster 2: Low-flow oxygen / No ARF,48,Noninvasive ventilation,1298,0.059959349593495935
2,Cluster 2: Low-flow oxygen / No ARF,48,Other support,551,0.02545269770879527
2,Cluster 2: Low-flow oxygen / No ARF,48,Room air,2062,0.09525129342202512
2,Cluster 2: Low-flow oxygen / No ARF,49,Invasive ventilation,91,0.004203621581670362
2,Cluster 2: Low-flow oxygen / No ARF,49,Low-flow oxygen,17614,0.8136548410938654
2,Cluster 2: Low-flow oxygen / No ARF,49,Noninvasive ventilation,1322,0.0610679970436068
2,Cluster 2: Low-flow oxygen / No ARF,49,Other support,520,0.02402069475240207
2,Cluster 2: Low-flow oxygen / No ARF,49,Room air,2101,0.09705284552845528
2,Cluster 2: Low-flow oxygen / No ARF,50,Invasive ventilation,87,0.004018847006651885
2,Cluster 2: Low-flow oxygen / No ARF,50,Low-flow oxygen,17572,0.8117147080561715
2,Cluster 2: Low-flow oxygen / No ARF,50,Noninvasive ventilation,1327,0.0612989652623799
2,Cluster 2: Low-flow oxygen / No ARF,50,Other support,556,0.025683665927568367
2,Cluster 2: Low-flow oxygen / No ARF,50,Room air,2106,0.09728381374722839
2,Cluster 2: Low-flow oxygen / No ARF,51,Invasive ventilation,84,0.003880266075388027
2,Cluster 2: Low-flow oxygen / No ARF,51,Low-flow oxygen,17498,0.8082963784183297
2,Cluster 2: Low-flow oxygen / No ARF,51,Noninvasive ventilation,1347,0.062222838137472286
2,Cluster 2: Low-flow oxygen / No ARF,51,Other support,542,0.025036954915003694
2,Cluster 2: Low-flow oxygen / No ARF,51,Room air,2177,0.10056356245380636
2,Cluster 2: Low-flow oxygen / No ARF,52,Invasive ventilation,82,0.003787878787878788
2,Cluster 2: Low-flow oxygen / No ARF,52,Low-flow oxygen,17451,0.8061252771618626
2,Cluster 2: Low-flow oxygen / No ARF,52,Noninvasive ventilation,1352,0.06245380635624538
2,Cluster 2: Low-flow oxygen / No ARF,52,Other support,533,0.02462121212121212
2,Cluster 2: Low-flow oxygen / No ARF,52,Room air,2230,0.10301182557280118
2,Cluster 2: Low-flow oxygen / No ARF,53,Invasive ventilation,77,0.003556910569105691
2,Cluster 2: Low-flow oxygen / No ARF,53,Low-flow oxygen,17359,0.8018754619364376
2,Cluster 2: Low-flow oxygen / No ARF,53,Noninvasive ventilation,1380,0.06374722838137473
2,Cluster 2: Low-flow oxygen / No ARF,53,Other support,535,0.02471359940872136
2,Cluster 2: Low-flow oxygen / No ARF,53,Room air,2297,0.10610679970436068
2,Cluster 2: Low-flow oxygen / No ARF,54,Invasive ventilation,71,0.003279748706577975
2,Cluster 2: Low-flow oxygen / No ARF,54,Low-flow oxygen,17219,0.7954083518107908
2,Cluster 2: Low-flow oxygen / No ARF,54,Noninvasive ventilation,1413,0.06527161862527717
2,Cluster 2: Low-flow oxygen / No ARF,54,Other support,574,0.026515151515151516
2,Cluster 2: Low-flow oxygen / No ARF,54,Room air,2371,0.10952512934220252
2,Cluster 2: Low-flow oxygen / No ARF,55,Invasive ventilation,72,0.0033259423503325942
2,Cluster 2: Low-flow oxygen / No ARF,55,Low-flow oxygen,17112,0.7904656319290465
2,Cluster 2: Low-flow oxygen / No ARF,55,Noninvasive ventilation,1440,0.06651884700665188
2,Cluster 2: Low-flow oxygen / No ARF,55,Other support,563,0.026007021433850704
2,Cluster 2: Low-flow oxygen / No ARF,55,Room air,2461,0.11368255728011825
2,Cluster 2: Low-flow oxygen / No ARF,56,Invasive ventilation,72,0.0033259423503325942
2,Cluster 2: Low-flow oxygen / No ARF,56,Low-flow oxygen,17064,0.7882483370288248
2,Cluster 2: Low-flow oxygen / No ARF,56,Noninvasive ventilation,1390,0.06420916481892092
2,Cluster 2: Low-flow oxygen / No ARF,56,Other support,563,0.026007021433850704
2,Cluster 2: Low-flow oxygen / No ARF,56,Room air,2559,0.11820953436807095
2,Cluster 2: Low-flow oxygen / No ARF,57,Invasive ventilation,76,0.003510716925351072
2,Cluster 2: Low-flow oxygen / No ARF,57,Low-flow oxygen,16977,0.7842294900221729
2,Cluster 2: Low-flow oxygen / No ARF,57,Noninvasive ventilation,1333,0.06157612712490761
2,Cluster 2: Low-flow oxygen / No ARF,57,Other support,551,0.02545269770879527
2,Cluster 2: Low-flow oxygen / No ARF,57,Room air,2711,0.1252309682187731
2,Cluster 2: Low-flow oxygen / No ARF,58,Invasive ventilation,74,0.003418329637841833
2,Cluster 2: Low-flow oxygen / No ARF,58,Low-flow oxygen,16886,0.7800258684405026
2,Cluster 2: Low-flow oxygen / No ARF,58,Noninvasive ventilation,1309,0.06046747967479675
2,Cluster 2: Low-flow oxygen / No ARF,58,Other support,539,0.024898373983739838
2,Cluster 2: Low-flow oxygen / No ARF,58,Room air,2840,0.131189948263119
2,Cluster 2: Low-flow oxygen / No ARF,59,Invasive ventilation,81,0.0037416851441241686
2,Cluster 2: Low-flow oxygen / No ARF,59,Low-flow oxygen,16786,0.7754065040650406
2,Cluster 2: Low-flow oxygen / No ARF,59,Noninvasive ventilation,1269,0.05861973392461197
2,Cluster 2: Low-flow oxygen / No ARF,59,Other support,508,0.02346637102734664
2,Cluster 2: Low-flow oxygen / No ARF,59,Room air,3004,0.13876570583887657
2,Cluster 2: Low-flow oxygen / No ARF,60,Invasive ventilation,88,0.0040650406504065045
