site_name,stratum,pooled_cluster_label,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75,pooled_cluster
pooled,2,Cluster 2: Low-flow oxygen / No ARF,sofa_renal,,continuous,23361,0.8499636145712947,1.1963329112181567,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,sofa_resp,,continuous,23361,1.4996361457129386,1.4405194153837533,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,sofa_total,,continuous,23361,4.830443902230213,3.4271990009561297,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,vaso_hours_72h,,continuous,23361,4.388125508325843,11.47749410702144,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,vaso_mean_72h,,continuous,23361,0.24121398912717754,0.4278289795658404,,,,2
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,age_years,,continuous,11475,65.57725633394334,16.017041066752924,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,charlson_score,,continuous,11475,3.844618736383439,3.169654619472479,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,deescalations_icu,,continuous,11475,5.177167755991287,8.002204779154896,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,escalations_icu,,continuous,11475,4.7234858387799585,7.992084831584464,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,icu_los_hours,,continuous,11475,191.59797385620908,270.64922204635565,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,imv_hours_72h,,continuous,11475,1.1735076252723298,4.188406959717809,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,imv_hours_icu,,continuous,11475,26.29263616557732,108.31927244799697,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,no2_1y,,continuous,11401,6.620692151942764,2.8501633714223433,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,no2_3y,,continuous,11401,6.967341309254858,2.9738921236474867,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,no2_5y,,continuous,11401,7.442435004799989,3.1236114026913384,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,pm25_1y,,continuous,11401,8.247988011416464,1.4981428734892652,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,pm25_3y,,continuous,11401,7.885622972397684,1.0906593913752314,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,pm25_5y,,continuous,11401,7.78472831281385,0.9328739075368376,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_cns,,continuous,11475,0.6337254901960786,1.0650593521861258,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_coag,,continuous,11475,0.38291938997821356,0.8121147911857867,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_cv,,continuous,11475,0.8076688453159048,1.1849429072153492,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_liver,,continuous,11475,0.16949891067538114,0.5481301203090326,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_renal,,continuous,11475,0.7362962962962958,1.104210672401743,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_resp,,continuous,11475,2.4179520697167765,1.2811740013856845,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_total,,continuous,11475,5.14806100217865,3.08947174441149,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,vaso_hours_72h,,continuous,11475,3.3177342047930307,9.912259058797416,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,vaso_mean_72h,,continuous,11475,0.19538126361655805,0.3965111935767517,,,,3
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,age_years,,continuous,19824,60.312719189013315,17.55299877212831,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,charlson_score,,continuous,19824,3.502976190476191,3.009978732847131,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,deescalations_icu,,continuous,19824,2.952280064568201,7.487442132382267,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,escalations_icu,,continuous,19824,2.252522195318804,7.36704231766232,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,icu_los_hours,,continuous,19824,246.9751970815398,343.3788457113243,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,imv_hours_72h,,continuous,19824,29.593472558514907,18.864757340947143,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,imv_hours_icu,,continuous,19824,85.30891848264734,132.49381501284523,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,no2_1y,,continuous,19587,6.668060527593929,2.928026012880354,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,no2_3y,,continuous,19587,7.033711461061768,3.0309534041017363,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,no2_5y,,continuous,19587,7.420578808429008,3.1561611669704974,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,pm25_1y,,continuous,19587,8.303628750902018,1.568188826832255,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,pm25_3y,,continuous,19587,7.943452482821037,1.1514505594045827,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,pm25_5y,,continuous,19587,7.807007197341073,0.9848003111960028,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_cns,,continuous,19824,3.138014527845038,1.1562662472616863,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_coag,,continuous,19824,0.633575464083939,0.991877728449838,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_cv,,continuous,19824,2.365012106537528,1.6448043178028577,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_liver,,continuous,19824,0.39835552865213875,0.83976207496124,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_renal,,continuous,19824,1.0439366424535927,1.2352490620894592,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_resp,,continuous,19824,2.763064971751413,1.237643689210911,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_total,,continuous,19824,10.34195924132366,3.862169420931941,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,vaso_hours_72h,,continuous,19824,15.832879338175957,19.320296062583743,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,vaso_mean_72h,,continuous,19824,0.6620258272800643,0.4730316253361419,,,,4
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,age_years,,continuous,14620,58.587437364021866,16.617158110098114,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,charlson_score,,continuous,14620,3.344801641586867,2.866107785327234,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,deescalations_icu,,continuous,14620,4.238645690834474,7.742753177799823,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,escalations_icu,,continuous,14620,3.390629274965798,7.655031140283897,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,icu_los_hours,,continuous,14620,343.37039686882514,483.0504574731636,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,imv_hours_72h,,continuous,14620,35.38522571819428,20.020480670190874,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,imv_hours_icu,,continuous,14620,148.18502051983575,279.4335730124167,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,no2_1y,,continuous,14347,6.735444893878162,3.003907036782465,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,no2_3y,,continuous,14347,7.131500296117925,3.164282851217555,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,no2_5y,,continuous,14347,7.5761368712286234,3.321530917858037,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,pm25_1y,,continuous,14347,8.083352038658743,1.4693909008407418,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,pm25_3y,,continuous,14347,7.789460772128398,1.0929350174729473,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,pm25_5y,,continuous,14347,7.723641458975289,0.9568243488929488,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_cns,,continuous,14620,3.0093707250342,1.30146213719532,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_coag,,continuous,14620,0.6768125854993159,1.000715916742223,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_cv,,continuous,14620,2.5761969904240765,1.575865338992222,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_liver,,continuous,14620,0.47147742818057453,0.882489827251028,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_renal,,continuous,14620,1.1265389876880993,1.2248398958873348,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_resp,,continuous,14620,3.296032831737345,1.038646147691122,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_total,,continuous,14620,11.156429548563619,3.9603794452978542,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,vaso_hours_72h,,continuous,14620,24.541860465116255,22.895183710323114,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,vaso_mean_72h,,continuous,14620,0.7594391244870041,0.4274386944673234,,,,5
