site_name,stratum,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75
Michigan,1,age_years,NA,continuous,1567,58.098276962348436,17.75972860131056,61,45,71
Michigan,2,age_years,NA,continuous,1713,64.31873905429072,16.324612468321046,66,57,76
Michigan,3,age_years,NA,continuous,970,61.99793814432989,16.846603375160456,64,53,74
Michigan,4,age_years,NA,continuous,1521,54.9086127547666,16.679334384455967,57,43,68
Michigan,5,age_years,NA,continuous,656,63.457317073170735,15.328305647144704,65,54,74
Michigan,NA,age_years,NA,continuous,10,67.2,19.314933773292278,71,60.25,77.75
Michigan,1,icu_los_hours,NA,continuous,1567,246.61662855420832,293.0040141113211,151.95,66.475,313.1583333333333
Michigan,2,icu_los_hours,NA,continuous,1713,140.47775572420056,212.36748102705263,71.18333333333334,41.8,139.91666666666666
Michigan,3,icu_los_hours,NA,continuous,970,92.19675257731959,137.33454472241334,48.08333333333333,27.362500000000004,83.36250000000001
Michigan,4,icu_los_hours,NA,continuous,1521,465.1546146541018,532.0321238586735,283.1666666666667,158.16666666666666,589.95
Michigan,5,icu_los_hours,NA,continuous,656,231.3989837398374,305.2414283577898,141,84.05,257.1041666666667
Michigan,NA,icu_los_hours,NA,continuous,10,8.575000000000001,12.251888869239615,3.55,0.10833333333333334,9.470833333333335
Michigan,1,imv_hours_icu,NA,continuous,1567,53.99298021697511,76.96154735900059,28,14,64
Michigan,2,imv_hours_icu,NA,continuous,1713,9.439579684763572,40.54226475665775,0,0,4
Michigan,3,imv_hours_icu,NA,continuous,970,4.452577319587629,13.439092375487432,0,0,5
Michigan,4,imv_hours_icu,NA,continuous,1521,113.64299802761342,123.14907832403192,72,37,144
Michigan,5,imv_hours_icu,NA,continuous,656,21.4359756097561,62.680546076524514,0,0,11
Michigan,NA,imv_hours_icu,NA,continuous,10,0,0,0,0,0
Michigan,1,imv_hours_72h,NA,continuous,1567,20.82833439693682,12.255444797024273,20,12,27
Michigan,2,imv_hours_72h,NA,continuous,1713,2.040280210157618,4.582207352412353,0,0,0
Michigan,3,imv_hours_72h,NA,continuous,970,2.390721649484536,4.219825987790193,0,0,4
