traj_cluster_ra,median_gcs,mean_gcs,pct_gcs_lt8,pct_gcs_lt13
1,11,10.463158223109557,0.25344709258797105,0.6174351135512852
2,15,13.65881793478261,0.042282608695652174,0.18769021739130434
3,15,13.490215973329468,0.06513021210803498,0.19128376093153598
4,11,10.25034624281229,0.28481824971539205,0.6189008694138889
5,15,13.435675089763565,0.08068559040715399,0.20242530993835106
NA,15,13.609435245979636,0.0628565991055286,0.1865034732134361
