county_code,traj_cluster_ra,n,county_total,prop_cluster_in_county,cluster_total,prop_county_in_cluster,n_suppressed,prop_cluster_in_county_suppressed,prop_county_in_cluster_suppressed,site_name
55109,5,3,59,0.05084745762711865,1490,0.0020134228187919465,NA,NA,NA,umn
55113,1,1,2,0.5,4199,2.3815194093831864e-4,NA,NA,NA,umn
55113,3,1,2,0.5,3180,3.1446540880503143e-4,NA,NA,NA,umn
55117,2,1,1,1,1351,7.401924500370096e-4,NA,NA,NA,umn
55121,2,1,1,1,1351,7.401924500370096e-4,NA,NA,NA,umn
55123,3,1,1,1,3180,3.1446540880503143e-4,NA,NA,NA,umn
55127,1,1,1,1,4199,2.3815194093831864e-4,NA,NA,NA,umn
55129,1,1,6,0.16666666666666666,4199,2.3815194093831864e-4,NA,NA,NA,umn
55129,2,3,6,0.5,1351,0.0022205773501110288,NA,NA,NA,umn
55129,4,2,6,0.3333333333333333,3128,6.393861892583121e-4,NA,NA,NA,umn
55131,4,1,1,1,3128,3.1969309462915604e-4,NA,NA,NA,umn
55133,1,2,2,1,4199,4.763038818766373e-4,NA,NA,NA,umn
56005,1,1,1,1,4199,2.3815194093831864e-4,NA,NA,NA,umn
56011,4,1,1,1,3128,3.1969309462915604e-4,NA,NA,NA,umn
56013,3,1,1,1,3180,3.1446540880503143e-4,NA,NA,NA,umn
56045,2,1,1,1,1351,7.401924500370096e-4,NA,NA,NA,umn
