traj_cluster_ra,median_gcs,mean_gcs,pct_gcs_lt8,pct_gcs_lt13
1,15,13.757122802539643,0.04778578949047634,0.16365695689627668
2,9,8.855272866395213,0.41311179733828873,0.7223785969994261
3,15,13.728248059495266,0.050920469785020524,0.16265019438913048
4,10,9.96577655073569,0.3030589791765241,0.6594514141864236
5,15,11.869132491000212,0.22111950307051598,0.3274511187972048
NA,15,14.221601987720545,0.0312926885080401,0.09873276433155932
