traj_cluster_ra,pct_room_air,pct_low_o2,pct_niv,pct_imv,pct_other,pct_no_arf,pct_hypox,pct_hyper,pct_mixed,pct_vaso,transition_count,n_cluster
1,0.08113477768679431,0.7101756125887768,0.13991263412358454,0.06766125006932505,0.0011157255315192463,0.9544346827522535,0.03311290685649225,0.004332407911864207,0.008120002479390069,0.06653899982709516,3.1921886163372233,4199
2,0.0016933169747422,0.00870993581618892,0.06450827900185555,0.9104265739229186,0.014661894284294739,0.3211522667126329,0.4739766585887673,0.030368169696723887,0.17450290500187582,0.42571205499731296,0.5181347150259067,1351
3,0.7085594899629534,0.1940165417420522,0.031412078917894375,0.06555096062720772,4.6092874989230633e-4,0.9819290083570259,0.012600155078831738,0.0026104936676143707,0.002860342896527957,0.04237529077280951,2.5918238993710694,3180
4,0.02377115229653505,0.03785516589006061,0.02395070595242266,0.9138843148933189,5.386609676628245e-4,0.8408848053813545,0.12010387835896717,0.009906106576043162,0.029105209683635214,0.2168920575973093,0.8024296675191815,3128
5,0.00812724096717845,0.06334467224418497,0.9059483313413625,0.01583157120529558,0.006748184241978487,0.9284545370966258,0.05534614323802519,0.003953295945573228,0.012246023719775673,0.037124207042383006,1.6187919463087248,1490
