county_code,site_name,county_total,dominant_cluster,dominant_cluster_prop,n_clusters_present,cluster_entropy,county_total_suppressed,dominant_cluster_prop_suppressed,dominant_cluster_suppressed,cluster_entropy_suppressed
17197,umn,1,4,1,1,-0,NA,NA,NA,NA
17201,umn,1,3,1,1,-0,NA,NA,NA,NA
18097,umn,1,3,1,1,-0,NA,NA,NA,NA
18149,umn,1,1,1,1,-0,NA,NA,NA,NA
18157,umn,1,4,1,1,-0,NA,NA,NA,NA
19013,umn,1,3,1,1,-0,NA,NA,NA,NA
19027,umn,1,5,1,1,-0,NA,NA,NA,NA
19033,umn,8,3,0.375,4,1.3208883431493221,NA,NA,NA,NA
19037,umn,2,1,1,1,-0,NA,NA,NA,NA
19041,umn,1,4,1,1,-0,NA,NA,NA,NA
19049,umn,1,1,1,1,-0,NA,NA,NA,NA
19081,umn,2,1,1,1,-0,NA,NA,NA,NA
19091,umn,1,3,1,1,-0,NA,NA,NA,NA
19143,umn,1,1,1,1,-0,NA,NA,NA,NA
19151,umn,1,4,1,1,-0,NA,NA,NA,NA
19167,umn,4,2,0.5,3,1.0397207708399179,NA,NA,NA,NA
19187,umn,1,5,1,1,-0,NA,NA,NA,NA
19189,umn,3,1,0.3333333333333333,3,1.0986122886681096,NA,NA,NA,NA
19193,umn,1,4,1,1,-0,NA,NA,NA,NA
19195,umn,1,1,1,1,-0,NA,NA,NA,NA
19197,umn,3,4,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
21027,umn,1,3,1,1,-0,NA,NA,NA,NA
21047,umn,1,3,1,1,-0,NA,NA,NA,NA
22073,umn,1,3,1,1,-0,NA,NA,NA,NA
23031,umn,1,1,1,1,-0,NA,NA,NA,NA
26043,umn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
26053,umn,1,2,1,1,-0,NA,NA,NA,NA
26081,umn,2,4,1,1,-0,NA,NA,NA,NA
26139,umn,1,1,1,1,-0,NA,NA,NA,NA
27001,umn,25,1,0.36,5,1.4502290039152628,25,0.36,1,1.4502290039152628
27003,umn,555,1,0.3225225225225225,5,1.5287163062657267,555,0.3225225225225225,1,1.5287163062657267
27005,umn,3,4,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
27007,umn,9,1,0.3333333333333333,4,1.310783678099714,NA,NA,NA,NA
27009,umn,15,2,0.4,4,1.235144651532666,15,0.4,2,1.235144651532666
27013,umn,5,3,0.4,4,1.3321790402101223,NA,NA,NA,NA
27015,umn,14,3,0.2857142857142857,5,1.5367224694372195,14,0.2857142857142857,3,1.5367224694372195
27017,umn,10,1,0.4,3,1.0888999753452238,NA,NA,NA,NA
27019,umn,80,3,0.3,5,1.4587321816726333,80,0.3,3,1.4587321816726333
27021,umn,21,1,0.38095238095238093,5,1.4601860250149765,21,0.38095238095238093,1,1.4601860250149765
27023,umn,2,1,1,1,-0,NA,NA,NA,NA
27025,umn,606,1,0.36468646864686466,5,1.4840655332164936,606,0.36468646864686466,1,1.4840655332164936
27027,umn,3,4,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
27029,umn,1,4,1,1,-0,NA,NA,NA,NA
27031,umn,1,4,1,1,-0,NA,NA,NA,NA
27035,umn,19,1,0.3684210526315789,5,1.415277974646454,19,0.3684210526315789,1,1.415277974646454
27037,umn,2562,1,0.31733021077283374,5,1.4975460838545398,2562,0.31733021077283374,1,1.4975460838545398
27039,umn,2,2,1,1,-0,NA,NA,NA,NA
27041,umn,11,1,0.5454545454545454,4,1.1209503926735833,11,0.5454545454545454,1,1.1209503926735833
27047,umn,4,1,0.25,4,1.3862943611198906,NA,NA,NA,NA
27049,umn,15,3,0.4,4,1.270027861116969,15,0.4,3,1.270027861116969
27051,umn,1,3,1,1,-0,NA,NA,NA,NA
27053,umn,2617,4,0.2991975544516622,5,1.52011161919557,2617,0.2991975544516622,4,1.52011161919557
27055,umn,1,1,1,1,-0,NA,NA,NA,NA
27057,umn,6,1,0.5,3,1.0114042647073518,NA,NA,NA,NA
27059,umn,119,1,0.3697478991596639,5,1.4503043179547528,119,0.3697478991596639,1,1.4503043179547528
27061,umn,304,1,0.40460526315789475,5,1.4444961390395645,304,0.40460526315789475,1,1.4444961390395645
27063,umn,2,2,1,1,-0,NA,NA,NA,NA
27065,umn,35,2,0.22857142857142856,5,1.6012466517465216,35,0.22857142857142856,2,1.6012466517465216
27067,umn,23,1,0.34782608695652173,5,1.352561164094619,23,0.34782608695652173,1,1.352561164094619
27071,umn,11,2,0.36363636363636365,4,1.2636544318820966,11,0.36363636363636365,2,1.2636544318820966
27073,umn,1,2,1,1,-0,NA,NA,NA,NA
27075,umn,1,3,1,1,-0,NA,NA,NA,NA
27077,umn,1,4,1,1,-0,NA,NA,NA,NA
27079,umn,15,1,0.3333333333333333,5,1.450252344663491,15,0.3333333333333333,1,1.450252344663491
27083,umn,3,1,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
27085,umn,14,1,0.35714285714285715,4,1.3337360272028098,14,0.35714285714285715,1,1.3337360272028098
27087,umn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
27089,umn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
27091,umn,4,4,0.5,3,1.0397207708399179,NA,NA,NA,NA
27093,umn,1,4,1,1,-0,NA,NA,NA,NA
27095,umn,249,1,0.36947791164658633,5,1.5192506183723102,249,0.36947791164658633,1,1.5192506183723102
27097,umn,18,1,0.3333333333333333,5,1.4357470435705602,18,0.3333333333333333,1,1.4357470435705602
27099,umn,3,1,0.3333333333333333,3,1.0986122886681096,NA,NA,NA,NA
27101,umn,1,2,1,1,-0,NA,NA,NA,NA
27103,umn,6,5,0.3333333333333333,5,1.5607104090414063,NA,NA,NA,NA
27105,umn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
27109,umn,2,2,0.5,2,0.6931471805599453,NA,NA,NA,NA
27111,umn,7,4,0.42857142857142855,4,1.277034259466139,NA,NA,NA,NA
27113,umn,1,4,1,1,-0,NA,NA,NA,NA
27115,umn,71,1,0.38028169014084506,5,1.4722851121009848,71,0.38028169014084506,1,1.4722851121009848
27119,umn,7,1,0.5714285714285714,3,0.9556998911125343,NA,NA,NA,NA
27121,umn,4,1,0.5,3,1.0397207708399179,NA,NA,NA,NA
27123,umn,2704,1,0.33653846153846156,5,1.5048317855054507,2704,0.33653846153846156,1,1.5048317855054507
27127,umn,6,4,0.6666666666666666,3,0.8675632284814612,NA,NA,NA,NA
27129,umn,4,4,0.5,3,1.0397207708399179,NA,NA,NA,NA
27131,umn,31,4,0.3870967741935484,5,1.4162842607678656,31,0.3870967741935484,4,1.4162842607678656
27133,umn,2,2,1,1,-0,NA,NA,NA,NA
27135,umn,2,3,0.5,2,0.6931471805599453,NA,NA,NA,NA
27137,umn,410,1,0.33902439024390246,5,1.5054193003186047,410,0.33902439024390246,1,1.5054193003186047
27139,umn,356,4,0.28651685393258425,5,1.5145837990020892,356,0.28651685393258425,4,1.5145837990020892
27141,umn,254,1,0.28346456692913385,5,1.5732818037455156,254,0.28346456692913385,1,1.5732818037455156
27143,umn,7,3,0.42857142857142855,4,1.277034259466139,NA,NA,NA,NA
27145,umn,37,1,0.3783783783783784,5,1.4107950557185815,37,0.3783783783783784,1,1.4107950557185815
27147,umn,5,3,0.4,3,1.0549201679861442,NA,NA,NA,NA
27149,umn,1,1,1,1,-0,NA,NA,NA,NA
27151,umn,1,1,1,1,-0,NA,NA,NA,NA
27153,umn,11,4,0.45454545454545453,4,1.2406842919533958,11,0.45454545454545453,4,1.2406842919533958
27155,umn,1,2,1,1,-0,NA,NA,NA,NA
27157,umn,3,1,1,1,-0,NA,NA,NA,NA
27159,umn,5,2,0.4,3,1.0549201679861442,NA,NA,NA,NA
27161,umn,3,3,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
27163,umn,1427,1,0.3475823405746321,5,1.507505550144469,1427,0.3475823405746321,1,1.507505550144469
27165,umn,3,1,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
27169,umn,5,2,0.6,3,0.9502705392332347,NA,NA,NA,NA
27171,umn,67,4,0.34328358208955223,5,1.5436184590171274,67,0.34328358208955223,4,1.5436184590171274
27173,umn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
28021,umn,1,1,1,1,-0,NA,NA,NA,NA
29105,umn,1,2,1,1,-0,NA,NA,NA,NA
29167,umn,1,4,1,1,-0,NA,NA,NA,NA
30111,umn,1,5,1,1,-0,NA,NA,NA,NA
31055,umn,1,5,1,1,-0,NA,NA,NA,NA
31107,umn,1,2,1,1,-0,NA,NA,NA,NA
31109,umn,2,3,1,1,-0,NA,NA,NA,NA
32003,umn,1,3,1,1,-0,NA,NA,NA,NA
32031,umn,2,4,0.5,2,0.6931471805599453,NA,NA,NA,NA
33011,umn,1,3,1,1,-0,NA,NA,NA,NA
34023,umn,1,1,1,1,-0,NA,NA,NA,NA
35005,umn,1,3,1,1,-0,NA,NA,NA,NA
36103,umn,1,3,1,1,-0,NA,NA,NA,NA
37069,umn,1,2,1,1,-0,NA,NA,NA,NA
37119,umn,2,1,1,1,-0,NA,NA,NA,NA
38003,umn,1,3,1,1,-0,NA,NA,NA,NA
38013,umn,1,1,1,1,-0,NA,NA,NA,NA
38015,umn,10,3,0.3,4,1.366158847569202,NA,NA,NA,NA
38017,umn,12,2,0.5833333333333334,4,1.0751393240053735,12,0.5833333333333334,2,1.0751393240053735
38019,umn,1,1,1,1,-0,NA,NA,NA,NA
38025,umn,1,2,1,1,-0,NA,NA,NA,NA
38035,umn,4,4,0.5,3,1.0397207708399179,NA,NA,NA,NA
38045,umn,1,4,1,1,-0,NA,NA,NA,NA
38049,umn,1,1,1,1,-0,NA,NA,NA,NA
38053,umn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
38055,umn,1,4,1,1,-0,NA,NA,NA,NA
38059,umn,8,1,0.625,3,0.9002560512685369,NA,NA,NA,NA
38071,umn,4,3,0.5,3,1.0397207708399179,NA,NA,NA,NA
38073,umn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
38077,umn,1,4,1,1,-0,NA,NA,NA,NA
38079,umn,1,3,1,1,-0,NA,NA,NA,NA
38085,umn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
38089,umn,3,2,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
38093,umn,1,2,1,1,-0,NA,NA,NA,NA
38095,umn,3,1,0.3333333333333333,3,1.0986122886681096,NA,NA,NA,NA
38101,umn,11,3,0.5454545454545454,4,1.1209503926735833,11,0.5454545454545454,3,1.1209503926735833
38103,umn,2,2,0.5,2,0.6931471805599453,NA,NA,NA,NA
38105,umn,4,2,0.5,3,1.0397207708399179,NA,NA,NA,NA
39029,umn,1,4,1,1,-0,NA,NA,NA,NA
39055,umn,1,3,1,1,-0,NA,NA,NA,NA
39165,umn,1,2,1,1,-0,NA,NA,NA,NA
40031,umn,1,2,1,1,-0,NA,NA,NA,NA
41011,umn,1,5,1,1,-0,NA,NA,NA,NA
41051,umn,1,4,1,1,-0,NA,NA,NA,NA
42065,umn,1,1,1,1,-0,NA,NA,NA,NA
42079,umn,1,1,1,1,-0,NA,NA,NA,NA
42101,umn,1,3,1,1,-0,NA,NA,NA,NA
45085,umn,2,3,1,1,-0,NA,NA,NA,NA
46005,umn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
46007,umn,1,2,1,1,-0,NA,NA,NA,NA
46009,umn,1,3,1,1,-0,NA,NA,NA,NA
46011,umn,3,2,0.3333333333333333,3,1.0986122886681096,NA,NA,NA,NA
46013,umn,4,4,0.75,2,0.5623351446188083,NA,NA,NA,NA
46023,umn,1,4,1,1,-0,NA,NA,NA,NA
46025,umn,1,3,1,1,-0,NA,NA,NA,NA
46029,umn,1,5,1,1,-0,NA,NA,NA,NA
46047,umn,1,2,1,1,-0,NA,NA,NA,NA
46053,umn,1,1,1,1,-0,NA,NA,NA,NA
46061,umn,1,5,1,1,-0,NA,NA,NA,NA
46063,umn,1,2,1,1,-0,NA,NA,NA,NA
46083,umn,4,2,0.5,3,1.0397207708399179,NA,NA,NA,NA
46099,umn,15,1,0.4,4,1.3095258353040693,15,0.4,1,1.3095258353040693
46103,umn,3,2,0.3333333333333333,3,1.0986122886681096,NA,NA,NA,NA
46105,umn,1,4,1,1,-0,NA,NA,NA,NA
46109,umn,3,5,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
46121,umn,1,2,1,1,-0,NA,NA,NA,NA
46123,umn,1,1,1,1,-0,NA,NA,NA,NA
46129,umn,1,3,1,1,-0,NA,NA,NA,NA
47165,umn,1,4,1,1,-0,NA,NA,NA,NA
47189,umn,1,2,1,1,-0,NA,NA,NA,NA
48053,umn,1,5,1,1,-0,NA,NA,NA,NA
48157,umn,1,4,1,1,-0,NA,NA,NA,NA
48201,umn,5,3,0.4,4,1.3321790402101223,NA,NA,NA,NA
48215,umn,1,3,1,1,-0,NA,NA,NA,NA
48423,umn,1,3,1,1,-0,NA,NA,NA,NA
48491,umn,1,2,1,1,-0,NA,NA,NA,NA
49011,umn,1,5,1,1,-0,NA,NA,NA,NA
49053,umn,1,4,1,1,-0,NA,NA,NA,NA
51059,umn,1,1,1,1,-0,NA,NA,NA,NA
51153,umn,2,2,0.5,2,0.6931471805599453,NA,NA,NA,NA
51179,umn,1,1,1,1,-0,NA,NA,NA,NA
51199,umn,1,3,1,1,-0,NA,NA,NA,NA
51810,umn,1,3,1,1,-0,NA,NA,NA,NA
53011,umn,1,1,1,1,-0,NA,NA,NA,NA
53033,umn,2,3,0.5,2,0.6931471805599453,NA,NA,NA,NA
53061,umn,1,4,1,1,-0,NA,NA,NA,NA
53067,umn,1,1,1,1,-0,NA,NA,NA,NA
55003,umn,1,1,1,1,-0,NA,NA,NA,NA
55005,umn,10,1,0.5,4,1.1682824501765625,NA,NA,NA,NA
55007,umn,1,1,1,1,-0,NA,NA,NA,NA
55013,umn,21,1,0.38095238095238093,5,1.4481540469570857,21,0.38095238095238093,1,1.4481540469570857
55017,umn,6,2,0.3333333333333333,4,1.3296613488547582,NA,NA,NA,NA
55025,umn,1,3,1,1,-0,NA,NA,NA,NA
55031,umn,8,3,0.5,3,1.0397207708399179,NA,NA,NA,NA
55033,umn,4,1,0.75,2,0.5623351446188083,NA,NA,NA,NA
55035,umn,8,3,0.375,5,1.4941751382893083,NA,NA,NA,NA
55057,umn,1,4,1,1,-0,NA,NA,NA,NA
55063,umn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
55073,umn,3,1,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
55079,umn,6,2,0.3333333333333333,4,1.3296613488547582,NA,NA,NA,NA
55091,umn,2,2,0.5,2,0.6931471805599453,NA,NA,NA,NA
55093,umn,27,4,0.37037037037037035,5,1.4670760229442412,27,0.37037037037037035,4,1.4670760229442412
55095,umn,22,1,0.5,5,1.253622376896737,22,0.5,1,1.253622376896737
55099,umn,1,4,1,1,-0,NA,NA,NA,NA
55101,umn,2,1,1,1,-0,NA,NA,NA,NA
55105,umn,2,3,0.5,2,0.6931471805599453,NA,NA,NA,NA
55107,umn,1,4,1,1,-0,NA,NA,NA,NA
55109,umn,59,1,0.3559322033898305,5,1.4744813489305946,59,0.3559322033898305,1,1.4744813489305946
55113,umn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
55117,umn,1,2,1,1,-0,NA,NA,NA,NA
55121,umn,1,2,1,1,-0,NA,NA,NA,NA
55123,umn,1,3,1,1,-0,NA,NA,NA,NA
55127,umn,1,1,1,1,-0,NA,NA,NA,NA
55129,umn,6,2,0.5,3,1.0114042647073518,NA,NA,NA,NA
55131,umn,1,4,1,1,-0,NA,NA,NA,NA
55133,umn,2,1,1,1,-0,NA,NA,NA,NA
56005,umn,1,1,1,1,-0,NA,NA,NA,NA
56011,umn,1,4,1,1,-0,NA,NA,NA,NA
56013,umn,1,3,1,1,-0,NA,NA,NA,NA
56045,umn,1,2,1,1,-0,NA,NA,NA,NA
