site_name,stratum,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75
umn,1,age_years,NA,continuous,4199,67.78113836627769,16.004554096392287,70,59,79
umn,2,age_years,NA,continuous,1351,57.60547742413027,15.065799371966355,60,48,68
umn,3,age_years,NA,continuous,3180,62.23616352201258,18.574977005206083,65,51,76
umn,4,age_years,NA,continuous,3128,61.09398976982097,16.63293175043239,63,51,73
umn,5,age_years,NA,continuous,1490,65.1255033557047,15.332481112991593,66,56,76
umn,NA,age_years,NA,continuous,35,67.2,19.452506265260524,71,59,81.5
umn,1,icu_los_hours,NA,continuous,4199,93.04023577042153,124.00430145338642,63.88333333333333,35.4,105.49166666666667
umn,2,icu_los_hours,NA,continuous,1351,361.74158647915124,348.6099084995396,262.3333333333333,138.075,459.64166666666665
umn,3,icu_los_hours,NA,continuous,3180,63.46607966457023,91.59491721833379,42.90833333333333,24.625,68.48333333333333
umn,4,icu_los_hours,NA,continuous,3128,213.65695865302644,289.4804711260723,137.91666666666666,66.7625,271
umn,5,icu_los_hours,NA,continuous,1490,180.58587248322146,196.64973208195335,121.07499999999999,66.44166666666666,218.7375
umn,NA,icu_los_hours,NA,continuous,35,6.497142857142857,16.206817175780927,1.4666666666666666,0.3916666666666667,5.458333333333334
umn,1,imv_hours_icu,NA,continuous,4199,4.640628721124077,18.46197119370938,0,0,0
umn,2,imv_hours_icu,NA,continuous,1351,122.95780903034789,124.62550893722666,84,43,156
umn,3,imv_hours_icu,NA,continuous,3180,2.9764150943396226,10.736912648219706,0,0,2
umn,4,imv_hours_icu,NA,continuous,3128,65.93989769820972,90.73511862957903,37,19,80
umn,5,imv_hours_icu,NA,continuous,1490,23.20939597315436,65.812729964833,0,0,0
umn,NA,imv_hours_icu,NA,continuous,35,0,0,0,0,0
umn,1,imv_hours_72h,NA,continuous,4199,2.27054060490593,5.562256806334614,0,0,0
umn,2,imv_hours_72h,NA,continuous,1351,27.31902294596595,8.346101379077746,28,24,32
umn,3,imv_hours_72h,NA,continuous,3180,2.20062893081761,4.431080664433317,0,0,2
umn,4,imv_hours_72h,NA,continuous,3128,24.039322250639387,10.954511920852678,27,18,32
umn,5,imv_hours_72h,NA,continuous,1490,0.5416107382550336,2.2934367965955884,0,0,0
umn,NA,imv_hours_72h,NA,continuous,35,0,0,0,0,0
umn,1,escalations_icu,NA,continuous,4199,2.1393188854489162,3.3382982163705317,1,0,3
umn,2,escalations_icu,NA,continuous,1351,2.3486306439674314,4.951826820903151,1,0,3
umn,3,escalations_icu,NA,continuous,3180,0.9522012578616352,2.0377635317018497,0,0,1
umn,4,escalations_icu,NA,continuous,3128,1.8065856777493605,3.777044440538205,0,0,2
umn,5,escalations_icu,NA,continuous,1490,4.416778523489933,5.05032967006129,3,1,6
umn,NA,escalations_icu,NA,continuous,35,0,0,0,0,0
umn,1,deescalations_icu,NA,continuous,4199,2.8902119552274352,3.4020839573451327,2,1,4
umn,2,deescalations_icu,NA,continuous,1351,2.8897113249444857,5.293221870322161,1,0,4
umn,3,deescalations_icu,NA,continuous,3180,1.919811320754717,2.0348143144687487,2,1,2
umn,4,deescalations_icu,NA,continuous,3128,2.524616368286445,3.967976405822096,2,0,3
umn,5,deescalations_icu,NA,continuous,1490,4.72751677852349,5.113839832469939,3,1,6
umn,NA,deescalations_icu,NA,continuous,35,0,0,0,0,0
umn,1,vaso_hours_72h,NA,continuous,4199,4.857346987377947,11.695513190383375,0,0,2
umn,2,vaso_hours_72h,NA,continuous,1351,31.076980014803848,24.02193432983713,29,8,52
umn,3,vaso_hours_72h,NA,continuous,3180,3.0933962264150945,9.332878986317555,0,0,0
umn,4,vaso_hours_72h,NA,continuous,3128,15.833120204603581,18.71670277647135,8,0,27
umn,5,vaso_hours_72h,NA,continuous,1490,2.7100671140939596,8.467959958880526,0,0,0
umn,NA,vaso_hours_72h,NA,continuous,35,0.14285714285714285,0.35503580124836315,0,0,0
umn,1,vaso_mean_72h,NA,continuous,4199,0.2781614670159562,0.4481467333880128,0,0,1
umn,2,vaso_mean_72h,NA,continuous,1351,0.8349370836417469,0.37137479287014136,1,1,1
umn,3,vaso_mean_72h,NA,continuous,3180,0.21415094339622642,0.4102965451587743,0,0,0
umn,4,vaso_mean_72h,NA,continuous,3128,0.6771099744245525,0.4676558290777036,1,0,1
umn,5,vaso_mean_72h,NA,continuous,1490,0.1825503355704698,0.3864271332322227,0,0,0
umn,NA,vaso_mean_72h,NA,continuous,35,0.14285714285714285,0.35503580124836315,0,0,0
umn,1,pm25_1y,NA,continuous,4198,7.7180323417894385,1.5484148469499757,7.61306095123291,6.7588677406311035,8.171156883239746
umn,2,pm25_1y,NA,continuous,1351,7.80104921995314,1.5211160537435864,7.643067359924316,6.808449745178223,8.620875358581543
umn,3,pm25_1y,NA,continuous,3180,7.799958572222751,1.611745974989444,7.61306095123291,6.7588677406311035,8.450650215148926
umn,4,pm25_1y,NA,continuous,3127,7.785779015950055,1.5222614600080937,7.58201789855957,6.767168998718262,8.171156883239746
umn,5,pm25_1y,NA,continuous,1489,7.765017075215193,1.3849545490479818,7.658754348754883,6.767168998718262,8.171156883239746
umn,NA,pm25_1y,NA,continuous,35,8.252052075522286,1.876325243193846,7.643067359924316,7.051776885986328,10.044817447662354
umn,1,pm25_3y,NA,continuous,4198,7.2798051191716455,0.9286926082223521,7.166177113850911,6.961209795874657,7.835939407348633
umn,2,pm25_3y,NA,continuous,1351,7.269070523049862,0.9420182671228843,7.166177113850911,6.812156041463216,7.835939407348633
umn,3,pm25_3y,NA,continuous,3180,7.338779622105618,0.9410987511178679,7.166177113850911,6.961209795874657,7.835939407348633
