traj_cluster_ra,mortality,sofa,imv_rate,icu_los,severity_rank
1,0.162181471778995,5.928554417718504,0.18599666587282687,63.88333333333333,2
2,0.4359733530717987,11.911917098445596,0.9844559585492227,262.3333333333333,5
3,0.08993710691823899,5.215723270440251,0.2569182389937107,42.90833333333333,1
4,0.3960997442455243,10.502557544757034,1,137.91666666666666,4
5,0.34429530201342284,5.3953020134228185,0.08993288590604027,121.07499999999999,3
