traj_cluster_ra,h,rs,n,prop
1,23,ROOM AIR,193,0.0459633246010955
1,24,IMV,414,0.09859490354846392
1,24,LOW_O2,2931,0.698023338890212
1,24,NIV,659,0.15694212907835198
1,24,OTHER,5,0.0011907597046915933
1,24,ROOM AIR,190,0.04524886877828054
1,25,IMV,396,0.09430816861157418
1,25,LOW_O2,2957,0.7042152893546082
1,25,NIV,653,0.1555132174327221
1,25,OTHER,3,7.144558228149559e-4
1,25,ROOM AIR,190,0.04524886877828054
1,26,IMV,379,0.09025958561562276
1,26,LOW_O2,2975,0.708502024291498
1,26,NIV,661,0.15741843296022862
1,26,OTHER,2,4.763038818766373e-4
1,26,ROOM AIR,182,0.043343653250773995
1,27,IMV,367,0.08740176232436295
1,27,LOW_O2,2994,0.713026911169326
1,27,NIV,659,0.15694212907835198
1,27,OTHER,3,7.144558228149559e-4
1,27,ROOM AIR,176,0.04191474160514408
1,28,IMV,360,0.08573469873779471
1,28,LOW_O2,3008,0.7163610383424625
1,28,NIV,648,0.1543224577280305
1,28,OTHER,3,7.144558228149559e-4
1,28,ROOM AIR,180,0.042867349368897356
1,29,IMV,342,0.08144796380090498
1,29,LOW_O2,3014,0.7177899499880924
1,29,NIV,650,0.15479876160990713
1,29,OTHER,2,4.763038818766373e-4
1,29,ROOM AIR,191,0.04548702071921886
1,30,IMV,333,0.0793045963324601
1,30,LOW_O2,3047,0.7256489640390569
1,30,NIV,634,0.15098833055489402
1,30,OTHER,1,2.3815194093831864e-4
1,30,ROOM AIR,184,0.04381995713265063
1,31,IMV,317,0.07549416527744701
1,31,LOW_O2,3075,0.7323172183853298
1,31,NIV,621,0.14789235532269587
1,31,OTHER,4,9.526077637532746e-4
1,31,ROOM AIR,182,0.043343653250773995
1,32,IMV,305,0.07263634198618718
1,32,LOW_O2,3095,0.7370802572040962
1,32,NIV,609,0.14503453203143607
1,32,OTHER,3,7.144558228149559e-4
1,32,ROOM AIR,187,0.044534412955465584
1,33,IMV,290,0.0690640628721124
1,33,LOW_O2,3117,0.7423195999047392
1,33,NIV,589,0.14027149321266968
1,33,OTHER,4,9.526077637532746e-4
1,33,ROOM AIR,199,0.04739223624672541
1,34,IMV,275,0.06549178375803763
1,34,LOW_O2,3133,0.7461300309597523
1,34,NIV,575,0.13693736603953321
1,34,OTHER,3,7.144558228149559e-4
1,34,ROOM AIR,213,0.05072636341986187
1,35,IMV,255,0.06072874493927125
1,35,LOW_O2,3166,0.7539890450107168
1,35,NIV,557,0.1326506311026435
1,35,OTHER,4,9.526077637532746e-4
1,35,ROOM AIR,217,0.05167897118361515
1,36,IMV,239,0.05691831388425816
1,36,LOW_O2,3191,0.75994284353417485
1,36,NIV,531,0.1264586806382472
1,36,OTHER,2,4.763038818766373e-4
1,36,ROOM AIR,236,0.0562038580614432
1,37,IMV,219,0.05215527506549179
1,37,LOW_O2,3238,0.7711359847582758
1,37,NIV,498,0.11859966658728269
1,37,OTHER,2,4.763038818766373e-4
1,37,ROOM AIR,242,0.057632769707073116
1,38,IMV,207,0.04929745177423196
1,38,LOW_O2,3279,0.7809002143367468
1,38,NIV,470,0.11193141224100976
1,38,OTHER,1,2.3815194093831864e-4
1,38,ROOM AIR,242,0.057632769707073116
1,39,IMV,185,0.04405810907358895
1,39,LOW_O2,3309,0.7880447725648964
1,39,NIV,447,0.10645391759942843
1,39,OTHER,4,9.526077637532746e-4
1,39,ROOM AIR,254,0.06049059299833293
1,40,IMV,162,0.03858061443200762
1,40,LOW_O2,3362,0.8006668254346273
1,40,NIV,407,0.09692783996189569
1,40,OTHER,4,9.526077637532746e-4
1,40,ROOM AIR,264,0.06287211240771612
1,41,IMV,143,0.034055727554179564
1,41,LOW_O2,3389,0.8070969278399619
1,41,NIV,392,0.09335556084782091
1,41,OTHER,2,4.763038818766373e-4
1,41,ROOM AIR,273,0.06501547987616099
1,42,IMV,125,0.02976899261728983
1,42,LOW_O2,3400,0.8097165991902834
1,42,NIV,378,0.09002143367468445
1,42,OTHER,1,2.3815194093831864e-4
1,42,ROOM AIR,295,0.070254822576804
1,43,IMV,108,0.025720409621338414
1,43,LOW_O2,3453,0.8223386520600143
1,43,NIV,347,0.08263872350559658
1,43,OTHER,2,4.763038818766373e-4
1,43,ROOM AIR,289,0.06882591093117409
1,44,IMV,96,0.02286258633007859
1,44,LOW_O2,3449,0.821386044296261
1,44,NIV,340,0.08097165991902834
1,44,OTHER,2,4.763038818766373e-4
1,44,ROOM AIR,312,0.07430340557275542
1,45,IMV,81,0.01929030721600381
1,45,LOW_O2,3470,0.8263872350559657
1,45,NIV,333,0.0793045963324601
1,45,OTHER,2,4.763038818766373e-4
1,45,ROOM AIR,313,0.07454155751369373
1,46,IMV,63,0.015003572279114075
1,46,LOW_O2,3496,0.832579185520362
1,46,NIV,321,0.07644677304120029
1,46,OTHER,3,7.144558228149559e-4
1,46,ROOM AIR,316,0.07525601333650869
1,47,IMV,58,0.01381281257442248
1,47,LOW_O2,3491,0.8313884258156704
1,47,NIV,323,0.07692307692307693
1,47,OTHER,5,0.0011907597046915933
1,47,ROOM AIR,322,0.07668492498213861
1,48,IMV,41,0.009764229578471064
1,48,LOW_O2,3487,0.8304358180519171
1,48,NIV,323,0.07692307692307693
1,48,OTHER,7,0.0016670635865682305
1,48,ROOM AIR,341,0.08120981185996666
1,49,IMV,36,0.008573469873779471
1,49,LOW_O2,3485,0.8299595141700404
1,49,NIV,319,0.07597046915932365
1,49,OTHER,4,9.526077637532746e-4
1,49,ROOM AIR,355,0.08454393903310312
1,50,IMV,35,0.008335317932841153
1,50,LOW_O2,3479,0.8285306025244106
1,50,NIV,314,0.07477970945463205
1,50,OTHER,5,0.0011907597046915933
1,50,ROOM AIR,366,0.08716361038342463
1,51,IMV,33,0.007859014050964515
1,51,LOW_O2,3451,0.8218623481781376
1,51,NIV,320,0.07620862110026197
1,51,OTHER,4,9.526077637532746e-4
1,51,ROOM AIR,391,0.0931174089068826
1,52,IMV,31,0.007382710169087878
1,52,LOW_O2,3438,0.8187663729459395
1,52,NIV,316,0.07525601333650869
1,52,OTHER,5,0.0011907597046915933
1,52,ROOM AIR,409,0.09740414384377233
1,53,IMV,28,0.006668254346272922
1,53,LOW_O2,3427,0.816146701595618
1,53,NIV,316,0.07525601333650869
1,53,OTHER,4,9.526077637532746e-4
1,53,ROOM AIR,424,0.1009764229578471
1,54,IMV,28,0.006668254346272922
1,54,LOW_O2,3390,0.8073350797809002
1,54,NIV,339,0.08073350797809002
1,54,OTHER,3,7.144558228149559e-4
1,54,ROOM AIR,439,0.10454870207192189
1,55,IMV,29,0.00690640628721124
1,55,LOW_O2,3382,0.8054298642533937
1,55,NIV,340,0.08097165991902834
1,55,OTHER,4,9.526077637532746e-4
1,55,ROOM AIR,444,0.10573946177661347
1,56,IMV,31,0.007382710169087878
1,56,LOW_O2,3386,0.806382472017147
1,56,NIV,312,0.07430340557275542
1,56,OTHER,4,9.526077637532746e-4
1,56,ROOM AIR,466,0.11097880447725648
1,57,IMV,30,0.00714455822814956
1,57,LOW_O2,3375,0.8037628006668255
1,57,NIV,284,0.06763515122648249
1,57,OTHER,4,9.526077637532746e-4
1,57,ROOM AIR,506,0.12050488211478924
1,58,IMV,28,0.006668254346272922
1,58,LOW_O2,3359,0.7999523696118124
1,58,NIV,275,0.06549178375803763
1,58,OTHER,3,7.144558228149559e-4
1,58,ROOM AIR,534,0.12717313646106215
1,59,IMV,27,0.006430102405334604
1,59,LOW_O2,3335,0.7942367230292927
1,59,NIV,267,0.06358656823053108
1,59,OTHER,3,7.144558228149559e-4
1,59,ROOM AIR,567,0.13503215051202666
1,60,IMV,29,0.00690640628721124
1,60,LOW_O2,3304,0.7868540128602048
1,60,NIV,249,0.059299833293641344
1,60,OTHER,5,0.0011907597046915933
1,60,ROOM AIR,612,0.145748987854251
1,61,IMV,33,0.007859014050964515
1,61,LOW_O2,3277,0.7804239104548703
1,61,NIV,239,0.05691831388425816
1,61,OTHER,5,0.0011907597046915933
1,61,ROOM AIR,645,0.15360800190521554
1,62,IMV,32,0.0076208621100261964
1,62,LOW_O2,3251,0.7742319599904739
1,62,NIV,248,0.059061681352703024
1,62,OTHER,6,0.0014289116456299119
1,62,ROOM AIR,662,0.15765658490116694
1,63,IMV,34,0.008097165991902834
1,63,LOW_O2,3223,0.767563705644201
1,63,NIV,226,0.053822338652060014
1,63,OTHER,6,0.0014289116456299119
1,63,ROOM AIR,710,0.16908787806620623
1,64,IMV,32,0.0076208621100261964
1,64,LOW_O2,3211,0.7647058823529411
1,64,NIV,220,0.052393427006430106
1,64,OTHER,6,0.0014289116456299119
1,64,ROOM AIR,730,0.17385091688497262
1,65,IMV,32,0.0076208621100261964
1,65,LOW_O2,3195,0.7608954512979281
1,65,NIV,210,0.05001190759704691
1,65,OTHER,7,0.0016670635865682305
1,65,ROOM AIR,755,0.17980471540843057
1,66,IMV,33,0.007859014050964515
1,66,LOW_O2,3156,0.7516075256013337
1,66,NIV,206,0.04905929983329364
1,66,OTHER,6,0.0014289116456299119
1,66,ROOM AIR,798,0.19004524886877827
1,67,IMV,37,0.00881162181471779
1,67,LOW_O2,3096,0.7373184091450345
1,67,NIV,198,0.04715408430578709
1,67,OTHER,8,0.0019052155275065491
1,67,ROOM AIR,860,0.20481066920695404
1,68,IMV,41,0.009764229578471064
1,68,LOW_O2,3049,0.7261252679209336
1,68,NIV,200,0.04763038818766373
1,68,OTHER,5,0.0011907597046915933
1,68,ROOM AIR,904,0.21528935460824006
1,69,IMV,42,0.010002381519409383
1,69,LOW_O2,3010,0.7168373422243391
1,69,NIV,207,0.04929745177423196
1,69,OTHER,4,9.526077637532746e-4
1,69,ROOM AIR,936,0.22291021671826625
1,70,IMV,42,0.010002381519409383
1,70,LOW_O2,2998,0.7139795189330793
1,70,NIV,211,0.05025005953798523
1,70,OTHER,4,9.526077637532746e-4
1,70,ROOM AIR,944,0.2248154322457728
1,71,IMV,40,0.009526077637532746
1,71,LOW_O2,2978,0.7092164801143129
1,71,NIV,211,0.05025005953798523
1,71,OTHER,5,0.0011907597046915933
1,71,ROOM AIR,965,0.2298166230054775
1,72,IMV,43,0.010240533460347702
1,72,LOW_O2,2950,0.70254822576804
1,72,NIV,223,0.05310788282924506
1,72,OTHER,5,0.0011907597046915933
1,72,ROOM AIR,978,0.23291259823767563
2,0,IMV,977,0.7231680236861584
2,0,LOW_O2,63,0.046632124352331605
2,0,NIV,299,0.22131754256106587
2,0,OTHER,5,0.003700962250185048
2,0,ROOM AIR,7,0.0051813471502590676
2,1,IMV,999,0.7394522575869726
2,1,LOW_O2,58,0.04293116210214656
2,1,NIV,281,0.20799407846039972
2,1,OTHER,7,0.0051813471502590676
2,1,ROOM AIR,6,0.0044411547002220575
2,2,IMV,1024,0.7579570688378978
2,2,LOW_O2,49,0.03626943005181347
2,2,NIV,265,0.19615099925980756
2,2,OTHER,9,0.006661732050333087
2,2,ROOM AIR,4,0.0029607698001480384
2,3,IMV,1037,0.767579570688379
2,3,LOW_O2,39,0.028867505551443375
2,3,NIV,262,0.19393042190969653
2,3,OTHER,10,0.007401924500370096
2,3,ROOM AIR,3,0.0022205773501110288
2,4,IMV,1048,0.7757216876387861
2,4,LOW_O2,34,0.025166543301258327
2,4,NIV,255,0.18874907475943745
2,4,OTHER,11,0.008142116950407105
2,4,ROOM AIR,3,0.0022205773501110288
2,5,IMV,1061,0.7853441894892672
2,5,LOW_O2,27,0.01998519615099926
2,5,NIV,248,0.1835677276091784
2,5,OTHER,11,0.008142116950407105
2,5,ROOM AIR,4,0.0029607698001480384
2,6,IMV,1073,0.7942264988897113
2,6,LOW_O2,23,0.017024426350851222
2,6,NIV,240,0.17764618800888232
2,6,OTHER,12,0.008882309400444115
2,6,ROOM AIR,3,0.0022205773501110288
2,7,IMV,1079,0.7986676535899334
2,7,LOW_O2,21,0.015544041450777202
2,7,NIV,236,0.17468541820873426
2,7,OTHER,13,0.009622501850481125
2,7,ROOM AIR,2,0.0014803849000740192
2,8,IMV,1092,0.8082901554404145
2,8,LOW_O2,19,0.014063656550703183
2,8,NIV,224,0.16580310880829016
2,8,OTHER,14,0.010362694300518135
2,8,ROOM AIR,2,0.0014803849000740192
2,9,IMV,1103,0.8164322723908216
2,9,LOW_O2,15,0.011102886750555145
2,9,NIV,215,0.15914137675795706
2,9,OTHER,17,0.012583271650629163
2,9,ROOM AIR,1,7.401924500370096e-4
2,10,IMV,1113,0.8238341968911918
2,10,LOW_O2,12,0.008882309400444115
2,10,NIV,209,0.154700222057735
2,10,OTHER,16,0.011843079200592153
2,10,ROOM AIR,1,7.401924500370096e-4
2,11,IMV,1118,0.8275351591413768
2,11,LOW_O2,14,0.010362694300518135
2,11,NIV,200,0.14803849000740193
2,11,OTHER,18,0.013323464100666173
2,11,ROOM AIR,1,7.401924500370096e-4
2,12,IMV,1122,0.8304959289415248
2,12,LOW_O2,12,0.008882309400444115
2,12,NIV,196,0.14507772020725387
2,12,OTHER,20,0.014803849000740192
2,12,ROOM AIR,1,7.401924500370096e-4
2,13,IMV,1127,0.8341968911917098
2,13,LOW_O2,8,0.005921539600296077
2,13,NIV,195,0.14433752775721687
2,13,OTHER,20,0.014803849000740192
2,13,ROOM AIR,1,7.401924500370096e-4
2,14,IMV,1139,0.8430792005921539
2,14,LOW_O2,8,0.005921539600296077
2,14,NIV,186,0.1376757957068838
2,14,OTHER,18,0.013323464100666173
2,15,IMV,1146,0.848260547742413
2,15,LOW_O2,9,0.006661732050333087
2,15,NIV,174,0.12879348630643966
2,15,OTHER,22,0.01628423390081421
2,16,IMV,1150,0.851221317542561
2,16,LOW_O2,9,0.006661732050333087
2,16,NIV,169,0.12509252405625462
2,16,OTHER,23,0.017024426350851222
2,17,IMV,1156,0.8556624722427831
2,17,LOW_O2,11,0.008142116950407105
2,17,NIV,160,0.11843079200592153
2,17,OTHER,24,0.01776461880088823
2,18,IMV,1167,0.8638045891931903
2,18,LOW_O2,12,0.008882309400444115
2,18,NIV,150,0.11102886750555144
2,18,OTHER,22,0.01628423390081421
2,19,IMV,1174,0.8689859363434493
2,19,LOW_O2,11,0.008142116950407105
2,19,NIV,144,0.10658771280532939
2,19,OTHER,22,0.01628423390081421
2,20,IMV,1181,0.8741672834937083
2,20,LOW_O2,8,0.005921539600296077
2,20,NIV,139,0.10288675055514433
2,20,OTHER,23,0.017024426350851222
2,21,IMV,1190,0.8808290155440415
2,21,LOW_O2,6,0.0044411547002220575
2,21,NIV,132,0.09770540340488527
2,21,OTHER,23,0.017024426350851222
2,22,IMV,1198,0.8867505551443375
2,22,LOW_O2,6,0.0044411547002220575
2,22,NIV,125,0.0925240562546262
2,22,OTHER,22,0.01628423390081421
2,23,IMV,1207,0.8934122871946706
2,23,LOW_O2,7,0.0051813471502590676
2,23,NIV,115,0.0851221317542561
2,23,OTHER,22,0.01628423390081421
2,24,IMV,1212,0.8971132494448557
2,24,LOW_O2,5,0.003700962250185048
2,24,NIV,111,0.08216136195410807
2,24,OTHER,22,0.01628423390081421
2,24,ROOM AIR,1,7.401924500370096e-4
2,25,IMV,1221,0.9037749814951888
2,25,LOW_O2,7,0.0051813471502590676
2,25,NIV,100,0.07401924500370097
2,25,OTHER,22,0.01628423390081421
2,25,ROOM AIR,1,7.401924500370096e-4
2,26,IMV,1226,0.9074759437453738
2,26,LOW_O2,7,0.0051813471502590676
2,26,NIV,96,0.07105847520355292
2,26,OTHER,22,0.01628423390081421
2,27,IMV,1228,0.9089563286454478
2,27,LOW_O2,6,0.0044411547002220575
2,27,NIV,94,0.0695780903034789
2,27,OTHER,22,0.01628423390081421
2,27,ROOM AIR,1,7.401924500370096e-4
2,28,IMV,1233,0.9126572908956329
2,28,LOW_O2,7,0.0051813471502590676
2,28,NIV,88,0.06513693560325684
2,28,OTHER,22,0.01628423390081421
2,28,ROOM AIR,1,7.401924500370096e-4
2,29,IMV,1240,0.9178386380458919
2,29,LOW_O2,6,0.0044411547002220575
2,29,NIV,83,0.0614359733530718
2,29,OTHER,21,0.015544041450777202
2,29,ROOM AIR,1,7.401924500370096e-4
2,30,IMV,1246,0.9222797927461139
2,30,LOW_O2,6,0.0044411547002220575
2,30,NIV,78,0.05773501110288675
2,30,OTHER,21,0.015544041450777202
2,31,IMV,1252,0.926720947446336
2,31,LOW_O2,7,0.0051813471502590676
2,31,NIV,71,0.052553663952627686
2,31,OTHER,21,0.015544041450777202
2,32,IMV,1261,0.9333826794966691
2,32,LOW_O2,6,0.0044411547002220575
2,32,NIV,64,0.047372316802368614
2,32,OTHER,20,0.014803849000740192
2,33,IMV,1265,0.9363434492968171
2,33,LOW_O2,5,0.003700962250185048
2,33,NIV,61,0.04515173945225759
2,33,OTHER,20,0.014803849000740192
2,34,IMV,1271,0.9407846039970392
2,34,LOW_O2,4,0.0029607698001480384
2,34,NIV,56,0.04145077720207254
2,34,OTHER,20,0.014803849000740192
2,35,IMV,1276,0.9444855662472242
2,35,LOW_O2,7,0.0051813471502590676
2,35,NIV,44,0.03256846780162842
2,35,OTHER,24,0.01776461880088823
2,36,IMV,1278,0.9459659511472983
2,36,LOW_O2,7,0.0051813471502590676
2,36,NIV,43,0.03182827535159141
2,36,OTHER,23,0.017024426350851222
2,37,IMV,1282,0.9489267209474463
2,37,LOW_O2,8,0.005921539600296077
2,37,NIV,38,0.028127313101406367
2,37,OTHER,23,0.017024426350851222
2,38,IMV,1285,0.9511472982975574
2,38,LOW_O2,8,0.005921539600296077
2,38,NIV,35,0.025906735751295335
2,38,OTHER,23,0.017024426350851222
2,39,IMV,1286,0.9518874907475944
2,39,LOW_O2,8,0.005921539600296077
2,39,NIV,35,0.025906735751295335
2,39,OTHER,22,0.01628423390081421
2,40,IMV,1293,0.9570688378978535
2,40,LOW_O2,8,0.005921539600296077
2,40,NIV,28,0.02072538860103627
2,40,OTHER,22,0.01628423390081421
2,41,IMV,1297,0.9600296076980015
2,41,LOW_O2,7,0.0051813471502590676
2,41,NIV,26,0.01924500370096225
2,41,OTHER,21,0.015544041450777202
2,42,IMV,1298,0.9607698001480385
2,42,LOW_O2,6,0.0044411547002220575
2,42,NIV,26,0.01924500370096225
2,42,OTHER,21,0.015544041450777202
2,43,IMV,1303,0.9644707623982235
2,43,LOW_O2,7,0.0051813471502590676
2,43,NIV,21,0.015544041450777202
2,43,OTHER,20,0.014803849000740192
2,44,IMV,1306,0.9666913397483345
2,44,LOW_O2,6,0.0044411547002220575
2,44,NIV,17,0.012583271650629163
2,44,OTHER,21,0.015544041450777202
2,44,ROOM AIR,1,7.401924500370096e-4
2,45,IMV,1306,0.9666913397483345
2,45,LOW_O2,7,0.0051813471502590676
2,45,NIV,15,0.011102886750555145
2,45,OTHER,22,0.01628423390081421
2,45,ROOM AIR,1,7.401924500370096e-4
2,46,IMV,1309,0.9689119170984456
2,46,LOW_O2,7,0.0051813471502590676
2,46,NIV,13,0.009622501850481125
2,46,OTHER,20,0.014803849000740192
2,46,ROOM AIR,2,0.0014803849000740192
2,47,IMV,1310,0.9696521095484826
2,47,LOW_O2,9,0.006661732050333087
2,47,NIV,10,0.007401924500370096
2,47,OTHER,20,0.014803849000740192
2,47,ROOM AIR,2,0.0014803849000740192
2,48,IMV,1311,0.9703923019985197
2,48,LOW_O2,7,0.0051813471502590676
2,48,NIV,11,0.008142116950407105
2,48,OTHER,20,0.014803849000740192
2,48,ROOM AIR,2,0.0014803849000740192
2,49,IMV,1312,0.9711324944485566
2,49,LOW_O2,5,0.003700962250185048
2,49,NIV,10,0.007401924500370096
2,49,OTHER,21,0.015544041450777202
2,49,ROOM AIR,3,0.0022205773501110288
2,50,IMV,1313,0.9718726868985936
2,50,LOW_O2,4,0.0029607698001480384
2,50,NIV,10,0.007401924500370096
2,50,OTHER,21,0.015544041450777202
2,50,ROOM AIR,3,0.0022205773501110288
2,51,IMV,1315,0.9733530717986677
2,51,LOW_O2,6,0.0044411547002220575
2,51,NIV,7,0.0051813471502590676
2,51,OTHER,22,0.01628423390081421
2,51,ROOM AIR,1,7.401924500370096e-4
2,52,IMV,1315,0.9733530717986677
2,52,LOW_O2,5,0.003700962250185048
2,52,NIV,8,0.005921539600296077
2,52,OTHER,22,0.01628423390081421
2,52,ROOM AIR,1,7.401924500370096e-4
2,53,IMV,1313,0.9718726868985936
2,53,LOW_O2,6,0.0044411547002220575
2,53,NIV,7,0.0051813471502590676
2,53,OTHER,23,0.017024426350851222
2,53,ROOM AIR,2,0.0014803849000740192
2,54,IMV,1314,0.9726128793486306
2,54,LOW_O2,5,0.003700962250185048
2,54,NIV,7,0.0051813471502590676
2,54,OTHER,23,0.017024426350851222
2,54,ROOM AIR,2,0.0014803849000740192
2,55,IMV,1314,0.9726128793486306
2,55,LOW_O2,5,0.003700962250185048
2,55,NIV,6,0.0044411547002220575
2,55,OTHER,23,0.017024426350851222
2,55,ROOM AIR,3,0.0022205773501110288
2,56,IMV,1312,0.9711324944485566
2,56,LOW_O2,5,0.003700962250185048
2,56,NIV,8,0.005921539600296077
2,56,OTHER,23,0.017024426350851222
2,56,ROOM AIR,3,0.0022205773501110288
2,57,IMV,1311,0.9703923019985197
2,57,LOW_O2,4,0.0029607698001480384
2,57,NIV,11,0.008142116950407105
2,57,OTHER,22,0.01628423390081421
2,57,ROOM AIR,3,0.0022205773501110288
2,58,IMV,1309,0.9689119170984456
2,58,LOW_O2,5,0.003700962250185048
2,58,NIV,12,0.008882309400444115
2,58,OTHER,22,0.01628423390081421
2,58,ROOM AIR,3,0.0022205773501110288
2,59,IMV,1309,0.9689119170984456
2,59,LOW_O2,5,0.003700962250185048
2,59,NIV,12,0.008882309400444115
2,59,OTHER,22,0.01628423390081421
2,59,ROOM AIR,3,0.0022205773501110288
2,60,IMV,1309,0.9689119170984456
2,60,LOW_O2,4,0.0029607698001480384
2,60,NIV,12,0.008882309400444115
2,60,OTHER,22,0.01628423390081421
2,60,ROOM AIR,4,0.0029607698001480384
2,61,IMV,1310,0.9696521095484826
2,61,LOW_O2,4,0.0029607698001480384
2,61,NIV,11,0.008142116950407105
2,61,OTHER,22,0.01628423390081421
2,61,ROOM AIR,4,0.0029607698001480384
2,62,IMV,1309,0.9689119170984456
2,62,LOW_O2,3,0.0022205773501110288
2,62,NIV,12,0.008882309400444115
2,62,OTHER,22,0.01628423390081421
2,62,ROOM AIR,5,0.003700962250185048
2,63,IMV,1304,0.9652109548482606
2,63,LOW_O2,9,0.006661732050333087
2,63,NIV,11,0.008142116950407105
2,63,OTHER,22,0.01628423390081421
2,63,ROOM AIR,5,0.003700962250185048
2,64,IMV,1302,0.9637305699481865
2,64,LOW_O2,11,0.008142116950407105
2,64,NIV,11,0.008142116950407105
2,64,OTHER,22,0.01628423390081421
2,64,ROOM AIR,5,0.003700962250185048
