traj_cluster_ra,median_gcs,mean_gcs,pct_gcs_lt8,pct_gcs_lt13
1,15,13.952984367598294,0.034462340123164376,0.13737565135007104
2,15,14.239555945077418,0.022494887525562373,0.09772129710780017
3,15,14.393491124260356,0.03085376162299239,0.06593406593406594
4,11,10.778554778554778,0.24075924075924077,0.557942057942058
NA,15,13.261806253407785,0.08442466149172267,0.23259804876833573
