traj_cluster_ra,pct_room_air,pct_low_o2,pct_niv,pct_imv,pct_other,pct_no_arf,pct_hypox,pct_hyper,pct_mixed,pct_vaso,transition_count,n_cluster
1,0.8309980430528375,0.12782778864970645,0.0187866927592955,0.022387475538160468,0,0.9766731898238747,0.007671232876712329,0.011819960861056751,0.0038356164383561643,0.024422700587084147,1.822857142857143,175
2,0.0614606988499011,0.8397919566332137,0.0692256977510805,0.029521646765804703,0,0.9477693941835763,0.0238810343564574,0.0231484872903084,0.0052010841696579005,0.0446121163284741,2.0588235294117645,187
3,0.01429422275163788,0.16994242604725035,0.7931308318443517,0.022632519356759976,0,0.9330950962874727,0.027595791145523126,0.019654556283502083,0.019654556283502083,0.020448679769704187,3.2028985507246377,69
4,0.01947970340580621,0.03845670478823677,0.06195802438104813,0.8801055674249089,0,0.6410707553097901,0.27095639059947213,0.00992836496166897,0.07804448912906874,0.28490637174814626,1.1009174311926606,109
