site_name,marker,prop
U_Michigan,advanced_cancer,0.6857670979667283
U_Michigan,metastatic_cancer,0.6414048059149723
U_Michigan,malignant_pleural_effusion,0.12754158964879853
U_Michigan,cachexia,0.06839186691312385
