traj_cluster_ra,low,high,risk_diff,risk_ratio
1,0.05376372140687882,0.05066481575672083,-0.003098905650157996,0.9423606556788402
2,0.12410793641812977,0.18258753911178713,0.05847960269365736,1.4711995411529106
3,0.301077421660264,0.5443902786562405,0.24331285699597643,1.8081404964020544
4,0.39839546074585885,0.6001859895630823,0.20179052881722348,1.506508102375062
